Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
DefaultFunctions,0,13,0,0,13,82,13,0,0,0,3,1
Mode,0,0,0,0,0,10,0,0,0,0,0,2
Associativity,0,0,0,0,0,8,0,0,0,0,0,2
EvaluationException,0,3,1,0,3,17,3,0,0,0,1,4
EvaluationResult,1,0,1,0,0,19,0,0,0,0,0,0
TokenResult,0,1,1,0,1,11,1,0,0,0,0,0
Evaluator,1,9,3,0,5,273,40,0,0,0,9,7
Settings,0,1,5,0,1,45,1,0,0,0,0,1
Utils,0,11,0,0,11,83,25,0,0,0,3,2
ConstantToken,0,5,2,0,4,32,5,0,1,0,1,3
FunctionToken,0,3,3,0,2,38,4,0,1,0,4,2
OperatorToken,0,4,4,0,3,91,18,0,1,0,5,2
Token,0,2,1,0,1,8,2,4,0,0,1,5
VariableToken,0,3,2,0,2,32,4,0,1,0,2,2
