Method,LOC,CC,PC
SqlMapper:GetBindByName,29,3,1
SqlMapper:GetColumnHash,11,1,1
SqlMapper:OnQueryCachePurged,5,2,0
SqlMapper:SetQueryCache,6,2,2
SqlMapper:CollectCacheGarbage,13,3,0
SqlMapper:TryGetQueryCache,8,2,2
SqlMapper:PurgeQueryCache,4,1,0
SqlMapper:PurgeQueryCacheByType,7,3,1
SqlMapper:GetCachedSQLCount,3,1,0
SqlMapper:GetCachedSQL,6,2,3
SqlMapper:GetHashCollissions,15,3,0
SqlMapper:SqlMapper,40,1,0
SqlMapper:LookupDbType,22,7,2
SqlMapper:Execute,35,7,6
SqlMapper:Query,3,1,7
SqlMapper:Query,4,1,7
SqlMapper:QueryMultiple,36,3,6
SqlMapper:QueryInternal,47,4,6
SqlMapper:Query,3,1,9
SqlMapper:Query,3,1,9
SqlMapper:Query,3,1,9
SqlMapper:Query,3,1,9
SqlMapper:MultiMap,4,1,9
SqlMapper:MultiMapImpl,52,5,10
SqlMapper:GenerateMapper,16,6,7
SqlMapper:GenerateDeserializers,54,3,6
SqlMapper:GetCacheInfo,26,5,5
SqlMapper:GetDeserializer,18,3,5
SqlMapper:GetDapperRowDeserializer,37,3,5
SqlMapper:ReadChar,8,3,1
SqlMapper:ReadNullableChar,8,2,1
SqlMapper:FindOrAddParameter,12,2,3
SqlMapper:PackSqlGeographyParameter,7,1,3
SqlMapper:PackListParameters,50,8,4
SqlMapper:FilterParameters,3,1,3
SqlMapper:CreateParamInfoGenerator,218,22,4
SqlMapper:SetupCommand,17,6,7
SqlMapper:ExecuteCommand,16,2,7
SqlMapper:GetStructDeserializer,26,5,8
SqlMapper:GetTypeMap,17,3,1
SqlMapper:SetTypeMap,15,3,2
SqlMapper:GetTypeDeserializer,301,64,10
SqlMapper:LoadLocal,26,17,2
SqlMapper:StoreLocal,26,17,2
SqlMapper:LoadLocalAddress,10,3,2
SqlMapper:ThrowDataException,22,4,3
SqlMapper:EmitInt32,42,34,2
DynamicParameters:DynamicParameters,2,1,0
DynamicParameters:DynamicParameters,3,1,1
DynamicParameters:AddDynamicParams,35,9,1
DynamicParameters:Add,9,1,5
DynamicParameters:Clean,11,4,1
DynamicParameters:AddParameters,3,1,2
DynamicParameters:AddParameters,56,12,2
DynamicParameters:Get,10,3,1
DbString:DbString,3,1,0
DbString:AddParameter,16,3,2
FeatureSupport:Get,5,1,1
SimpleMemberMap:SimpleMemberMap,8,3,2
SimpleMemberMap:SimpleMemberMap,8,3,2
SimpleMemberMap:SimpleMemberMap,8,3,2
DefaultTypeMap:DefaultTypeMap,7,2,1
DefaultTypeMap:GetPropertySetter,3,1,2
DefaultTypeMap:GetSettableProps,3,1,2
DefaultTypeMap:GetSettableFields,3,1,1
DefaultTypeMap:FindConstructor,23,7,4
DefaultTypeMap:GetConstructorParameter,4,1,3
DefaultTypeMap:GetMember,9,1,5
CustomPropertyTypeMap:CustomPropertyTypeMap,8,3,2
CustomPropertyTypeMap:FindConstructor,3,1,2
CustomPropertyTypeMap:GetConstructorParameter,3,1,2
CustomPropertyTypeMap:GetMember,4,1,1
INodeParser:ParseAndFill,1,1,1
IOsmXmlReader:Open,1,1,1
IOsmXmlReader:Read,1,1,0
IOsmXmlReader:ReadAndInsertInBulk,1,1,0
IOsmXmlReader:ReadAndInsertAndCheck,1,1,0
OsmXmlMongoReader:OsmXmlMongoReader,3,1,0
OsmXmlMongoReader:Open,9,1,1
OsmXmlMongoReader:Read,28,17,0
OsmXmlMongoReader:ReadAndInsertInBulk,54,27,0
OsmXmlMongoReader:ReadAndInsertAndCheck,82,36,0
OsmXmlMongoReader:ReadNode,12,2,1
OsmXmlMongoReader:ReadWayAndNodes,11,2,2
OsmXmlMongoReader:ReadWay,11,2,1
OsmXmlMongoReader:ReadRelation,10,2,1
OsmXmlMongoReader:ReadNodeBase,17,1,1
OsmXmlMongoReader:ReadNodeTags,9,2,1
OsmXmlMongoReader:ReadRelationMembers,27,10,1
OsmXmlMongoReader:ReadWayNodeIds,3,1,2
Pimp:Pimp,6,1,0
Pimp:UpdateNodes,13,3,0
Pimp:UpdatNodesInBulk,98,15,0
Pimp:UpdatWaysInBulk,94,15,0
Pimp:UpdateRelationsInBulk,126,23,0
Pimp:CreateRelationTable,7,1,0
Pimp:CreatememberTable,8,1,0
Pimp:CreateWayTable,9,1,0
Pimp:CreateTagTable,7,1,0
Pimp:CreateNodeTable,10,1,0
Pimp:ProcessNode,22,1,1
