Implementation smell,Namespace,Class,File,Method,Description
Long Statement,EmployeeInformation.DAL.Gateway,DesignationGateway,C:\repos\RizwanRumi_ASP.Net_C_sharp\10-08-2014-BITM\EmployeeInformation\EmployeeInformation\EmployeeInformation\DAL\Gateway\DesignationGateway.cs,Save,The length of the statement  "		string query = String.Format ("INSERT INTO tbl_Designation VALUES('{0}'''{1}')"' aDesignation.Code' aDesignation.Title); " is 120.
Long Statement,EmployeeInformation.DAL.Gateway,EmployeeGateway,C:\repos\RizwanRumi_ASP.Net_C_sharp\10-08-2014-BITM\EmployeeInformation\EmployeeInformation\EmployeeInformation\DAL\Gateway\EmployeeGateway.cs,Save,The length of the statement  "		string query = String.Format ("INSERT INTO tbl_EmployeeInfo VALUES('{0}'''{1}'''{2}'''{3}')"' anEmployee.Name' anEmployee.Email' anEmployee.Address' anEmployee.Designation.Id); " is 176.
Long Statement,EmployeeInformation.DAL.Gateway,EmployeeGateway,C:\repos\RizwanRumi_ASP.Net_C_sharp\10-08-2014-BITM\EmployeeInformation\EmployeeInformation\EmployeeInformation\DAL\Gateway\EmployeeGateway.cs,Update,The length of the statement  "		string query = String.Format ("UPDATE tbl_EmployeeInfo SET Name='{0}''Email='{1}''Address='{2}''DesignationId = {3} WHERE Id = {4}"' anEmployee.Name' anEmployee.Email' anEmployee.Address' anEmployee.Designation.Id' anEmployee.Id); " is 230.
Long Statement,EmployeeInformation.UI,DesignationUI,C:\repos\RizwanRumi_ASP.Net_C_sharp\10-08-2014-BITM\EmployeeInformation\EmployeeInformation\EmployeeInformation\UI\DesignationUI.cs,saveDesignationButton_Click,The length of the statement  "		MessageBox.Show (@"Please fill-up the designation fields properly"' @"Error"' MessageBoxButtons.OK' MessageBoxIcon.Error); " is 122.
Long Statement,EmployeeInformation.UI,EmployeeInformationUI,C:\repos\RizwanRumi_ASP.Net_C_sharp\10-08-2014-BITM\EmployeeInformation\EmployeeInformation\EmployeeInformation\UI\EmployeeInformationUI.cs,saveEmployeeButton_Click,The length of the statement  "		MessageBox.Show (@"Please fill-up the employee's information properly"' @"Error"' MessageBoxButtons.OK' MessageBoxIcon.Error); " is 126.
Long Statement,EmployeeInformation.UI,FindEmployeeUI,C:\repos\RizwanRumi_ASP.Net_C_sharp\10-08-2014-BITM\EmployeeInformation\EmployeeInformation\EmployeeInformation\UI\FindEmployeeUI.cs,deleteToolStripMenuItem_Click,The length of the statement  "	DialogResult result = MessageBox.Show ("You are about to delete " + selectedEmployee.Name + " \nIs that alright?"' "Delete Employee"' MessageBoxButtons.YesNo' MessageBoxIcon.Question); " is 184.
Long Statement,EmployeeInformation.UI,FindEmployeeUI,C:\repos\RizwanRumi_ASP.Net_C_sharp\10-08-2014-BITM\EmployeeInformation\EmployeeInformation\EmployeeInformation\UI\FindEmployeeUI.cs,LoadListView,The length of the statement  "			MessageBox.Show (@"Employee with given searching criteria is not found in your system"' @"Information"' MessageBoxButtons.OK' MessageBoxIcon.Information); " is 154.
Complex Conditional,EmployeeInformation.UI,EmployeeInformationUI,C:\repos\RizwanRumi_ASP.Net_C_sharp\10-08-2014-BITM\EmployeeInformation\EmployeeInformation\EmployeeInformation\UI\EmployeeInformationUI.cs,saveEmployeeButton_Click,The conditional expression  "nameTextBox.Text != "" && emailTextBox.Text != "" && addressTextBox.Text != "" && designationComboBox.Text != """  is complex.
