Implementation smell,Namespace,Class,File,Method,Description
Long Statement,FluentProjections,MapperExtensions,C:\repos\corker_fluent-projections\FluentProjections\MapperExtensions.cs,Map,The length of the statement  "            PropertyInfo propertyInfo = ReflectionHelpers.GetMessagePropertyInfo<TMessage' TProjection' TValue>(projectionProperty); " is 120.
Long Statement,FluentProjections,MapperExtensions,C:\repos\corker_fluent-projections\FluentProjections\MapperExtensions.cs,Add,The length of the statement  "            PropertyInfo propertyInfo = ReflectionHelpers.GetMessagePropertyInfo<TMessage' TProjection' TValue>(projectionProperty); " is 120.
Long Statement,FluentProjections,MapperExtensions,C:\repos\corker_fluent-projections\FluentProjections\MapperExtensions.cs,Substract,The length of the statement  "            PropertyInfo propertyInfo = ReflectionHelpers.GetMessagePropertyInfo<TMessage' TProjection' TValue>(projectionProperty); " is 120.
Long Statement,FluentProjections,MapperExtensions,C:\repos\corker_fluent-projections\FluentProjections\MapperExtensions.cs,Substract,The length of the statement  "            return source.Substract(projectionProperty' e => ReflectionHelpers.GetPropertyValue<TMessage' TValue>(e' propertyInfo)); " is 120.
Long Statement,FluentProjections,RemoveProjectionStrategyArgumentsExtensions,C:\repos\corker_fluent-projections\FluentProjections\RemoveProjectionStrategyArgumentsExtensions.cs,WhenEqual,The length of the statement  "            PropertyInfo propertyInfo = ReflectionHelpers.GetMessagePropertyInfo<TMessage' TProjection' TValue>(projectionProperty); " is 120.
Long Statement,FluentProjections,SaveProjectionStrategyArgumentsExtensions,C:\repos\corker_fluent-projections\FluentProjections\SaveProjectionStrategyArgumentsExtensions.cs,WithKey,The length of the statement  "            PropertyInfo propertyInfo = ReflectionHelpers.GetMessagePropertyInfo<TMessage' TProjection' TValue>(projectionProperty); " is 120.
Long Statement,FluentProjections,UpdateProjectionStrategyArgumentsExtensions,C:\repos\corker_fluent-projections\FluentProjections\UpdateProjectionStrategyArgumentsExtensions.cs,WhenEqual,The length of the statement  "            PropertyInfo propertyInfo = ReflectionHelpers.GetMessagePropertyInfo<TMessage' TProjection' TValue>(projectionProperty); " is 120.
Long Statement,FluentProjections.Logging.LogProviders,Log4NetLogger,C:\repos\corker_fluent-projections\FluentProjections\Logging\LogProviders\Log4NetLogProvider.cs,GetMethodCallForMessageException,The length of the statement  "                return (Action<object' string' Exception>) Expression.Lambda(methodCall' new[] {loggerParam' messageParam' exceptionParam}).Compile(); " is 134.
