Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AgencyListCommand,0,2,1,0,1,21,2,0,1,0,3,1
MessagesCommand,0,4,2,0,1,66,9,0,1,0,7,1
PredictionsForMultiStopsCommand,0,3,3,0,2,42,8,0,1,0,5,1
ScheduleCommand,1,4,1,0,2,63,8,0,1,0.5,8,1
VehicleLocation,0,0,9,0,0,39,0,0,0,0,0,1
VehicleLocations,0,0,2,0,0,11,0,0,0,0,0,1
VehicleLocationsCommand,0,2,1,0,1,41,3,0,1,0,6,0
PredictionsCommand,3,4,2,0,3,44,7,0,1,0.5,3,1
RouteConfigCommand,1,4,1,0,2,66,8,0,1,0.5,8,1
RouteListCommand,0,1,1,0,1,16,1,0,1,0,2,1
NextBusName,65,0,0,65,0,68,0,0,0,0,0,10
CommandResponse,0,0,1,0,0,7,0,0,0,0,0,0
StandardBuilders,0,2,0,0,2,48,5,0,0,0,7,2
CommandBase,0,3,0,0,3,26,6,8,0,0,2,0
CommandConstants,7,0,0,7,0,10,0,0,0,0,0,0
QueryArgument,0,1,2,0,1,16,1,0,0,0,0,7
Agency,0,0,4,0,0,19,0,0,0,0,0,1
Direction,0,1,6,0,1,32,1,0,0,0,2,4
Interval,0,0,4,0,0,19,0,0,0,0,0,1
Message,0,1,11,0,1,51,1,0,0,0,0,3
Messages,0,0,2,0,0,11,0,0,0,0,0,1
Path,0,0,1,0,0,7,0,0,0,0,0,2
Point,0,0,2,0,0,11,0,0,0,0,0,2
Prediction,0,0,12,0,0,96,0,0,0,0,0,2
Predictions,0,1,9,0,1,44,1,0,0,0,2,1
RouteSchedule,0,1,6,0,1,31,1,0,0,0,1,2
RouteSchedules,0,1,1,0,1,11,1,0,0,0,1,1
ScheduledStop,0,0,2,0,0,11,0,0,0,0,0,2
Stop,0,0,6,0,0,27,0,0,0,0,0,4
StopArg,0,1,2,0,1,19,1,0,0,0,0,2
Trip,0,1,2,0,1,15,1,0,0,0,1,2
Route,0,1,8,0,1,41,1,0,0,0,3,2
Commands,0,20,0,0,20,121,27,0,0,0,8,1
NextBusApi,1,2,3,0,1,43,2,0,0,0,1,0
NextBusException,0,1,0,0,1,6,1,0,0,0,0,1
XmlParseException,0,1,0,0,1,6,1,0,0,0,0,1
DictionaryExtensions,0,1,0,0,1,9,1,0,0,0,0,0
UnixTime,1,1,0,0,1,8,1,0,0,0,0,3
XExtensions,0,4,0,0,4,40,6,0,0,0,2,0
Null,1,4,1,0,3,48,4,0,0,0,0,6
