Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,GraphDSRemoteClient,sones.GraphDS.GraphDSRemoteClient,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: sones.GraphDS.GraphDSRemoteClient' sones.GraphDS.GraphDSRemoteClient.GraphElements,sones.GraphDS.GraphDSRemoteClient.ConvertHelper' sones.GraphDS.GraphDSRemoteClient.GraphElements.ARemoteBaseType' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteEdgeType,sones.GraphDS.GraphDSRemoteClient.ConvertHelper' sones.GraphDS.GraphDSRemoteClient.GraphElements.ARemoteBaseType' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteEdgeType
Cyclic Dependency,GraphDSRemoteClient,sones.GraphDS.GraphDSRemoteClient,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: sones.GraphDS.GraphDSRemoteClient' sones.GraphDS.GraphDSRemoteClient.TypeManagement' sones.GraphDS.GraphDSRemoteClient.GraphElements,sones.GraphDS.GraphDSRemoteClient.ConvertHelper' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteBinaryPropertyDefinition' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteIndexDefinition' sones.GraphDS.GraphDSRemoteClient.GraphElements.ARemoteBaseType' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteEdgeType,sones.GraphDS.GraphDSRemoteClient.ConvertHelper' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteBinaryPropertyDefinition' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteIndexDefinition' sones.GraphDS.GraphDSRemoteClient.GraphElements.ARemoteBaseType' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteEdgeType
Cyclic Dependency,GraphDSRemoteClient,sones.GraphDS.GraphDSRemoteClient,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: sones.GraphDS.GraphDSRemoteClient' sones.GraphDS.GraphDSRemoteClient.GraphElements' sones.GraphDS.GraphDSRemoteClient.TypeManagement' sones.GraphDS.GraphDSRemoteClient.GraphElements,sones.GraphDS.GraphDSRemoteClient.ConvertHelper' sones.GraphDS.GraphDSRemoteClient.GraphElements.ARemoteBaseType' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteEdgeType' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteBinaryPropertyDefinition' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteIndexDefinition,sones.GraphDS.GraphDSRemoteClient.ConvertHelper' sones.GraphDS.GraphDSRemoteClient.GraphElements.ARemoteBaseType' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteEdgeType' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteBinaryPropertyDefinition' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteIndexDefinition
Cyclic Dependency,GraphDSRemoteClient,sones.GraphDS.GraphDSRemoteClient,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: sones.GraphDS.GraphDSRemoteClient' sones.GraphDS.GraphDSRemoteClient.TypeManagement' sones.GraphDS.GraphDSRemoteClient.GraphElements' sones.GraphDS.GraphDSRemoteClient.TypeManagement' sones.GraphDS.GraphDSRemoteClient.GraphElements,sones.GraphDS.GraphDSRemoteClient.ConvertHelper' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteBinaryPropertyDefinition' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteIndexDefinition' sones.GraphDS.GraphDSRemoteClient.GraphElements.ARemoteBaseType' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteEdgeType,sones.GraphDS.GraphDSRemoteClient.ConvertHelper' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteBinaryPropertyDefinition' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteIndexDefinition' sones.GraphDS.GraphDSRemoteClient.GraphElements.ARemoteBaseType' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteEdgeType
Cyclic Dependency,GraphDSRemoteClient,sones.GraphDS.GraphDSRemoteClient.TypeManagement,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: sones.GraphDS.GraphDSRemoteClient.TypeManagement' sones.GraphDS.GraphDSRemoteClient,sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteBinaryPropertyDefinition' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteIndexDefinition' sones.GraphDS.GraphDSRemoteClient.ConvertHelper,sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteBinaryPropertyDefinition' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteIndexDefinition' sones.GraphDS.GraphDSRemoteClient.ConvertHelper
Unstable Dependency,GraphDSRemoteClient,sones.GraphDS.GraphDSRemoteClient.GraphElements,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): sones.GraphDS.GraphDSRemoteClient,sones.GraphDS.GraphDSRemoteClient.GraphElements.IServiceToken' sones.GraphDS.GraphDSRemoteClient.GraphElements.ConvertHelper,sones.GraphDS.GraphDSRemoteClient.GraphElements.IServiceToken' sones.GraphDS.GraphDSRemoteClient.GraphElements.ConvertHelper
Unstable Dependency,GraphDSRemoteClient,sones.GraphDS.GraphDSRemoteClient.TypeManagement,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): sones.GraphDS.GraphDSRemoteClient' sones.GraphDS.GraphDSRemoteClient.GraphElements,sones.GraphDS.GraphDSRemoteClient.TypeManagement.ConvertHelper' sones.GraphDS.GraphDSRemoteClient.TypeManagement.IServiceToken' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteVertexType' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteEdgeType,sones.GraphDS.GraphDSRemoteClient.TypeManagement.ConvertHelper' sones.GraphDS.GraphDSRemoteClient.TypeManagement.IServiceToken' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteVertexType' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteEdgeType
God Component,GraphDSRemoteClient,sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 77,sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServicePropertyMultiplicity' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceEdgeMultiplicity' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceBinaryOperator' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceUnaryLogicOperator' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceResultType' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceAttributeType' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceOutgoingEdgeDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceIncomingEdgeDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServicePropertyDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceBinaryPropertyDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.StreamedServiceChannel' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.GraphDSServiceChannel' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.VertexTypeServiceChannel' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.VertexInstanceServiceChannel' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.EdgeTypeServiceChannel' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.EdgeInstanceServiceChannel' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.AGraphElement' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceHyperEdgeInstance' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceSingleEdgeInstance' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceVertexInstance' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceBinaryPropertyPredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceIncomingEdgePredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceOutgoingEdgePredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServicePropertyPredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceUnknownAttributePredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceIndexDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceSingleLiteralExpression' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceBaseExpression' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceBinaryExpression' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceCollectionLiteralExpression' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceRangeLiteralExpression' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceUnaryExpression' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServicePropertyExpression' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceUserPasswordCredentials' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceHyperEdgeView' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceEdgeView' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceSingleEdgeView' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceSingleEdgeUpdateDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceGraphElementUpdateDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceAttributeDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceUniqueDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceVertexStatistics' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.SetBinaryPropertyResponse' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceEdgeInstance' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceVertexTypePredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceIndexPredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceUniquePredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceAttributePredefinition,sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.AGraphElement' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceEdgeInstance' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceHyperEdgeInstance' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceSingleEdgeInstance' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceVertexInstance' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServicePropertyMultiplicity' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceVertexTypePredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceBinaryPropertyPredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceIncomingEdgePredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceIndexPredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceOutgoingEdgePredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServicePropertyPredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceUniquePredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceAttributePredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceUnknownAttributePredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceEdgeMultiplicity' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceBaseType' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceEdgeType' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceVertexType' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceAlterVertexChangeset' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceMandatoryPredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceAlterEdgeChangeset' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceEdgeTypePredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceIndexDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceDeletePayload' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceBinaryOperator' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceSingleLiteralExpression' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceBaseExpression' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceBinaryExpression' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceCollectionLiteralExpression' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceRangeLiteralExpression' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceUnaryExpression' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceUnaryLogicOperator' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServicePropertyExpression' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceInsertPayload' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceEdgePredefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.StructuredProperty' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.UnstructuredProperty' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceUserPasswordCredentials' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceVertexView' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceHyperEdgeView' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceEdgeView' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceSingleEdgeView' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceQueryResult' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceResultType' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceUpdateChangeset' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceSingleEdgeUpdateDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceVertexInformation' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceGraphElementUpdateDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceAttributeDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceAttributeType' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceOutgoingEdgeDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceIncomingEdgeDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServicePropertyDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceBinaryPropertyDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceUniqueDefinition' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.ServiceVertexStatistics' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.StreamedService' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.SetBinaryPropertyMessage' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.SetBinaryPropertyResponse' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.StreamedServiceChannel' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.StreamedServiceClient' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.GraphDSService' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.GraphDSServiceChannel' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.GraphDSServiceClient' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.VertexTypeService' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.VertexTypeServiceChannel' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.VertexTypeServiceClient' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.VertexInstanceService' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.VertexInstanceServiceChannel' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.VertexInstanceServiceClient' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.EdgeTypeService' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.EdgeTypeServiceChannel' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.EdgeTypeServiceClient' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.EdgeInstanceService' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.EdgeInstanceServiceChannel' sones.GraphDS.GraphDSRemoteClient.sonesGraphDSRemoteAPI.EdgeInstanceServiceClient
Feature Concentration,GraphDSRemoteClient,sones.GraphDS.GraphDSRemoteClient.GraphElements,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ARemoteBaseType' RemoteEdgeType' RemoteVertexType]' [ARemoteEdge' ARemoteGraphElement' RemoteHyperEdge' RemoteSingleEdge' RemoteVertex' RemoteVertexStatistics' RemotePartitionInformation]. LCC (Lack of Component Cohesion) = 0.2,sones.GraphDS.GraphDSRemoteClient.GraphElements.ARemoteBaseType' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteEdgeType' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteVertexType,sones.GraphDS.GraphDSRemoteClient.GraphElements.ARemoteBaseType' sones.GraphDS.GraphDSRemoteClient.GraphElements.ARemoteEdge' sones.GraphDS.GraphDSRemoteClient.GraphElements.ARemoteGraphElement' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteHyperEdge' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteSingleEdge' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteEdgeType' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteVertex' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteVertexStatistics' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemotePartitionInformation' sones.GraphDS.GraphDSRemoteClient.GraphElements.RemoteVertexType
Feature Concentration,GraphDSRemoteClient,sones.GraphDS.GraphDSRemoteClient.TypeManagement,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RemoteBinaryPropertyDefinition]' [RemoteIncomingEdgeDefinition' RemoteOutgoingEdgeDefinition]' [RemoteIndexDefinition' RemotePropertyDefinition' RemoteUniqueDefinition]. LCC (Lack of Component Cohesion) = 0.5,sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteIncomingEdgeDefinition' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteOutgoingEdgeDefinition' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteBinaryPropertyDefinition,sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteBinaryPropertyDefinition' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteIncomingEdgeDefinition' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteIndexDefinition' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteOutgoingEdgeDefinition' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemotePropertyDefinition' sones.GraphDS.GraphDSRemoteClient.TypeManagement.RemoteUniqueDefinition
