Implementation smell,Namespace,Class,File,Method,Description
Long Statement,sones.Plugins.GraphDS.IO,HTML_IO,D:\research\architectureSmells\repos1\sones_sones\Plugins\GraphDS\IO\Implementations\HTML_IO\HTML_IO.cs,GenerateOutputResult,The length of the statement  "            Output.Append("<tr><td style=\"width:250px\">query</td><td style=\"width:400px\">").Append(EscapeForXMLandHTML(myQueryResult.Query)).Append("</td></tr>"); " is 154.
Long Statement,sones.Plugins.GraphDS.IO,HTML_IO,D:\research\architectureSmells\repos1\sones_sones\Plugins\GraphDS\IO\Implementations\HTML_IO\HTML_IO.cs,GenerateOutputResult,The length of the statement  "            Output.Append("<tr><td style=\"width:250px\">result</td><td style=\"width:400px\">").Append(EscapeForXMLandHTML(myQueryResult.TypeOfResult.ToString())).Append("</td></tr>"); " is 173.
Long Statement,sones.Plugins.GraphDS.IO,HTML_IO,D:\research\architectureSmells\repos1\sones_sones\Plugins\GraphDS\IO\Implementations\HTML_IO\HTML_IO.cs,GenerateOutputResult,The length of the statement  "            Output.Append("<tr><td style=\"width:250px\">duration</td><td style=\"width:400px\">").Append(myQueryResult.Duration).Append(" ms</td></tr>"); " is 142.
Long Statement,sones.Plugins.GraphDS.IO,HTML_IO,D:\research\architectureSmells\repos1\sones_sones\Plugins\GraphDS\IO\Implementations\HTML_IO\HTML_IO.cs,GenerateOutputResult,The length of the statement  "                Output.Append("<tr><td style=\"width:250px\">error</td><td style=\"width:400px\">").Append(EscapeForXMLandHTML(myQueryResult.Error.GetType().ToString()+" - "+HandleQueryExceptions(myQueryResult))).Append("</td></tr>"); " is 218.
Long Statement,sones.Plugins.GraphDS.IO,HTML_IO,D:\research\architectureSmells\repos1\sones_sones\Plugins\GraphDS\IO\Implementations\HTML_IO\HTML_IO.cs,GenerateVertexViewHTML,The length of the statement  "                        Output.Append("<tr><td style=\"width:250px\">").Append(EscapeForXMLandHTML(_property.Item1)).Append("</td><td style=\"width:400px\"></td></tr>"); " is 145.
Long Statement,sones.Plugins.GraphDS.IO,HTML_IO,D:\research\architectureSmells\repos1\sones_sones\Plugins\GraphDS\IO\Implementations\HTML_IO\HTML_IO.cs,GenerateVertexViewHTML,The length of the statement  "                            Output.Append("<tr><td style=\"width:250px\">").Append(EscapeForXMLandHTML(_property.Item1)).Append("</td><td style=\"width:400px\">BinaryProperty</td></tr>"); " is 159.
Long Statement,sones.Plugins.GraphDS.IO,HTML_IO,D:\research\architectureSmells\repos1\sones_sones\Plugins\GraphDS\IO\Implementations\HTML_IO\HTML_IO.cs,GenerateVertexViewHTML,The length of the statement  "                            Output.Append("<tr><td style=\"width:250px\">").Append(EscapeForXMLandHTML(_property.Item1)).Append("</td><td style=\"width:400px\">").Append(EscapeForXMLandHTML(_property.Item2.ToString())).Append("</td></tr>"); " is 212.
Long Statement,sones.Plugins.GraphDS.IO,HTML_IO,D:\research\architectureSmells\repos1\sones_sones\Plugins\GraphDS\IO\Implementations\HTML_IO\HTML_IO.cs,GenerateVertexViewHTML,The length of the statement  "                    Output.Append("<tr><td style=\"width:250px\">").Append(EscapeForXMLandHTML(_edge.Item1)).Append("</td><td style=\"width:400px\"></td></tr>"); " is 141.
Long Statement,sones.Plugins.GraphDS.IO,HTML_IO,D:\research\architectureSmells\repos1\sones_sones\Plugins\GraphDS\IO\Implementations\HTML_IO\HTML_IO.cs,GenerateVertexViewHTML,The length of the statement  "                    Output.Append("<tr><td style=\"width:250px\">").Append(EscapeForXMLandHTML(_edge.Item1)).Append("</td><td style=\"width:400px\">").Append(GenerateEdgeViewHTML(_edge.Item2)).Append("</td></tr>"); " is 194.
Long Statement,sones.Plugins.GraphDS.IO,HTML_IO,D:\research\architectureSmells\repos1\sones_sones\Plugins\GraphDS\IO\Implementations\HTML_IO\HTML_IO.cs,GenerateEdgeViewHTML,The length of the statement  "                            Output.Append(EscapeForXMLandHTML(_property.Item1)).Append("</td><td style=\"width:400px\">").Append(EscapeForXMLandHTML(_property.Item2.ToString())).Append("</td></tr>"); " is 171.
Long Statement,sones.Plugins.GraphDS.IO,HTML_IO,D:\research\architectureSmells\repos1\sones_sones\Plugins\GraphDS\IO\Implementations\HTML_IO\HTML_IO.cs,HTMLBuilder,The length of the statement  "            _StringBuilder.AppendLine("<!DOCTYPE html PUBLIC \"-//W3C//DTD XHTML 1.1//EN\" \"http://www.w3.org/TR/xhtml11/DTD/xhtml11.dtd\">"); " is 131.
