Implementation smell,Namespace,Class,File,Method,Description
Long Statement,sones.GraphQL.Result,VertexView,D:\research\architectureSmells\repos1\sones_sones\GraphQL\QueryResult\VertexView.cs,GetAllHyperEdges,The length of the statement  "                return _edgeList.Where(item => item.Value is IHyperEdgeView).Select(item => new Tuple<String' IHyperEdgeView>(item.Key' (IHyperEdgeView)item.Value)); " is 149.
Long Statement,sones.GraphQL.Result,VertexView,D:\research\architectureSmells\repos1\sones_sones\GraphQL\QueryResult\VertexView.cs,GetAllSingleEdges,The length of the statement  "                return _edgeList.Where(item => item.Value is ISingleEdgeView).Select(item => new Tuple<String' ISingleEdgeView>(item.Key' (ISingleEdgeView)item.Value)); " is 152.
Long Statement,sones.GraphQL.Result,VertexView,D:\research\architectureSmells\repos1\sones_sones\GraphQL\QueryResult\VertexView.cs,GetSingleEdge,The length of the statement  "                return (ISingleEdgeView)_edgeList.Where(item => item.Key == myEdgePropertyName && item.Value is ISingleEdgeView).FirstOrDefault().Value; " is 136.
Long Statement,sones.GraphQL.Result,VertexView,D:\research\architectureSmells\repos1\sones_sones\GraphQL\QueryResult\VertexView.cs,GetAllBinaryProperties,The length of the statement  "                return _propertyList.Where(item => item.Value is Stream).Select(item => new Tuple<String' Stream>(item.Key' (Stream)item.Value)); " is 129.
