Design smell,Namespace,Class,File,Cause
Unnecessary Abstraction,ServiceLayer.BlogServices,BlogListDto,F:\newReposMay17\JonPSmith_SampleMvcWebApp\ServiceLayer\BlogServices\BlogListDto.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: BlogId' Name' EmailAddress' PostsCount' SupportedFunctions
Unutilized Abstraction,ServiceLayer.BlogServices,BlogListDto,F:\newReposMay17\JonPSmith_SampleMvcWebApp\ServiceLayer\BlogServices\BlogListDto.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,ServiceLayer.BlogServices,BlogListDto,F:\newReposMay17\JonPSmith_SampleMvcWebApp\ServiceLayer\BlogServices\BlogListDto.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are: BlogListDto[5' 34]' TagListDto[5' 34]
Duplicate Abstraction,ServiceLayer.BlogServices,BlogListDto,F:\newReposMay17\JonPSmith_SampleMvcWebApp\ServiceLayer\BlogServices\BlogListDto.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are: BlogListDto[6' 26]' DetailPostDtoAsync[6' 26]
Duplicate Abstraction,ServiceLayer.BlogServices,BlogListDto,F:\newReposMay17\JonPSmith_SampleMvcWebApp\ServiceLayer\BlogServices\BlogListDto.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are: BlogListDto[6' 25]' DetailPostDtoAsync[6' 25]' DetailPostDto[6' 25]' SimplePostDtoAsync[6' 25]' SimplePostDto[6' 25]' ServiceLayerInitialise[6' 25]' ServiceLayerModule[6' 25]' TagListDto[6' 25]' DropDownListType[6' 25]' MultiSelectListType[6' 25]
Duplicate Abstraction,ServiceLayer.BlogServices,BlogListDto,F:\newReposMay17\JonPSmith_SampleMvcWebApp\ServiceLayer\BlogServices\BlogListDto.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are: BlogListDto[6' 26]' DetailPostDto[6' 26]' SimplePostDtoAsync[6' 26]' SimplePostDto[6' 26]' ServiceLayerInitialise[6' 26]' DropDownListType[6' 26]' MultiSelectListType[6' 26]' DetailPostDtoAsync[6' 26]' ServiceLayerModule[6' 26]' TagListDto[6' 26]
Duplicate Abstraction,ServiceLayer.BlogServices,BlogListDto,F:\newReposMay17\JonPSmith_SampleMvcWebApp\ServiceLayer\BlogServices\BlogListDto.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are: BlogListDto[6' 27]' ServiceLayerModule[6' 27]' TagListDto[6' 27]
Unutilized Abstraction,ServiceLayer.PostServices,DetailPostDtoAsync,F:\newReposMay17\JonPSmith_SampleMvcWebApp\ServiceLayer\PostServices\DetailPostDtoAsync.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,ServiceLayer.PostServices,DetailPostDtoAsync,F:\newReposMay17\JonPSmith_SampleMvcWebApp\ServiceLayer\PostServices\DetailPostDtoAsync.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are: DetailPostDtoAsync[6' 29]' DetailPostDto[6' 29]' SimplePostDtoAsync[6' 29]' SimplePostDto[6' 29]' ServiceLayerInitialise[6' 29]' MultiSelectListType[6' 29]
Duplicate Abstraction,ServiceLayer.PostServices,DetailPostDtoAsync,F:\newReposMay17\JonPSmith_SampleMvcWebApp\ServiceLayer\PostServices\DetailPostDtoAsync.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are: DetailPostDtoAsync[6' 28]' ServiceLayerInitialise[6' 28]' MultiSelectListType[6' 28]' DetailPostDto[6' 28]' SimplePostDtoAsync[6' 28]' SimplePostDto[6' 28]
