Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Lanayo.Vagrant_Manager,Lanayo.Vagrant_Manager,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Lanayo.Vagrant_Manager' Lanayo.Vagrant_Manager.Core.Providers,Lanayo.Vagrant_Manager.App' Lanayo.Vagrant_Manager.Core.Providers.VagrantGlobalStatusScanner' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxMachineInfo' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxServiceProvider,Lanayo.Vagrant_Manager.App' Lanayo.Vagrant_Manager.Core.Providers.VagrantGlobalStatusScanner' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxMachineInfo' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxServiceProvider
Cyclic Dependency,Lanayo.Vagrant_Manager,Lanayo.Vagrant_Manager,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Lanayo.Vagrant_Manager' Lanayo.Vagrant_Manager.Core.Vagrant' Lanayo.Vagrant_Manager.Core.Bookmarks,Lanayo.Vagrant_Manager.App' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager' Lanayo.Vagrant_Manager.Core.Bookmarks.BookmarkManager,Lanayo.Vagrant_Manager.App' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager' Lanayo.Vagrant_Manager.Core.Bookmarks.BookmarkManager
Cyclic Dependency,Lanayo.Vagrant_Manager,Lanayo.Vagrant_Manager,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Lanayo.Vagrant_Manager' Lanayo.Vagrant_Manager.Core.Providers' Lanayo.Vagrant_Manager.Core.Vagrant' Lanayo.Vagrant_Manager.Core.Bookmarks,Lanayo.Vagrant_Manager.App' Lanayo.Vagrant_Manager.Core.Providers.VagrantGlobalStatusScanner' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxMachineInfo' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxServiceProvider' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager' Lanayo.Vagrant_Manager.Core.Bookmarks.BookmarkManager,Lanayo.Vagrant_Manager.App' Lanayo.Vagrant_Manager.Core.Providers.VagrantGlobalStatusScanner' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxMachineInfo' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxServiceProvider' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager' Lanayo.Vagrant_Manager.Core.Bookmarks.BookmarkManager
Cyclic Dependency,Lanayo.Vagrant_Manager,Lanayo.Vagrant_Manager,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Lanayo.Vagrant_Manager' Lanayo.Vagrant_Manager.Core.Vagrant' Lanayo.Vagrant_Manager.Core.Bookmarks' Lanayo.Vagrant_Manager.Core.Vagrant' Lanayo.Vagrant_Manager.Core.Bookmarks,Lanayo.Vagrant_Manager.App' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager' Lanayo.Vagrant_Manager.Core.Bookmarks.BookmarkManager,Lanayo.Vagrant_Manager.App' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager' Lanayo.Vagrant_Manager.Core.Bookmarks.BookmarkManager
Cyclic Dependency,Lanayo.Vagrant_Manager,Lanayo.Vagrant_Manager.Core.Bookmarks,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Lanayo.Vagrant_Manager.Core.Bookmarks' Lanayo.Vagrant_Manager.Core.Vagrant,Lanayo.Vagrant_Manager.Core.Bookmarks.BookmarkManager' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager,Lanayo.Vagrant_Manager.Core.Bookmarks.BookmarkManager' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager
Cyclic Dependency,Lanayo.Vagrant_Manager,Lanayo.Vagrant_Manager.Core.Bookmarks,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Lanayo.Vagrant_Manager.Core.Bookmarks' Lanayo.Vagrant_Manager' Lanayo.Vagrant_Manager.Core.Providers' Lanayo.Vagrant_Manager' Lanayo.Vagrant_Manager.Core.Vagrant,Lanayo.Vagrant_Manager.Core.Bookmarks.BookmarkManager' Lanayo.Vagrant_Manager.App' Lanayo.Vagrant_Manager.Core.Providers.VagrantGlobalStatusScanner' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxMachineInfo' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxServiceProvider' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager,Lanayo.Vagrant_Manager.Core.Bookmarks.BookmarkManager' Lanayo.Vagrant_Manager.App' Lanayo.Vagrant_Manager.Core.Providers.VagrantGlobalStatusScanner' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxMachineInfo' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxServiceProvider' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager
Cyclic Dependency,Lanayo.Vagrant_Manager,Lanayo.Vagrant_Manager.Core.Providers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Lanayo.Vagrant_Manager.Core.Providers' Lanayo.Vagrant_Manager.Core.Vagrant' Lanayo.Vagrant_Manager,Lanayo.Vagrant_Manager.Core.Providers.VagrantGlobalStatusScanner' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxMachineInfo' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxServiceProvider' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager' Lanayo.Vagrant_Manager.App,Lanayo.Vagrant_Manager.Core.Providers.VagrantGlobalStatusScanner' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxMachineInfo' Lanayo.Vagrant_Manager.Core.Providers.VirtualBoxServiceProvider' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager' Lanayo.Vagrant_Manager.App
Cyclic Dependency,Lanayo.Vagrant_Manager,Lanayo.Vagrant_Manager.Core.Vagrant,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Lanayo.Vagrant_Manager.Core.Vagrant' Lanayo.Vagrant_Manager,Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager' Lanayo.Vagrant_Manager.App,Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager' Lanayo.Vagrant_Manager.App
Cyclic Dependency,Lanayo.Vagrant_Manager,Lanayo.Vagrant_Manager.Menu,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Lanayo.Vagrant_Manager.Menu' Lanayo.Vagrant_Manager,Lanayo.Vagrant_Manager.Menu.MenuDelegate' Lanayo.Vagrant_Manager.Menu.NativeMenu' Lanayo.Vagrant_Manager.App,Lanayo.Vagrant_Manager.Menu.MenuDelegate' Lanayo.Vagrant_Manager.Menu.NativeMenu' Lanayo.Vagrant_Manager.App
Cyclic Dependency,Lanayo.Vagrant_Manager,Lanayo.Vagrant_Manager.Menu,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Lanayo.Vagrant_Manager.Menu' Lanayo.Vagrant_Manager' Lanayo.Vagrant_Manager.Core.Vagrant,Lanayo.Vagrant_Manager.Menu.MenuDelegate' Lanayo.Vagrant_Manager.Menu.NativeMenu' Lanayo.Vagrant_Manager.App' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager,Lanayo.Vagrant_Manager.Menu.MenuDelegate' Lanayo.Vagrant_Manager.Menu.NativeMenu' Lanayo.Vagrant_Manager.App' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantInstance' Lanayo.Vagrant_Manager.Core.Vagrant.VagrantManager
