Implementation smell,Namespace,Class,File,Method,Description
Long Statement,BuildingBlocks.Autopoco.Helpers,CollectionContextHelpers,D:\research\architectureSmells\repos\ifilipenko_Building-Blocks\src\BuildingBlocks.Autopoco.Helpers\CollectionContextHelpers.cs,Call,The length of the statement  "            var generators = (IEnumerable<IObjectGenerator<TPoco>>)collectionContext.GetFieldValue("mGenerators"' Flags.InstancePrivate); " is 125.
Long Statement,BuildingBlocks.Autopoco.Helpers,CollectionContextHelpers,D:\research\architectureSmells\repos\ifilipenko_Building-Blocks\src\BuildingBlocks.Autopoco.Helpers\CollectionContextHelpers.cs,Call,The length of the statement  "            var generators = (IEnumerable<IObjectGenerator<TPoco>>)collectionContext.GetFieldValue("mGenerators"' Flags.InstancePrivate); " is 125.
Long Statement,BuildingBlocks.Autopoco.Helpers,CollectionContextHelpers,D:\research\architectureSmells\repos\ifilipenko_Building-Blocks\src\BuildingBlocks.Autopoco.Helpers\CollectionContextHelpers.cs,SourceForPrivatePropety,The length of the statement  "            var generators = (IEnumerable<IObjectGenerator<TPoco>>)collectionContext.GetFieldValue("mGenerators"' Flags.InstancePrivate); " is 125.
Long Statement,BuildingBlocks.Autopoco.Helpers,CollectionContextHelpers,D:\research\architectureSmells\repos\ifilipenko_Building-Blocks\src\BuildingBlocks.Autopoco.Helpers\CollectionContextHelpers.cs,SourceForPrivatePropety,The length of the statement  "            var generators = (IEnumerable<IObjectGenerator<TPoco>>)collectionContext.GetFieldValue("mSelected"' Flags.InstancePrivate); " is 123.
Long Statement,BuildingBlocks.Autopoco.Helpers,PrivateMemberSetFromSourceAction,D:\research\architectureSmells\repos\ifilipenko_Building-Blocks\src\BuildingBlocks.Autopoco.Helpers\CollectionContextHelpers.cs,Enact,The length of the statement  "                    var generationContext = new GenerationContext(context.Builders' new TypeFieldGenerationContextNode((TypeGenerationContextNode)context.Node' (EngineTypeFieldMember)_member)); " is 173.
Long Statement,BuildingBlocks.Autopoco.Helpers,PrivateMemberSetFromSourceAction,D:\research\architectureSmells\repos\ifilipenko_Building-Blocks\src\BuildingBlocks.Autopoco.Helpers\CollectionContextHelpers.cs,Enact,The length of the statement  "                    var generationContext = new GenerationContext(context.Builders' new TypePropertyGenerationContextNode((TypeGenerationContextNode)context.Node' (EngineTypePropertyMember)_member)); " is 179.
