Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
XpsParser,0,1,0,0,0,63,27,0,0,0,1,2
ParserHelper,0,2,0,0,2,17,2,0,0,0,0,2
BuilderBase,1,1,1,0,0,22,1,3,0,1,1,0
PatternOrShadingBuilder,0,2,0,0,0,16,2,3,1,0,2,0
PdfContentWriter,0,7,0,0,0,410,60,0,0,0,14,5
RadialShadingBuilder,0,10,0,0,1,654,31,0,2,0,26,0
XPGlyphs,0,1,0,0,1,6,1,0,1,0,0,0
XPCanvas,0,1,0,0,1,6,1,0,1,0,0,0
XPPath,0,1,0,0,1,6,1,0,1,0,0,0
XPVisual,0,1,0,0,1,6,1,3,1,0,0,0
XPRadialGradientBrush,0,1,0,0,0,6,1,0,1,0,1,0
XPLinearGradientBrush,0,1,0,0,0,6,1,0,1,0,1,0
XPGradientBrush,0,1,0,0,0,6,1,2,1,0,1,0
XPFont,0,1,0,0,0,6,1,0,1,0,0,0
XPImage,1,1,1,0,1,13,1,0,1,1,1,3
XPVisualBrush,0,1,0,0,1,6,1,0,1,0,1,0
XPBrush,1,1,1,0,0,13,1,2,1,1,1,0
XPTilingBrush,0,1,0,0,0,6,1,2,2,0,1,0
XPImageBrush,3,3,3,0,1,48,4,0,3,1,8,0
XPObject,0,1,0,0,0,12,1,4,0,0,0,0
XFormBuilder,0,3,0,0,2,67,3,0,1,0,13,1
ImageBuilder,0,3,0,0,1,76,4,0,1,0,5,2
LinearShadingBuilder,0,12,0,0,3,579,27,0,2,0,24,0
DocumentRenderingContext,1,1,1,0,1,32,1,0,0,1,1,11
PdfGraphicsState,0,1,0,0,0,38,2,0,0,0,5,0
TilingPatternBuilder,0,7,0,0,2,336,11,0,2,0,16,0
Utils,0,1,0,0,1,10,1,0,0,0,1,0
RenderMode,0,0,0,0,0,5,0,0,0,0,0,1
RenderingComplexity,0,0,0,0,0,20,0,0,0,0,0,0
PdfTraceLevel,0,0,0,0,0,5,0,0,0,0,0,0
PdfRenderer,3,3,1,0,0,57,3,0,0,1,7,2
WpfUtils,0,2,0,0,2,66,10,0,0,0,4,0
DevHelper,2,1,4,0,1,68,1,0,0,0,0,4
XpsConverter,3,11,3,0,10,324,47,0,0,0.88,13,0
XpsRenderer,0,3,0,0,1,180,18,0,0,0,5,0
ArcSegment,0,1,6,0,1,61,1,0,1,0,3,1
Brush,0,1,0,0,0,12,1,5,1,0,2,3
Canvas,1,1,12,1,1,115,1,0,1,1,1,0
Color,3,2,8,0,0,150,10,0,0,1,4,5
Comment,0,0,1,0,0,13,0,0,1,0,0,0
GlyphIndicesComplexity,0,0,0,0,0,7,0,0,0,0,0,2
GlyphIndices,2,3,2,0,2,170,8,0,0,1,3,2
GlyphIndicesParser,1,4,0,0,1,96,13,0,0,1,2,1
FixedPageCollection,1,8,2,0,6,48,10,0,0,0.88,2,1
FixedDocumentCollection,1,8,2,0,6,48,10,0,0,0.88,2,1
Font,2,1,3,0,1,33,1,0,0,1,1,0
FixedPayload,5,8,3,0,6,312,16,0,0,1,4,6
XpsDocument,6,13,5,0,5,183,24,0,0,1,2,4
TableStructure,0,0,0,0,0,6,0,0,1,0,0,0
TableRowStructure,0,0,0,0,0,6,0,0,1,0,0,0
TableRowGroupStructure,0,0,0,0,0,6,0,0,1,0,0,0
TableCellStructure,0,0,2,0,0,20,0,0,1,0,0,0
StoryFragmentReference,0,0,2,0,0,22,0,0,1,0,0,0
StoryFragment,0,0,3,0,0,29,0,0,1,0,0,0
Story,0,0,1,0,0,13,0,0,1,0,0,0
SpotLocation,0,0,3,0,0,29,0,0,1,0,0,0
SignatureDefinition,0,0,3,0,0,29,0,0,1,0,0,0
SectionStructure,0,0,0,0,0,6,0,0,1,0,0,0
ParagraphStructure,0,0,0,0,0,6,0,0,1,0,0,0
PageContent,0,0,4,0,0,35,0,0,1,0,0,0
OutlineEntry,0,0,4,0,0,39,0,0,1,0,0,0
NamedElement,0,0,1,0,0,15,0,0,1,0,0,0
ListStructure,0,0,0,0,0,6,0,0,1,0,0,0
ListItemStructure,0,0,1,0,0,14,0,0,1,0,0,0
LinkTarget,0,0,1,0,0,14,0,0,1,0,0,0
FixedDocumentSequence,1,0,0,1,0,10,0,0,1,0,1,1
FixedDocument,5,1,6,0,1,97,4,0,1,0.8,4,6
FigureStructure,0,0,0,0,0,6,0,0,1,0,0,0
DocumentStructure,0,0,1,0,0,14,0,0,1,0,0,0
DocumentReference,0,0,1,0,0,14,0,0,1,0,0,0
DocumentOutline,0,0,1,0,0,17,0,0,1,0,0,0
DiscardControl,0,0,0,0,0,6,0,0,1,0,0,0
Discard,0,0,2,0,0,20,0,0,1,0,0,0
Template,0,0,1,0,0,13,0,0,1,0,0,0
PathFigureCollection,0,0,0,0,0,7,0,0,0,0,0,1
PathSegmentCollection,0,0,0,0,0,7,0,0,0,0,0,1
XpsElementCollection,0,0,0,0,0,7,0,0,0,0,0,4
PointStopCollection,0,1,0,0,0,17,3,0,0,0,3,4
ClrIntMode,0,0,0,0,0,5,0,0,0,0,0,0
ColorType,0,0,0,0,0,31,0,0,0,0,0,1
DashCap,0,0,0,0,0,7,0,0,0,0,0,0
EdgeMode,0,0,0,0,0,4,0,0,0,0,0,0
FillRule,0,0,0,0,0,5,0,0,0,0,0,2
LineCap,0,0,0,0,0,7,0,0,0,0,0,0
LineJoin,0,0,0,0,0,6,0,0,0,0,0,0
MappingMode,0,0,0,0,0,4,0,0,0,0,0,0
SpreadMethod,0,0,0,0,0,6,0,0,0,0,0,2
StyleSimulations,0,0,0,0,0,7,0,0,0,0,0,1
SweepDirection,0,0,0,0,0,6,0,0,0,0,0,3
TileMode,0,0,0,0,0,8,0,0,0,0,0,1
ViewUnits,0,0,0,0,0,4,0,0,0,0,0,0
FixedPage,3,2,11,0,2,120,2,0,1,1,2,8
Glyphs,0,1,20,0,1,190,1,0,1,0,0,1
GradientStopCollection,0,1,1,0,1,32,2,0,0,0,1,3
GradientStop,0,0,2,0,0,22,0,0,1,0,0,0
ImageBrush,0,0,9,0,0,86,0,0,2,0,0,6
LinearGradientBrush,0,1,9,0,1,90,1,0,2,0,1,2
Matrix,6,2,0,0,2,43,2,0,0,1,1,1
MatrixTransform,0,2,2,0,0,34,2,0,1,0,1,2
Path,0,1,22,0,1,190,1,0,1,0,0,5
PathFigure,1,1,3,1,1,43,3,0,1,1,3,1
PathGeometry,1,1,3,1,1,50,3,0,1,1,3,2
PathSegment,0,1,0,0,1,10,1,4,1,0,0,1
Point,0,7,2,0,6,80,8,0,0,0,3,4
PolyBezierSegment,1,1,1,1,1,26,1,0,2,1,1,0
PolyLineSegment,1,1,1,1,1,26,1,0,2,1,1,1
PolyQuadraticBezierSegment,1,1,1,1,1,26,1,0,2,1,1,1
RadialGradientBrush,0,1,11,0,1,103,1,0,2,0,1,3
Rect,0,3,6,0,1,77,3,0,0,0,2,0
ResourceDictionary,2,0,2,0,0,37,0,0,1,0,1,0
Size,0,2,2,0,2,45,2,0,0,0,2,3
SolidColorBrush,0,1,3,0,1,36,1,0,2,0,0,2
Visual,1,0,0,1,0,10,0,0,1,0,1,0
VisualBrush,0,1,9,0,1,91,1,0,2,0,0,2
XpsElement,1,1,1,0,1,47,2,39,0,1,0,1
PSXMsgID,0,0,0,0,0,16,0,0,0,0,0,1
PSXSR,1,8,5,0,7,143,13,0,0,0,1,1
