Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ByteArray,1,25,0,0,25,212,31,0,1,0.28,0,4
ByteEncoder,0,22,0,0,22,248,32,1,0,0,0,2
Cache,3,15,3,0,12,280,33,0,0,0.64,0,0
Command,1,3,1,0,2,60,3,0,0,0,0,1
CommandProcessor,0,4,0,0,4,82,15,0,0,0,1,0
Environment,1,1,4,0,0,48,3,0,0,0,0,2
Extensions,0,16,0,0,14,162,29,0,0,0,0,0
Hash,0,2,0,0,2,83,43,0,0,0,1,0
HashType,0,0,0,0,0,15,0,0,0,0,0,1
ICacheable,0,0,1,0,0,6,0,0,0,0,0,0
ListPair,2,19,3,0,18,184,27,0,0,0.21,0,1
LRUCache,4,4,0,0,3,54,4,0,0,0.38,1,0
LRUCacheItem,2,1,0,2,1,14,1,0,0,0,0,1
MathFunctions,1,5,0,0,5,35,6,0,0,0,0,1
MultiNameLRUCache,4,6,0,0,5,71,7,0,0,0.42,1,0
NameItem,2,1,0,2,1,14,1,0,0,0,1,0
ValueItem,2,1,0,2,1,14,1,0,0,0,0,2
TickCount,1,3,1,0,3,26,4,0,0,0.67,0,0
XCopy,4,2,4,0,2,69,5,0,0,0.38,0,0
Files,0,2,0,0,2,22,6,0,0,0,0,0
