Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BaseController,0,2,4,0,2,63,5,5,0,0,0,2
ChampionsController,1,5,0,0,5,70,6,0,1,1,6,0
ItemsController,1,5,0,0,5,71,6,0,1,1,6,0
MapsController,1,4,0,0,4,56,5,0,1,1,4,0
SpellsController,1,4,0,0,4,56,5,0,1,1,4,0
SummonersController,1,4,0,0,4,57,4,0,1,1,4,0
IDatabaseCommandsExtensions,0,1,0,0,1,12,1,0,0,0,0,0
IEnumerableExtensions,0,1,0,0,1,14,1,0,0,0,0,0
ISyncAdvancedSessionOperationExtensions,0,1,0,0,1,13,1,0,0,0,0,0
StringExtensions,0,4,0,0,3,151,30,0,0,0,0,0
DocumentStoreExtensions,0,1,0,0,1,32,7,0,0,0,0,0
ExpressionExtensions,0,1,0,0,1,23,2,0,0,0,0,0
IDependencyResolverExtensions,0,1,0,0,1,15,1,0,0,0,0,0
RequiresAuthenticationAttribute,0,4,0,0,0,47,4,0,0,0,0,0
HandleExceptionAttribute,0,2,0,0,1,37,3,0,0,0,1,1
MatchImportStarter,1,3,0,0,3,34,3,0,0,1,1,0
QuartzStarter,1,3,0,0,3,33,3,0,0,1,0,0
MatchImportJob,2,4,1,0,2,114,13,0,0,1,6,1
LeagueStatisticsService,1,2,0,0,2,26,3,0,0,1,2,1
Startup,0,5,0,0,1,57,5,0,0,0,3,1
LeagueService,1,13,1,0,7,348,48,0,2,1,13,1
MatchesBySummonerId,0,1,1,0,1,73,1,0,0,0,0,0
ChampionToChampionDetailModelTransformer,0,1,1,0,1,48,1,0,0,0,1,1
ChampionToChampionModelTransformer,0,1,1,0,1,28,1,0,0,0,1,1
ItemToItemDetailModelTransformer,0,1,1,0,1,55,1,0,0,0,5,1
ItemToItemModelTransformer,0,1,1,0,1,30,1,0,0,0,1,1
MapToMapModelTransformer,0,1,1,0,1,26,1,0,0,0,1,1
SpellToSpellModelTransformer,0,1,1,0,1,30,1,0,0,0,1,1
SummonerToSummonerModelTransformer,0,1,1,0,1,26,1,0,0,0,1,1
ArrayFacility,0,2,0,0,2,20,2,0,0,0,0,1
ControllerInstaller,0,1,0,0,1,14,1,0,0,0,1,0
QuartzInstaller,0,2,0,0,1,26,2,0,0,0,0,0
RavenInstaller,0,2,0,0,1,28,2,0,0,0,1,0
ServiceInstaller,0,1,0,0,1,14,1,0,0,0,3,0
StartableInstaller,0,1,0,0,1,14,1,0,0,0,0,0
WindsorDependencyScope,2,4,0,0,4,49,4,0,0,0.75,0,1
WindsorResolver,1,5,0,0,5,52,5,0,0,0.6,1,1
