Implementation smell,Namespace,Class,File,Method,Description
Magic Number,IronText.Build,Derived,D:\research\architectureSmells\repos1\sucaba_IronTextLibrary\Src\IronText.Build\Derived.cs,ResolveAssemblyByDir,The following statement contains a magic number: ResolveEventHandler resolve =                  (sender' args) =>                  {                      var fileName = args.Name.Split(new [] {'''}' 2)[0];                      var path = Path.Combine(dir' fileName + ".dll");                      if (File.Exists(path))                      {                          return Assembly.LoadFrom(path);                      }                        return null;                  };
