Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Samples,MyConfig,0,6,2,0,6,45,6,0,0,-1,0,1,,Samples.Program
Samples,Variant,0,1,1,0,1,5,1,0,0,-1,0,0,,
Samples,Program,0,1,0,0,1,20,2,0,0,-1,1,0,Samples.MyConfig,
