Method,LOC,CC,PC
DebugViewGraph:DebugViewGraph,10,2,3
DebugViewGraph:Dispose,3,1,0
DebugViewGraph:PreSolve,25,5,2
DebugViewGraph:DrawDebugData,124,27,0
DebugViewGraph:DrawDebugPanel,23,3,0
DebugViewGraph:DrawJoint,21,3,1
DebugViewGraph:DrawShape,61,21,5
DebugViewGraph:DrawTooltip,20,5,6
DebugViewGraph:SetTooltipText,18,1,2
DebugViewGraph:DrawNode,14,3,6
DebugViewGraph:SetNodeText,17,2,2
DebugViewGraph:DrawPolygon,3,1,5
DebugViewGraph:DrawPolygon,9,2,3
DebugViewGraph:DrawSolidPolygon,3,1,5
DebugViewGraph:DrawSolidPolygon,3,1,3
DebugViewGraph:DrawSolidPolygon,16,4,4
DebugViewGraph:DrawCircle,3,1,5
DebugViewGraph:DrawCircle,11,1,3
DebugViewGraph:DrawText,7,1,2
DebugViewGraph:DrawSolidCircle,3,1,6
DebugViewGraph:DrawSolidCircle,13,1,4
DebugViewGraph:DrawSegment,3,1,5
DebugViewGraph:DrawSegment,12,1,3
DebugViewGraph:DrawSegment,12,1,4
DebugViewGraph:DrawTransform,8,1,1
DebugViewGraph:DrawPoint,9,1,3
DebugViewGraph:DrawAABB,8,1,2
