Method,LOC,CC,PC
IRedisNotificationBus:NotifyAsync,1,1,1
IRedisNotificationBus:Start,1,1,0
IRedisNotificationBus:Stop,1,1,0
InvalidationSettings:InvalidationSettings,6,1,0
InvalidationManager:Configure,6,2,2
InvalidationManager:Configure,6,2,2
InvalidationManager:CreateChangeMonitor,7,2,1
InvalidationManager:CreateChangeMonitor,5,1,1
InvalidationManager:InvalidateAsync,5,1,1
InvalidationManager:EnsureConfiguration,4,2,0
INotificationObserver:Notify,1,1,1
NotificationManager:NotificationManager,3,1,0
NotificationManager:Notify,8,3,1
NotificationManager:Subscribe,6,2,2
RedisNotificationBus:RedisNotificationBus,4,1,1
RedisNotificationBus:RedisNotificationBus,3,1,2
RedisNotificationBus:RedisNotificationBus,3,1,2
RedisNotificationBus:Start,6,2,0
RedisNotificationBus:Stop,3,1,0
RedisNotificationBus:NotifyAsync,3,1,1
RedisNotificationBus:OnInvalidationMessage,5,2,2
RedisNotificationBus:OnKeySpaceNotificationMessage,11,5,2
RedisNotificationBus:ProcessInvalidationMessage,10,6,1
INotificationManager:Subscribe,1,1,2
INotificationManager:Notify,1,1,1
Unsubscriber:Unsubscriber,6,1,2
Unsubscriber:Dispose,4,2,0
ExistingRedisConnnection:ExistingRedisConnnection,3,1,1
ExistingRedisConnnection:Connect,3,1,0
ExistingRedisConnnection:Disconnect,3,1,0
RedisConnectionBase:Subscribe,6,2,2
RedisConnectionBase:UnsubscribeAll,4,2,0
RedisConnectionBase:PublishAsync,6,1,2
RedisConnectionBase:GetConfigAsync,8,1,0
RedisConnectionBase:GetServer,15,5,0
RedisConnectionBase:Connect,1,1,0
RedisConnectionBase:Disconnect,1,1,0
StandaloneRedisConnection:StandaloneRedisConnection,3,1,1
StandaloneRedisConnection:Connect,13,2,0
StandaloneRedisConnection:Disconnect,4,1,0
IRedisConnection:Connect,1,1,0
IRedisConnection:Disconnect,1,1,0
IRedisConnection:GetConfigAsync,1,1,0
IRedisConnection:Subscribe,1,1,2
IRedisConnection:UnsubscribeAll,1,1,0
IRedisConnection:PublishAsync,1,1,2
RedisConnectionFactory:New,3,1,1
RedisConnectionFactory:New,3,1,1
Guard:NotNull,4,2,2
Guard:NotDefault,4,2,2
Guard:NotNullOrEmpty,4,2,2
SynchronizedCollection:SynchronizedCollection,4,1,0
SynchronizedCollection:Add,6,1,1
SynchronizedCollection:Clear,5,1,0
SynchronizedCollection:CopyTo,5,1,2
SynchronizedCollection:Contains,5,1,1
SynchronizedCollection:GetEnumerator,5,1,0
SynchronizedCollection:InternalIndexOf,9,3,1
SynchronizedCollection:Remove,9,1,1
SynchronizedCollection:GetEnumerator,3,1,0
TaskCache:MakeTask,3,1,1
TaskCache:FromResult,5,1,1
RedisChangeMonitor:RedisChangeMonitor,19,2,2
RedisChangeMonitor:Dispose,4,1,1
RedisChangeMonitor:Notify,4,2,1
RedisChangeMonitor:Unsubscribe,4,2,0
