Implementation smell,Namespace,Class,File,Method,Description
Long Statement,ElasticAnalytics.Model.Contact,ElasticContactIdentification,C:\repos\trevorreeves_Sitecore-ElasticAnalytics\code\ElasticAnalytics.Model\Contact\ElasticContactIdentification.cs,SetIdentity,The length of the statement  "		throw new ArgumentOutOfRangeException ("newIdentity"' "A contact identity value must be supplied to match the identification level of " + idLevel); " is 147.
Long Statement,ElasticAnalytics.Model,VersioningMixin,C:\repos\trevorreeves_Sitecore-ElasticAnalytics\code\ElasticAnalytics.Model\VersioningMixin.cs,SetVersion,The length of the statement  "		throw new ArgumentOutOfRangeException ("newVersion"' "The version of an entity cannot be decremented. New version supplied : " + newVersion); " is 141.
Long Statement,ElasticAnalytics.Model,VersioningMixin,C:\repos\trevorreeves_Sitecore-ElasticAnalytics\code\ElasticAnalytics.Model\VersioningMixin.cs,IncrementVersion,The length of the statement  "		throw new ArgumentOutOfRangeException ("increment"' "The version of an entity must be incremented.  Increment supplied : " + increment); " is 136.
