Method,LOC,CC,PC
ContactIdentityMapService:ContactIdentityMapService,6,2,1
ContactIdentityMapService:Get,3,1,2
ContactIdentityMapService:Delete,3,1,2
ContactIdentityMapService:MapIdentity,27,6,4
ContactService:ContactService,18,5,4
ContactService:TryLoadAndLock,16,4,4
ContactService:TryLoadAndLock,7,2,4
ContactService:TryExtendLock,11,3,3
ContactService:Obsolete,25,4,4
ContactService:Delete,11,3,2
ContactService:Release,3,1,3
ContactService:Save,31,4,4
ContactService:LoadForReadOnly,7,2,2
ContactService:LoadForReadOnly,7,2,2
ContactService:GetLatest,7,2,2
ContactService:GetLatest,7,2,2
ContactService:TryLockContact,6,1,4
ContactService:TryLockContact,6,1,5
ContactService:TryLockContact,4,1,4
LeaseService:LeaseService,10,3,2
LeaseService:Get,3,1,2
LeaseService:TryObtainLock,35,6,3
LeaseService:Release,10,2,3
LeaseService:Extend,4,1,4
LeaseService:Delete,4,1,2
IContactIdentityMapService:Get,1,1,2
IContactIdentityMapService:Delete,1,1,2
IContactIdentityMapService:MapIdentity,1,1,4
ILeaseService:Get,1,1,2
ILeaseService:TryObtainLock,1,1,3
ILeaseService:Delete,1,1,2
ILeaseService:Release,1,1,3
ILeaseService:Extend,1,1,4
