Method,LOC,CC,PC
AssemblyFileVersionProvider:GetExecutingAssemblyFileVersion,7,2,0
AuditContext:AuditContext,4,1,1
AuditCorrelationId:AuditCorrelationId,3,1,1
AuditCorrelationId:ToString,3,1,0
AuditMessage:AuditMessage,5,1,2
AuditMessage:ToString,3,1,0
Auditor:Auditor,4,1,2
Auditor:Write,3,1,1
Auditor:WriteAuditData,3,1,1
Guard:ArgumentNotNullOrEmpty,8,3,2
Guard:ArgumentNotNull,5,2,2
IAuditActionContextProvider:GetContext,1,1,0
IAuditor:Write,1,1,1
IAuditRepository:Add,1,1,1
IFileVersionProvider:GetExecutingAssemblyFileVersion,1,1,0
ISystemInfoContextProvider:GetSystemInfo,1,1,0
SystemInfo:ToString,3,1,0
SystemInfoContextProvider:SystemInfoContextProvider,3,1,1
SystemInfoContextProvider:SystemInfoContextProvider,3,1,1
SystemInfoContextProvider:GetSystemInfo,6,1,0
