Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Auditing.WebApi.Owin.Middleware,AuditOwinRequestMiddleware,C:\repos\ajmal744_Auditing\Auditing\Auditing.WebApi.Owin.Middleware\AuditOwinRequestMiddleware.cs,Invoke,The length of the statement  "	var auditor = new Auditor (this._auditRepository' new OwinAuditContextProvider (context' new SystemInfoContextProvider (new AssemblyFileVersionProvider ())' "[NAME_OF_COMPONENT]")); " is 181.
Long Statement,Auditing.WebApi.Owin.Middleware,WebApiRequestAuditContext,C:\repos\ajmal744_Auditing\Auditing\Auditing.WebApi.Owin.Middleware\WebApiRequestAuditContext.cs,ToString,The length of the statement  "	return string.Format ("RequestedUrl: {0}' RequestPath: {1}' RequestQueryString: {2}' SystemInfo: {3}' AuditCorrelationId: {4}"' RequestedUrl' RequestPath' RequestQueryString' SystemInfo' AuditCorrelationId); " is 207.
