Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Fixie,Fixie.Conventions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Fixie.Conventions' Fixie.Internal,Fixie.Conventions.ParameterSourceExpression' Fixie.Internal.Discoverer' Fixie.Internal.ExecutionProxy' Fixie.Internal.ExecutionPlan' Fixie.Internal.Runner
Cyclic Dependency,Fixie,Fixie.Conventions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Fixie.Conventions' Fixie.Internal' Fixie,Fixie.Conventions.ParameterSourceExpression' Fixie.Internal.Discoverer' Fixie.Internal.ExecutionProxy' Fixie.Internal.ExecutionPlan' Fixie.Internal.Runner' Fixie.Case
Cyclic Dependency,Fixie,Fixie.Conventions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Fixie.Conventions' Fixie.Internal' Fixie' Fixie.Internal,Fixie.Conventions.ParameterSourceExpression' Fixie.Internal.Discoverer' Fixie.Internal.ExecutionProxy' Fixie.Internal.ExecutionPlan' Fixie.Internal.Runner' Fixie.Case
Cyclic Dependency,Fixie,Fixie.Conventions,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Fixie.Conventions' Fixie.Internal' Fixie' Fixie.Execution' Fixie.Internal,Fixie.Conventions.ParameterSourceExpression' Fixie.Internal.Discoverer' Fixie.Internal.ExecutionProxy' Fixie.Internal.ExecutionPlan' Fixie.Internal.Runner' Fixie.Case' Fixie.Execution.CompoundException' Fixie.Execution.ExecutionEnvironment
Cyclic Dependency,Fixie,Fixie.Execution,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Fixie.Execution' Fixie.Internal,Fixie.Execution.CompoundException' Fixie.Execution.ExecutionEnvironment' Fixie.Internal.Discoverer' Fixie.Internal.ExecutionProxy' Fixie.Internal.ExecutionPlan' Fixie.Internal.Runner
Cyclic Dependency,Fixie,Fixie.Execution,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Fixie.Execution' Fixie.Internal' Fixie,Fixie.Execution.CompoundException' Fixie.Execution.ExecutionEnvironment' Fixie.Internal.Discoverer' Fixie.Internal.ExecutionProxy' Fixie.Internal.ExecutionPlan' Fixie.Internal.Runner' Fixie.Case
Cyclic Dependency,Fixie,Fixie.Execution,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Fixie.Execution' Fixie.Internal' Fixie' Fixie.Internal,Fixie.Execution.CompoundException' Fixie.Execution.ExecutionEnvironment' Fixie.Internal.Discoverer' Fixie.Internal.ExecutionProxy' Fixie.Internal.ExecutionPlan' Fixie.Internal.Runner' Fixie.Case
Cyclic Dependency,Fixie,Fixie.Execution,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Fixie.Execution' Fixie.Internal' Fixie' Fixie.Internal.Behaviors' Fixie.Internal,Fixie.Execution.CompoundException' Fixie.Execution.ExecutionEnvironment' Fixie.Internal.Discoverer' Fixie.Internal.ExecutionProxy' Fixie.Internal.ExecutionPlan' Fixie.Internal.Runner' Fixie.Case' Fixie.Internal.Behaviors.TimeClassExecution' Fixie.Internal.Behaviors.ExecuteCases
Cyclic Dependency,Fixie,Fixie,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Fixie' Fixie.Internal,Fixie.Case' Fixie.Internal.Discoverer' Fixie.Internal.ExecutionProxy' Fixie.Internal.ExecutionPlan' Fixie.Internal.Runner
Cyclic Dependency,Fixie,Fixie.Internal.Behaviors,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Fixie.Internal.Behaviors' Fixie.Internal,Fixie.Internal.Behaviors.TimeClassExecution' Fixie.Internal.Behaviors.ExecuteCases' Fixie.Internal.Discoverer' Fixie.Internal.ExecutionProxy' Fixie.Internal.ExecutionPlan' Fixie.Internal.Runner
Cyclic Dependency,Fixie,Fixie.Internal.Behaviors,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Fixie.Internal.Behaviors' Fixie.Internal' Fixie,Fixie.Internal.Behaviors.TimeClassExecution' Fixie.Internal.Behaviors.ExecuteCases' Fixie.Internal.Discoverer' Fixie.Internal.ExecutionProxy' Fixie.Internal.ExecutionPlan' Fixie.Internal.Runner' Fixie.Case
