Namespace,Type,Method,LOC,CC,PC
NodeAssets,IAssets,SetupJavascriptPile,0,1,1
NodeAssets,IAssets,SetupCssPile,0,1,1
NodeAssets,IAssets,FindJsAssets,0,1,2
NodeAssets,IAssets,FindCssAssets,0,1,2
NodeAssets,IAssets,MapNodeAssets,0,1,2
NodeAssets,Assets,Initialise,5,1,1
NodeAssets,Assets,Js,4,2,2
NodeAssets,Assets,Css,4,2,2
NodeAssets,Assets,Assets,15,4,1
NodeAssets,Assets,SetupJavascriptPile,12,3,1
NodeAssets,Assets,SetupCssPile,18,4,1
NodeAssets,Assets,FindJsAssets,27,5,2
NodeAssets,Assets,FindCssAssets,23,4,2
NodeAssets,Assets,MapNodeAssets,24,4,2
NodeAssets,Assets,CombineUrls,19,6,3
NodeAssets,Assets,CombineFiles,29,8,3
NodeAssets,Assets,WrapInJsTag,11,2,3
NodeAssets,Assets,WrapInCssTag,7,1,3
NodeAssets,Assets,HandleRoutes,19,5,2
NodeAssets,Assets,GetCssLiveScript,3,1,0
NodeAssets,Assets,FindFilePath,12,2,4
NodeAssets,Assets,CssOnFileUpdated,12,1,2
NodeAssets,Assets,BroadcastCssChange,5,1,2
NodeAssets.AspNet,IAssetsConfiguration,ConfigureCompilers,0,1,1
NodeAssets.AspNet,IAssetsConfiguration,ConfigureSourceManager,0,1,1
NodeAssets.AspNet,IAssetsConfiguration,LiveCss,0,1,2
NodeAssets.AspNet,IAssetsConfiguration,Cache,0,1,1
NodeAssets.AspNet,IAssetsConfiguration,Compress,0,1,1
NodeAssets.AspNet,IAssetsConfiguration,CdnBasePath,0,1,1
NodeAssets.AspNet,IAssetsConfiguration,EnableCORSForJS,0,1,3
NodeAssets.AspNet,IAssetsConfiguration,SetRouteHandlerFunction,0,1,1
NodeAssets.AspNet,AssetsConfiguration,ConfigureCompilers,4,1,1
NodeAssets.AspNet,AssetsConfiguration,ConfigureSourceManager,4,1,1
NodeAssets.AspNet,AssetsConfiguration,Cache,4,1,1
NodeAssets.AspNet,AssetsConfiguration,Compress,4,1,1
NodeAssets.AspNet,AssetsConfiguration,LiveCss,5,1,2
NodeAssets.AspNet,AssetsConfiguration,CdnBasePath,4,1,1
NodeAssets.AspNet,AssetsConfiguration,EnableCORSForJS,6,1,3
NodeAssets.AspNet,AssetsConfiguration,SetRouteHandlerFunction,4,1,1
Owin,NodeAssetsOwinExtension,MapNodeAssets,3,1,3
NodeAssets.AspNet.Routes,DefaultHandler,DefaultHandler,5,1,2
NodeAssets.AspNet.Routes,DefaultHandler,Execute,78,11,1
NodeAssets.AspNet.Routes,DefaultHandler,AddCompressionFilter,32,4,3
NodeAssets.AspNet.Routes,DefaultHandler,CreateAssetData,63,4,1
CSharpVitamins,QValue,QValue,1,1,1
CSharpVitamins,QValue,QValue,6,1,2
CSharpVitamins,QValue,Parse,5,1,1
CSharpVitamins,QValue,Parse,5,1,2
CSharpVitamins,QValue,ParseInternal,12,3,2
CSharpVitamins,QValue,CompareTo,9,2,1
CSharpVitamins,QValue,CompareByWeightAsc,3,1,2
CSharpVitamins,QValue,CompareByWeightDesc,3,1,2
CSharpVitamins,QValueList,QValueList,1,1,1
CSharpVitamins,QValueList,QValueList,14,3,1
CSharpVitamins,QValueList,Add,4,1,1
CSharpVitamins,QValueList,AddRange,7,1,1
CSharpVitamins,QValueList,Find,4,1,1
CSharpVitamins,QValueList,FindHighestWeight,7,1,1
CSharpVitamins,QValueList,FindPreferred,7,1,1
CSharpVitamins,QValueList,DefaultSort,3,1,0
CSharpVitamins,QValueList,applyAutoSort,4,2,0
CSharpVitamins,QValueList,isCandidate,8,3,2
NodeAssets.AspNet.Scripts,ScriptFinder,GetAllScripts,3,1,0
NodeAssets.AspNet.Scripts,ScriptFinder,GetScript,7,1,1
