Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,PCRemote.Core.Commands,MediaKey,C:\repos\terryso_PCRemote\PCRemote.Core\Enums\MediaKey.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,PCRemote.Core.Commands,VolCommandBase,C:\repos\terryso_PCRemote\PCRemote.Core\Commands\VolCommandBase.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,PCRemote.Core.Entities,WeiboUser,C:\repos\terryso_PCRemote\PCRemote.Core\Entities\WeiboUser.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Id' UserName' NickName
Unnecessary Abstraction,PCRemote.Core.Entities,Weibo,C:\repos\terryso_PCRemote\PCRemote.Core\Entities\Weibo.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Id' Text
Unutilized Abstraction,PCRemote.Core.Configuration,PCRemoteConfigurationHandler,C:\repos\terryso_PCRemote\PCRemote.Core\Configuration\PCRemoteConfigurationHandler.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,PCRemote.Core.NinjectModules,CommandModule,C:\repos\terryso_PCRemote\PCRemote.Core\NinjectModules\CommandModule.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,PCRemote.Core,Global,C:\repos\terryso_PCRemote\PCRemote.Core\Global.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ConnectionString
Unnecessary Abstraction,PCRemote.Core.Utilities,TaskInfo,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\ThunderUtility.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' FileSize' RecvSize' Status
Unutilized Abstraction,PCRemote.Core.Utilities,CryptUtility,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\CryptUtility.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,PCRemote.Core.Utilities,Constants,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\CryptUtility.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
Unnecessary Abstraction,PCRemote.Core.Utilities,Operation,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\CryptUtility.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' KeySize' UnicodeOrderPrefix' UnicodeReversePrefix
Imperative Abstraction,PCRemote.Core.Utilities,InputUtility,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\InputUtility.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: Send
Unutilized Abstraction,PCRemote.Core.Utilities,Mouse,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\InputUtility.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unutilized Abstraction,PCRemote.Core.Utilities,MOUSEINPUT,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\InputUtility.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,PCRemote.Core.Utilities,HARDWAREINPUT,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\InputUtility.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Zero' uMsg' wParamL' wParamH
Unutilized Abstraction,PCRemote.Core.Utilities,HARDWAREINPUT,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\InputUtility.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unnecessary Abstraction,PCRemote.Core.Utilities,MOUSEKEYBDHARDWAREINPUT,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\InputUtility.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' mi' ki' hi
Unnecessary Abstraction,PCRemote.Core.Utilities,INPUT,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\InputUtility.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' type' mkhi
Unutilized Abstraction,PCRemote.Core.Utilities,Tools,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\NetworkUtility.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Unexploited Encapsulation,PCRemote.Core.Commands,CommandBase,C:\repos\terryso_PCRemote\PCRemote.Core\Commands\CommandBase.cs,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: SinaWeiboService' QQWeiboService (in method "SendComment" of class "CommandBase").
Deficient Encapsulation,PCRemote.Core.Utilities,TaskInfo,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\ThunderUtility.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: FileSize' RecvSize' Status
Deficient Encapsulation,PCRemote.Core.Utilities,CryptUtility,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\CryptUtility.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ECLOGIN_PASSWORD_SECRET' MIX_TOKEN_SECRET' SIPRODUCTEDITION_SECRET
Deficient Encapsulation,PCRemote.Core.Utilities,CryptUtility,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\CryptUtility.cs,The tool detected the smell in this class because the class declares global (public static) fields. Following fields are declared with public static modifiers: ECLOGIN_PASSWORD_SECRET' MIX_TOKEN_SECRET' SIPRODUCTEDITION_SECRET
Deficient Encapsulation,PCRemote.Core.Utilities,MOUSEINPUT,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\InputUtility.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: dx' dy' mouseData' dwFlags' time' dwExtraInfo
Deficient Encapsulation,PCRemote.Core.Utilities,KEYBDINPUT,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\InputUtility.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: wVk' wScan' dwFlags' time' dwExtraInfo
Deficient Encapsulation,PCRemote.Core.Utilities,HARDWAREINPUT,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\InputUtility.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: uMsg' wParamL' wParamH
Deficient Encapsulation,PCRemote.Core.Utilities,MOUSEKEYBDHARDWAREINPUT,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\InputUtility.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mi' ki' hi
Deficient Encapsulation,PCRemote.Core.Utilities,INPUT,C:\repos\terryso_PCRemote\PCRemote.Core\Utilities\InputUtility.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: type' mkhi
Broken Modularization,PCRemote.Core.Entities,BaiduLink,C:\repos\terryso_PCRemote\PCRemote.Core\Entities\BaiduResult.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: Encode' Decode' Type' LrcId' Flag' TrueDownloadUrl
