Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BaseBusinessController,0,0,0,0,0,662,0,0,1,0,0,0
BaseController,0,0,0,0,0,3,0,1,0,0,0,0
QueryApi,0,0,5,0,0,23,0,0,0,0,0,0
ReturnApi,0,0,3,0,0,15,0,0,0,0,0,0
BaseAttribute,0,0,0,0,0,3,0,0,0,0,0,0
BaseBusinessAttribute,0,1,0,0,1,4,1,4,0,0,1,0
UniquePerAgentAttribute,0,1,0,0,1,32,6,0,1,0,4,0
UniquePerCompanyAttribute,0,1,0,0,1,32,6,0,1,0,4,0
UniquePerCompanyGroupAttribute,0,1,0,0,1,32,6,0,1,0,4,0
UniquePerUserAttribute,0,1,0,0,1,32,6,0,1,0,4,0
BaseDocumentAttribute,0,3,1,0,3,46,9,7,0,0,3,0
CepAttribute,0,1,0,0,1,7,1,0,1,0,1,0
CpfCnpjAttribute,0,3,1,0,3,68,14,0,1,0,6,0
EmailAttribute,0,1,0,0,1,7,1,0,1,0,1,0
InscricaoEstadualAttribute,0,5,1,0,4,46,7,0,1,0,3,0
PisAttribute,0,1,0,0,1,7,1,0,1,0,1,0
PlacaAttribute,0,1,0,0,1,7,1,0,1,0,1,0
TelefoneAttribute,0,1,0,0,1,7,1,0,1,0,1,0
CpfCnpjEnum,0,0,0,0,0,9,0,0,0,0,0,1
BaseSchemaAttribute,0,1,0,0,1,4,1,7,0,0,1,0
LenghtAttribute,0,2,1,0,2,24,4,0,1,0,2,0
MaxLenghtAttribute,0,2,1,0,2,24,4,0,1,0,2,0
NotEmptyAttribute,0,1,0,0,1,18,4,0,1,0,2,0
NotEqualAttribute,0,2,1,0,2,24,4,0,1,0,2,0
NotNullAttribute,0,1,0,0,1,13,2,0,1,0,2,0
RangeAttribute,0,2,2,0,2,32,5,0,1,0,2,0
RequiredAttribute,0,1,0,0,1,32,10,0,1,0,2,0
BaseConverter,0,12,0,0,3,61,15,0,0,0,1,0
IRepository,0,10,0,0,0,13,10,0,0,0,0,4
IUnitOfWork,0,2,0,0,0,5,2,0,0,0,0,0
DataHelper,0,0,4,0,0,19,0,0,0,0,0,0
BaseDocument,0,4,1,0,4,43,7,8,0,0,0,0
CepDocument,0,3,0,0,3,28,5,0,1,0,1,1
CnpjDocument,0,3,0,0,3,105,9,0,1,0,1,1
CpfDocument,0,3,0,0,3,96,9,0,1,0,1,1
EmailDocument,0,5,0,0,4,42,8,0,1,0,1,1
InscricaoEstadualDocument,0,30,1,0,3,1232,144,0,1,0,3,1
PisDocument,0,3,0,0,3,73,8,0,1,0,1,1
PlacaDocument,0,3,0,0,3,46,6,0,1,0,1,1
TelefoneDocument,0,3,0,0,3,74,20,0,1,0,1,1
BaseEntity,0,0,2,0,0,11,0,1,0,0,0,12
BaseBusinessEntity,0,0,4,0,0,19,0,0,1,0,0,5
BaseEnum,4,4,0,3,3,27,4,0,0,0.67,0,0
EstadoEnum,0,0,0,0,0,111,0,0,0,0,0,0
ExceptionHelper,0,2,0,0,2,11,2,0,0,0,0,1
DateTimeExtension,0,0,0,0,0,3,0,0,0,0,0,0
FileExtension,0,2,0,0,2,20,8,0,0,0,0,0
StringExtension,0,1,0,0,1,9,1,0,0,0,0,0
BaseBinding,0,0,0,0,0,3,0,0,0,0,0,0
DynamicQueryable,0,10,0,0,10,106,24,0,0,0,3,0
