Implementation smell,Namespace,Class,File,Method,Description
Magic Number,RhinoMocksProperties,RhinoMocksPropertiesTest,C:\repos\ayende_rhino-mocks\Rhino.Mocks.GettingStarted\Documentation\08-RhinoMocksProperties\08-RhinoMocksProperties\RhinoMocksPropertiesTest.cs,setPropertyReturnValue,The following statement contains a magic number: SetupResult.For(list.Count).Return(42);
Magic Number,RhinoMocksProperties,RhinoMocksPropertiesTest,C:\repos\ayende_rhino-mocks\Rhino.Mocks.GettingStarted\Documentation\08-RhinoMocksProperties\08-RhinoMocksProperties\RhinoMocksPropertiesTest.cs,setPropertyReturnValue,The following statement contains a magic number: Assert.AreEqual(42' list.Count);
Magic Number,RhinoMocksProperties,RhinoMocksPropertiesTest,C:\repos\ayende_rhino-mocks\Rhino.Mocks.GettingStarted\Documentation\08-RhinoMocksProperties\08-RhinoMocksProperties\RhinoMocksPropertiesTest.cs,setPropertyReturnValue_AAA,The following statement contains a magic number: list.Expect(l => l.Count).Return(42).Repeat.Any();
Magic Number,RhinoMocksProperties,RhinoMocksPropertiesTest,C:\repos\ayende_rhino-mocks\Rhino.Mocks.GettingStarted\Documentation\08-RhinoMocksProperties\08-RhinoMocksProperties\RhinoMocksPropertiesTest.cs,setPropertyReturnValue_AAA,The following statement contains a magic number: Assert.AreEqual(42' count);
Magic Number,RhinoMocksProperties,RhinoMocksPropertiesTest,C:\repos\ayende_rhino-mocks\Rhino.Mocks.GettingStarted\Documentation\08-RhinoMocksProperties\08-RhinoMocksProperties\RhinoMocksPropertiesTest.cs,setPropertyExpectation,The following statement contains a magic number: list.Capacity = 500;
Magic Number,RhinoMocksProperties,RhinoMocksPropertiesTest,C:\repos\ayende_rhino-mocks\Rhino.Mocks.GettingStarted\Documentation\08-RhinoMocksProperties\08-RhinoMocksProperties\RhinoMocksPropertiesTest.cs,setPropertyExpectation_AAA,The following statement contains a magic number: list.Capacity = 100;
Magic Number,RhinoMocksProperties,RhinoMocksPropertiesTest,C:\repos\ayende_rhino-mocks\Rhino.Mocks.GettingStarted\Documentation\08-RhinoMocksProperties\08-RhinoMocksProperties\RhinoMocksPropertiesTest.cs,PropertyBehaviorForSingleProperty,The following statement contains a magic number: for (int i = 0; i < 49; i++)              {                  demo.Prop = "ayende" + i;                  Assert.AreEqual("ayende" + i' demo.Prop);              }
Magic Number,RhinoMocksProperties,RhinoMocksPropertiesTest,C:\repos\ayende_rhino-mocks\Rhino.Mocks.GettingStarted\Documentation\08-RhinoMocksProperties\08-RhinoMocksProperties\RhinoMocksPropertiesTest.cs,PropertyBehaviorForSingleProperty_AAA,The following statement contains a magic number: for (int i = 0; i < 49; i++)              {                  demo.Prop = "ayende" + i;                  Assert.AreEqual("ayende" + i' demo.Prop);              }
