Implementation smell,Namespace,Class,File,Method,Description
Long Statement,TeahourFmGUI,WebObject,C:\repos\PhantomMatthew_TeahourFm\TeahourFmGUI\WebObject.cs,DownloadAudioFiles,The length of the statement  "		downloadClient.DownloadFile (str2' m_strDownloadToDirectory + @"\" + "teahour_episode_" + i.ToString () + m_strFileExtension); " is 126.
Magic Number,TeahourFmGUI,WebObject,C:\repos\PhantomMatthew_TeahourFm\TeahourFmGUI\WebObject.cs,DownloadAudioFiles,The following statement contains a magic number: for (int i = 1; i < 59; i++) {  	lstDownloadFiles.Add (m_strDownloadDirectory + @"\" + "teahour_episode_" + i.ToString () + m_strFileExtension);  }  
