Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AdoNetAppender,14,14,10,0,3,818,50,0,1,1,7,0
AdoNetAppenderParameter,7,3,6,0,3,270,8,0,0,1,2,1
AnsiColorTerminalAppender,5,4,2,2,3,478,10,0,1,1,2,0
AppenderCollection,5,34,6,1,22,729,53,0,0,0.66,1,2
AppenderSkeleton,12,15,6,0,6,768,31,17,1,1,8,0
AspNetTraceAppender,1,2,2,0,1,110,5,0,2,1,3,0
BufferingAppenderSkeleton,8,9,6,0,3,559,22,5,2,1,4,0
BufferingForwardingAppender,1,8,1,0,6,206,10,0,3,1,3,0
ColoredConsoleAppender,8,10,2,2,5,546,16,0,2,1,3,0
ConsoleAppender,3,4,2,2,3,170,5,0,2,1,2,1
DebugAppender,1,3,2,0,2,133,4,0,2,1,2,0
EventLogAppender,11,8,7,0,4,579,36,0,2,1,8,0
FileAppender,7,17,5,0,4,1183,33,1,1,1,8,0
ForwardingAppender,1,9,1,0,6,212,12,0,2,1,3,0
IAppender,0,2,1,0,0,53,2,2,0,0,1,10
IBulkAppender,0,1,0,0,0,24,1,1,1,0,1,1
LocalSyslogAppender,4,10,3,0,3,489,20,0,2,1,4,0
ManagedColoredConsoleAppender,4,4,2,2,3,277,8,0,2,1,2,0
MemoryAppender,2,4,2,0,3,149,4,0,2,1,2,0
NetSendAppender,4,4,5,0,2,351,10,0,2,0.88,4,0
OutputDebugStringAppender,0,3,1,0,1,82,3,0,2,0,1,0
RemoteSyslogAppender,6,6,2,0,4,468,22,0,1,0.97,5,0
RemotingAppender,4,7,1,0,2,259,11,0,3,1,1,0
RollingFileAppender,18,25,9,0,2,1446,145,0,2,1,7,0
SmtpAppender,15,3,17,0,1,598,15,0,3,1,1,0
SmtpPickupDirAppender,5,4,6,0,2,261,16,0,3,1,5,0
TelnetAppender,3,4,2,0,2,401,7,0,2,0.5,2,0
TextWriterAppender,3,13,5,0,3,405,26,1,2,1,3,0
TraceAppender,2,3,3,0,2,173,4,0,2,1,3,0
UdpAppender,6,5,7,0,2,449,12,1,2,1,2,0
AliasDomainAttribute,0,1,0,0,1,43,1,0,1,0,0,0
AliasRepositoryAttribute,1,1,1,0,1,68,1,1,0,1,0,1
BasicConfigurator,1,8,0,0,6,173,15,0,0,0,7,0
ConfiguratorAttribute,1,3,0,0,2,73,6,2,0,0.33,1,1
DomainAttribute,0,2,0,0,2,55,2,0,1,0,0,0
DOMConfigurator,0,11,0,0,10,306,11,0,0,0,3,0
DOMConfiguratorAttribute,0,0,0,0,0,25,0,0,1,0,0,0
Log4NetConfigurationSectionHandler,0,2,0,0,2,57,2,0,0,0,0,0
PluginAttribute,2,4,2,0,4,144,7,0,1,1,3,1
RepositoryAttribute,2,2,2,0,2,110,2,1,0,1,0,1
SecurityContextProviderAttribute,2,2,1,0,2,100,4,0,1,1,3,0
XmlConfigurator,2,19,0,0,12,923,68,0,0,0,5,3
XmlConfiguratorAttribute,4,5,3,0,2,365,32,1,1,1,4,0
CompactRepositorySelector,4,8,0,0,7,278,15,0,1,0.58,4,0
DefaultRepositorySelector,6,14,0,0,9,692,60,0,1,1,11,1
ErrorCode,0,0,0,0,0,40,0,0,0,0,0,9
ExceptionEvaluator,2,3,2,0,3,99,7,0,1,0.33,1,0
IAppenderAttachable,0,5,1,0,0,92,5,4,0,0,1,3
IErrorHandler,0,3,0,0,0,49,3,1,0,0,1,3
IFixingRequired,0,1,0,0,0,34,1,1,0,0,0,1
ILogger,0,3,2,0,0,88,3,1,0,0,2,5
ILoggerWrapper,0,0,1,0,0,33,0,2,0,0,0,1
IOptionHandler,0,1,0,0,0,34,1,13,0,0,0,2
LoggerRepositoryCreationEventArgs,1,1,1,0,1,45,1,0,0,0,1,2
IRepositorySelector,0,6,0,0,0,116,6,2,0,0,0,1
ITriggeringEventEvaluator,0,1,0,0,0,27,1,3,0,0,1,1
Level,21,7,3,18,7,519,15,0,0,1,0,22
LevelCollection,4,33,6,0,21,692,50,0,0,0.67,1,0
LevelEvaluator,1,3,1,0,3,102,5,0,1,0.33,2,0
LevelMap,1,6,1,0,6,172,11,0,0,0.5,1,3
LocationInfo,8,2,6,0,2,257,13,0,0,1,2,4
LogException,0,4,0,0,3,76,4,0,0,0,0,6
LoggerManager,2,30,1,0,24,756,63,0,0,0,6,1
LoggerWrapperImpl,1,1,1,0,0,57,1,1,1,1,1,0
LoggingEventData,11,0,0,11,0,118,0,0,0,0,3,1
FixFlags,0,0,0,0,0,87,0,0,0,0,0,3
LoggingEvent,13,19,15,3,14,1113,51,0,0,1,11,87
LogImpl,6,38,5,0,36,1236,64,0,2,1,6,1
MethodItem,4,5,2,0,4,120,7,0,0,1,1,3
SecurityContext,0,1,0,0,1,31,1,2,0,0,0,6
SecurityContextProvider,1,2,1,0,1,98,2,0,0,0,1,7
StackFrameItem,7,1,5,0,1,151,4,0,0,1,2,2
TimeEvaluator,3,3,1,0,3,115,4,0,1,0.44,1,0
WrapperMap,3,5,1,0,2,176,8,0,0,1,3,1
AbsoluteTimeDateFormatter,6,2,0,3,1,150,5,2,1,1,0,2
DateTimeDateFormatter,1,2,0,0,1,68,3,0,2,1,0,2
IDateFormatter,0,1,0,0,0,30,1,2,0,0,0,2
Iso8601DateFormatter,0,2,0,0,1,61,4,0,2,0,0,2
SimpleDateFormatter,1,2,0,0,2,62,2,0,1,1,0,2
DenyAllFilter,0,2,0,0,2,44,2,0,1,0,2,0
FilterDecision,0,0,0,0,0,26,0,0,0,0,0,7
FilterSkeleton,1,2,1,0,2,124,2,5,1,1,2,0
IFilter,0,1,1,0,0,78,1,1,1,0,1,2
LevelMatchFilter,2,2,2,0,2,106,4,0,2,0.5,3,0
LevelRangeFilter,3,2,3,0,2,143,8,0,2,0.5,3,0
LoggerMatchFilter,2,2,2,0,2,119,5,0,2,0.5,2,0
MdcFilter,0,0,0,0,0,17,0,0,1,0,0,0
NdcFilter,0,1,0,0,1,30,1,0,1,0,0,0
PropertyFilter,1,2,1,0,2,114,11,2,1,0.5,2,0
StringMatchFilter,4,3,3,0,3,189,12,1,2,0.58,2,0
GlobalContext,1,2,1,0,0,67,2,0,0,0,2,2
ILog,0,35,5,0,0,904,35,1,1,0,0,1
LogicalThreadContext,2,1,2,0,0,111,1,0,0,0,2,2
LogManager,1,38,0,0,34,712,39,0,0,0,5,3
MDC,0,5,0,0,4,130,6,0,0,0,1,0
NDC,0,8,1,0,7,255,11,0,0,0,2,0
ThreadContext,2,1,2,0,0,104,1,0,0,0,2,4
DynamicPatternLayout,2,2,2,0,2,100,2,0,1,1,1,0
ExceptionLayout,0,3,0,0,3,69,4,0,1,0,1,0
ILayout,0,1,4,0,0,97,1,1,0,0,1,10
IRawLayout,0,1,0,0,0,33,1,4,0,0,1,2
Layout2RawLayoutAdapter,1,2,0,0,2,57,2,0,1,0,2,1
LayoutSkeleton,3,4,4,0,3,196,4,4,1,1,1,0
PatternLayout,6,8,1,2,6,1068,21,1,2,0.8,31,6
RawLayoutConverter,0,2,0,0,2,56,3,0,1,0,4,0
RawPropertyLayout,1,2,1,0,2,58,2,0,1,0.5,1,0
RawTimeStampLayout,0,2,0,0,2,41,2,0,1,0,1,0
RawUtcTimeStampLayout,0,2,0,0,2,41,2,0,1,0,1,0
SimpleLayout,0,3,0,0,3,72,4,0,2,0,1,0
XmlLayout,30,4,3,0,3,290,14,0,1,1,4,0
XmlLayoutBase,2,5,3,0,2,201,6,2,2,1,3,0
XmlLayoutSchemaLog4j,1,3,1,0,2,172,13,0,3,0,4,0
AppDomainPatternConverter,0,1,0,0,0,27,1,0,1,0,1,1
AspNetCachePatternConverter,0,1,0,0,0,40,3,0,1,0,2,1
AspNetContextPatternConverter,0,1,0,0,0,34,2,0,1,0,1,1
AspNetPatternLayoutConverter,0,2,0,0,0,29,3,4,1,0,2,0
AspNetRequestPatternConverter,0,1,0,0,0,49,4,0,2,0,2,1
AspNetSessionPatternConverter,0,1,0,0,0,40,3,0,2,0,2,1
DatePatternConverter,2,2,0,0,1,143,8,1,1,0,7,1
ExceptionPatternConverter,0,2,0,0,1,103,20,0,1,0,1,1
FileLocationPatternConverter,0,1,0,0,0,28,1,0,1,0,1,1
FullLocationPatternConverter,0,1,0,0,0,26,1,0,1,0,1,1
IdentityPatternConverter,0,1,0,0,0,30,1,0,1,0,1,1
LevelPatternConverter,0,1,0,0,0,28,1,0,1,0,1,1
LineLocationPatternConverter,0,1,0,0,0,28,1,0,1,0,1,1
LoggerPatternConverter,0,1,0,0,0,26,1,0,1,0,1,1
MessagePatternConverter,0,1,0,0,0,28,1,0,1,0,1,1
MethodLocationPatternConverter,0,1,0,0,0,28,1,0,1,0,1,1
NamedPatternConverter,3,3,0,0,1,119,11,2,1,0.67,3,0
NdcPatternConverter,0,1,0,0,0,34,1,0,1,0,1,1
PatternLayoutConverter,1,3,1,0,0,81,4,18,1,1,1,1
PropertyPatternConverter,0,1,0,0,0,45,2,0,2,0,1,1
RelativeTimePatternConverter,0,2,0,0,0,41,2,0,2,0,1,1
StackTraceDetailPatternConverter,1,1,0,0,0,46,5,0,1,0,3,1
StackTracePatternConverter,2,3,0,0,1,102,10,1,2,0.33,5,2
ThreadPatternConverter,0,1,0,0,0,26,1,0,2,0,1,1
TypeNamePatternConverter,0,1,0,0,0,26,1,0,2,0,1,1
UserNamePatternConverter,0,1,0,0,0,17,1,0,2,0,1,1
UtcDatePatternConverter,1,1,0,0,0,56,2,0,2,0,2,1
DefaultRenderer,0,5,0,0,2,247,18,0,1,0,2,0
IObjectRenderer,0,1,0,0,0,36,1,1,0,0,1,3
RendererMap,4,8,1,0,7,249,23,0,0,0.56,2,3
IPlugin,0,2,1,0,0,61,2,1,0,0,1,4
IPluginFactory,0,1,0,0,0,23,1,1,0,0,0,1
PluginCollection,4,33,6,0,21,709,50,0,0,0.67,1,0
PluginMap,2,3,1,0,3,130,6,0,0,1,2,1
PluginSkeleton,2,3,2,0,2,116,3,1,1,1,1,0
RemoteLoggingServerPlugin,3,4,1,0,4,211,5,0,2,1,2,0
ConfigurationChangedEventArgs,1,1,1,0,1,23,1,0,0,0,0,1
IBasicRepositoryConfigurator,0,2,0,0,0,40,2,1,0,0,1,1
ILoggerRepository,0,7,8,0,0,273,7,1,0,0,1,20
IXmlRepositoryConfigurator,0,1,0,0,0,28,1,1,0,0,0,1
LoggerRepositorySkeleton,9,15,8,0,9,509,24,1,1,0.9,9,0
DefaultLoggerFactory,0,2,0,0,1,83,3,0,1,0,3,0
LoggerCreationEventArgs,1,1,1,0,1,46,1,0,0,0,1,1
Hierarchy,5,26,3,0,14,852,60,0,2,1,17,3
ILoggerFactory,0,1,0,0,0,42,1,1,0,0,1,1
Logger,8,14,8,0,10,673,39,1,1,1,10,5
LoggerKey,2,3,0,0,2,101,5,0,0,1,0,1
ProvisionNode,0,1,0,0,0,33,1,0,0,0,1,1
RootLogger,1,1,2,0,1,93,1,0,2,0,1,1
XmlHierarchyConfigurator,26,16,1,0,2,844,112,0,0,1,10,1
AppenderAttachedImpl,3,9,1,0,8,285,34,0,1,1,5,3
CompositeProperties,2,3,0,0,2,106,6,0,0,0.33,2,2
ContextPropertiesBase,0,0,0,0,0,27,0,3,0,0,0,1
ConverterInfo,3,2,3,0,2,70,2,0,0,0.83,2,3
CountingQuietTextWriter,1,4,1,0,4,134,9,0,1,1,2,1
CyclicBuffer,5,5,2,0,5,276,7,0,0,1,2,1
EmptyCollection,1,3,4,0,2,140,3,0,0,0,1,1
EmptyDictionary,1,8,8,0,6,296,8,0,0,0,2,0
FormattingInfo,3,2,3,0,2,109,2,0,0,1,0,1
GlobalContextProperties,2,4,0,0,2,124,4,0,1,0.38,2,1
LevelMapping,2,4,0,0,4,101,9,0,1,1,2,6
LevelMappingEntry,1,2,1,0,1,65,2,0,1,1,1,1
LogicalThreadContextProperties,3,6,0,0,2,191,12,0,1,0.75,2,1
LogLog,11,12,11,0,9,553,31,0,0,0.73,4,40
LogReceivedEventArgs,1,1,1,0,1,23,1,0,0,0,1,1
NativeError,2,6,2,0,4,222,8,0,0,1,0,2
NullDictionaryEnumerator,1,3,5,0,2,164,3,0,0,0,0,1
NullEnumerator,1,3,2,0,2,98,3,0,0,0,0,2
NullSecurityContext,1,2,0,1,1,48,2,0,1,0,0,1
OnlyOnceErrorHandler,7,7,5,0,7,219,9,0,1,1,2,1
OptionConverter,5,9,0,0,7,549,41,0,0,1,6,2
PatternConverter,10,8,4,0,2,325,18,11,0,1,4,4
PatternParser,6,7,1,0,2,316,29,0,0,1,5,2
PatternString,4,9,1,0,7,440,17,0,1,0.78,15,3
PropertiesDictionary,0,11,6,0,4,277,12,0,1,0,1,13
PropertyEntry,2,1,2,0,1,59,1,0,0,0,0,2
ProtectCloseTextWriter,0,3,0,0,3,57,3,0,1,0,0,1
QuietTextWriter,2,5,2,0,5,155,9,1,1,1,2,2
ReaderWriterLock,1,5,0,0,5,136,5,0,0,1,0,1
ReadOnlyPropertiesDictionary,1,13,8,0,6,315,17,1,0,1,0,3
ReusableStringWriter,0,3,0,0,2,61,4,0,0,0,0,2
SystemInfo,9,17,10,1,15,1075,46,0,0,0.94,1,36
SystemStringFormat,4,6,0,0,2,174,17,0,0,0.67,1,1
TextWriterAdapter,1,7,4,0,5,193,8,2,0,0,0,0
ThreadContextProperties,1,5,0,0,3,148,9,0,1,0,1,1
ThreadContextStack,1,7,2,0,4,360,9,0,1,0.43,0,1
ThreadContextStacks,2,1,0,0,0,77,1,0,0,0,1,2
Transform,3,4,0,0,2,140,13,0,0,1,0,2
WindowsSecurityContext,5,7,4,0,3,313,19,0,1,0.8,1,0
AppDomainPatternConverter,0,1,0,0,0,26,1,0,1,0,1,1
DatePatternConverter,2,2,0,0,1,143,8,1,1,0,6,1
EnvironmentFolderPathPatternConverter,1,1,0,0,0,59,5,0,1,0,1,1
EnvironmentPatternConverter,1,1,0,0,0,68,7,0,1,0,1,1
IdentityPatternConverter,1,1,0,0,0,51,3,0,1,0,2,1
LiteralPatternConverter,0,3,0,0,2,74,4,1,1,0,1,2
NewLinePatternConverter,0,1,0,0,1,57,3,0,2,0,1,2
ProcessIdPatternConverter,1,1,0,0,0,52,2,0,1,0,2,1
PropertyPatternConverter,0,1,0,0,0,61,4,0,1,0,5,1
RandomStringPatternConverter,3,2,0,0,1,107,5,0,1,0,2,1
UserNamePatternConverter,1,1,0,0,0,53,3,0,1,0,2,1
UtcDatePatternConverter,1,1,0,0,0,51,2,0,2,0,1,1
BooleanConverter,0,2,0,0,2,57,3,0,1,0,1,1
ConversionNotSupportedException,0,6,0,0,5,114,7,0,0,0,0,7
ConverterRegistry,2,8,0,0,4,223,14,0,0,0,13,1
EncodingConverter,0,2,0,0,2,57,3,0,1,0,1,1
IConvertFrom,0,2,0,0,0,38,2,7,0,0,0,2
IConvertTo,0,2,0,0,0,38,2,1,0,0,0,2
IPAddressConverter,1,2,0,0,2,133,6,0,1,0,1,1
PatternLayoutConverter,0,2,0,0,2,61,3,0,1,0,2,1
PatternStringConverter,0,4,0,0,4,104,6,0,1,0,2,1
TypeConverter,0,2,0,0,2,58,3,0,1,0,2,1
TypeConverterAttribute,1,3,1,0,3,87,3,0,0,0.33,0,1
