Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Shipping.BusinessCustomers.ShippingArranged,EndpointConfig,D:\newReposJune17\elbandit_PPPDDD\12 - Integrating Via Messaging\Shipping.BusinessCustomers.ShippingArranged\Infrastructure\EndpointConfig.cs,Init,The length of the statement  "	Configure.With ().DefiningCommandsAs (t => t.Namespace != null && t.Namespace.Contains ("Commands")).DefiningEventsAs (t => t.Namespace != null && t.Namespace.Contains ("Events")); " is 180.
Long Statement,Shipping.BusinessCustomers.ShippingArranged,OrderCreatedHandler,D:\newReposJune17\elbandit_PPPDDD\12 - Integrating Via Messaging\Shipping.BusinessCustomers.ShippingArranged\Application\Handlers.cs,Handle,The length of the statement  "	Console.WriteLine ("Shipping BC storing: Order: {0} User: {1} Shipping Type: {2}"' message.OrderId' message.UserId' message.ShippingTypeId' message.AddressId); " is 159.
