Implementation smell,Namespace,Class,File,Method,Description
Long Statement,DDDPPP.Chap21.EFExample.Application.Application.Queries,BidHistoryQuery,D:\research\architectureSmells\repos\elbandit_PPPDDD\21 - Repositories\DDDPPP.Chap21.EFExample\DDDPPP.Chap21.EFExample.Application\Application\Queries\BidHistoryQuery.cs,Convert,The length of the statement  "                bidInfo.Add(new BidInformation() { Bidder = bid.Bidder' AmountBid = bid.AmountBid.GetSnapshot().Value' TimeOfBid = bid.TimeOfBid }); " is 132.
Long Statement,DDDPPP.Chap21.EFExample.Application.Model.Auction,AutomaticBidder,D:\research\architectureSmells\repos\elbandit_PPPDDD\21 - Repositories\DDDPPP.Chap21.EFExample\DDDPPP.Chap21.EFExample.Application\Model\Auction\AutomaticBidder.cs,GenerateNextSequenceOfBidsAfter,The length of the statement  "                bids.Add(CalculateNextBid(bidFromOffer' new Offer(currentWinningBid.Bidder' currentWinningBid.MaximumBid' currentWinningBid.TimeOfBid))); " is 137.
Long Statement,DDDPPP.Chap21.EFExample.Application.Model.Auction,AutomaticBidder,D:\research\architectureSmells\repos\elbandit_PPPDDD\21 - Repositories\DDDPPP.Chap21.EFExample\DDDPPP.Chap21.EFExample.Application\Model\Auction\AutomaticBidder.cs,GenerateNextSequenceOfBidsAfter,The length of the statement  "                    var currentBiddersLastBid = new WinningBid(currentWinningBid.Bidder' currentWinningBid.MaximumBid' currentWinningBid.MaximumBid' currentWinningBid.TimeOfBid); " is 158.
Long Statement,DDDPPP.Chap21.EFExample.Application.Model.Auction,AutomaticBidder,D:\research\architectureSmells\repos\elbandit_PPPDDD\21 - Repositories\DDDPPP.Chap21.EFExample\DDDPPP.Chap21.EFExample.Application\Model\Auction\AutomaticBidder.cs,GenerateNextSequenceOfBidsAfter,The length of the statement  "                    bids.Add(new WinningBid(offer.Bidder' currentWinningBid.CurrentAuctionPrice.BidIncrement()' offer.MaximumBid' offer.TimeOfOffer)); " is 130.
Long Statement,DDDPPP.Chap21.EFExample.Application.Model.Auction,WinningBid,D:\research\architectureSmells\repos\elbandit_PPPDDD\21 - Repositories\DDDPPP.Chap21.EFExample\DDDPPP.Chap21.EFExample.Application\Model\Auction\WinningBid.cs,CreateFrom,The length of the statement  "            return new WinningBid(bidSnapShot.BiddersId' new Money(bidSnapShot.BiddersMaximumBid)' new Money(bidSnapShot.CurrentPrice)' bidSnapShot.TimeOfBid); " is 147.
Magic Number,DDDPPP.Chap21.EFExample.Application.Infrastructure,ValueObject<T>,D:\research\architectureSmells\repos\elbandit_PPPDDD\21 - Repositories\DDDPPP.Chap21.EFExample\DDDPPP.Chap21.EFExample.Application\Infrastructure\ValueObject.cs,GetHashCode,The following statement contains a magic number: int hash = 17;
Magic Number,DDDPPP.Chap21.EFExample.Application.Infrastructure,ValueObject<T>,D:\research\architectureSmells\repos\elbandit_PPPDDD\21 - Repositories\DDDPPP.Chap21.EFExample\DDDPPP.Chap21.EFExample.Application\Infrastructure\ValueObject.cs,GetHashCode,The following statement contains a magic number: hash = hash * 31 + (obj == null ? 0 : obj.GetHashCode());
Magic Number,DDDPPP.Chap21.EFExample.Application.Model.Auction,Money,D:\research\architectureSmells\repos\elbandit_PPPDDD\21 - Repositories\DDDPPP.Chap21.EFExample\DDDPPP.Chap21.EFExample.Application\Model\Auction\Money.cs,ThrowExceptionIfNotValid,The following statement contains a magic number: value % 0.01m != 0
Magic Number,DDDPPP.Chap21.EFExample.Application.Model.Auction,Price,D:\research\architectureSmells\repos\elbandit_PPPDDD\21 - Repositories\DDDPPP.Chap21.EFExample\DDDPPP.Chap21.EFExample.Application\Model\Auction\Price.cs,BidIncrement,The following statement contains a magic number: return Amount.Add(new Money(0.05m));
Magic Number,DDDPPP.Chap21.EFExample.Application.Model.Auction,Price,D:\research\architectureSmells\repos\elbandit_PPPDDD\21 - Repositories\DDDPPP.Chap21.EFExample\DDDPPP.Chap21.EFExample.Application\Model\Auction\Price.cs,BidIncrement,The following statement contains a magic number: Amount.IsGreaterThanOrEqualTo(new Money(0.01m)) && Amount.IsLessThanOrEqualTo(new Money(0.99m))
