Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Action,7,10,6,0,2,232,25,10,0,0.94,5,10
BeginAction,0,1,0,0,1,10,2,0,1,0,1,0
ComponentAction,1,2,0,0,0,44,5,4,1,0.5,2,0
ConsoleInputAction,1,1,2,0,1,24,1,0,1,1,0,0
ConsoleOutputAction,1,1,1,0,1,23,1,0,1,1,0,0
ElseAction,0,1,0,0,1,10,2,0,2,0,1,0
ForAction,1,1,1,0,1,26,3,0,2,1,1,0
IfAction,1,1,1,0,1,25,3,0,2,1,1,0
RequestFileAction,5,2,7,0,2,107,4,0,1,0.9,2,0
GlobalVariablesAction,0,2,0,0,1,24,4,0,1,0,0,0
AssignmentAction,2,4,2,0,1,70,10,0,1,1,1,0
RequestStringAction,0,1,4,0,1,27,1,0,1,0,2,0
ShowImageAction,0,1,1,0,1,22,1,0,1,0,0,0
StringReplaceAction,0,1,4,0,1,25,1,0,1,0,0,0
VirtualAction,0,1,0,0,1,8,1,0,1,0,0,1
ActionResolver,1,3,0,0,1,46,8,0,0,0,2,3
Engine,1,3,1,0,3,47,5,0,1,0.33,6,1
Engine2,1,3,1,0,2,58,7,0,1,0.67,3,2
ExpressionHelper,0,1,0,0,1,28,4,0,0,0,0,1
GlobalVariables,1,2,0,1,2,62,7,0,0,0.5,2,1
IEngine,0,1,1,0,0,17,1,2,0,0,0,0
NetHelper,1,2,1,0,2,34,2,0,0,0,4,2
PropertyResolverByValue,0,0,0,0,0,3,0,0,1,0,0,0
ResultStack,2,1,2,0,0,24,1,0,0,0,0,0
Step,0,1,7,0,1,41,1,0,0,0,1,3
PropertyResolver,0,5,4,0,1,96,12,1,0,0,2,1
TokenHelper,0,2,0,0,2,41,9,0,0,0,0,2
XmlReader,0,4,0,0,3,115,19,0,0,0,3,2
DefaultAttribute,1,0,0,1,0,7,0,0,0,0,0,2
ElementAttribute,0,0,0,0,0,3,0,0,0,0,0,1
IgnoreAttribute,0,0,0,0,0,6,0,0,0,0,0,2
MapAttribute,1,0,0,1,0,4,0,0,0,0,0,1
OutputAttribute,0,0,0,0,0,6,0,0,0,0,0,0
