Method,LOC,CC,PC
Al_Area:Al_Area,2,1,0
Al_Area:Exists,3,1,1
Al_Area:Add,3,1,1
Al_Area:Update,3,1,1
Al_Area:Delete,3,1,1
Al_Area:GetModel,3,1,1
Al_Area:GetList,3,1,5
Al_Building:Al_Building,2,1,0
Al_Building:Exists,3,1,1
Al_Building:Add,3,1,1
Al_Building:Update,3,1,1
Al_Building:Delete,3,1,1
Al_Building:GetModel,3,1,1
Al_Building:GetList,3,1,5
Al_BuildingFeatures:Al_BuildingFeatures,2,1,0
Al_BuildingFeatures:Exists,3,1,1
Al_BuildingFeatures:Add,3,1,1
Al_BuildingFeatures:Update,3,1,1
Al_BuildingFeatures:Delete,3,1,1
Al_BuildingFeatures:GetModel,3,1,1
Al_BuildingFeatures:GetList,3,1,5
Al_BuildingImage:Al_BuildingImage,2,1,0
Al_BuildingImage:Exists,3,1,1
Al_BuildingImage:Add,3,1,1
Al_BuildingImage:Update,3,1,1
Al_BuildingImage:Delete,3,1,1
Al_BuildingImage:GetModel,3,1,1
Al_BuildingImage:GetList,3,1,5
Al_BuildingImageType:Al_BuildingImageType,2,1,0
Al_BuildingImageType:Exists,3,1,1
Al_BuildingImageType:Add,3,1,1
Al_BuildingImageType:Update,3,1,1
Al_BuildingImageType:Delete,3,1,1
Al_BuildingImageType:GetModel,3,1,1
Al_BuildingImageType:GetList,3,1,5
Al_BuildingInfo:Al_BuildingInfo,2,1,0
Al_BuildingInfo:Exists,3,1,1
Al_BuildingInfo:Add,3,1,1
Al_BuildingInfo:Update,3,1,1
Al_BuildingInfo:Delete,3,1,1
Al_BuildingInfo:GetModel,3,1,1
Al_BuildingInfo:GetList,3,1,5
Al_BuildingPrice:Al_BuildingPrice,2,1,0
Al_BuildingPrice:Exists,3,1,1
Al_BuildingPrice:Add,3,1,1
Al_BuildingPrice:Update,3,1,1
Al_BuildingPrice:Delete,3,1,1
Al_BuildingPrice:GetModel,3,1,1
Al_BuildingPrice:GetList,3,1,5
Al_BuildingType:Al_BuildingType,2,1,0
Al_BuildingType:Exists,3,1,1
Al_BuildingType:Add,3,1,1
Al_BuildingType:Update,3,1,1
Al_BuildingType:Delete,3,1,1
Al_BuildingType:GetModel,3,1,1
Al_BuildingType:GetList,3,1,5
Al_BuildingYcbgImage:Al_BuildingYcbgImage,2,1,0
Al_BuildingYcbgImage:Exists,3,1,1
Al_BuildingYcbgImage:Add,3,1,1
Al_BuildingYcbgImage:Update,3,1,1
Al_BuildingYcbgImage:Delete,3,1,1
Al_BuildingYcbgImage:GetModel,3,1,1
Al_BuildingYcbgImage:GetList,3,1,5
Al_BuildingYsxkz:Al_BuildingYsxkz,2,1,0
Al_BuildingYsxkz:Exists,3,1,1
Al_BuildingYsxkz:Add,3,1,1
Al_BuildingYsxkz:Update,3,1,1
Al_BuildingYsxkz:Delete,3,1,1
Al_BuildingYsxkz:GetModel,3,1,1
Al_BuildingYsxkz:GetList,3,1,5
Al_Comment:Al_Comment,2,1,0
Al_Comment:Exists,3,1,1
Al_Comment:Add,3,1,1
Al_Comment:Update,3,1,1
Al_Comment:Delete,3,1,1
Al_Comment:GetModel,3,1,1
Al_Comment:GetList,3,1,5
Al_Impression:Al_Impression,2,1,0
Al_Impression:Exists,3,1,1
Al_Impression:Add,3,1,1
Al_Impression:Update,3,1,1
Al_Impression:Delete,3,1,1
Al_Impression:GetModel,3,1,1
Al_Impression:GetList,3,1,5
Al_Score:Al_Score,2,1,0
Al_Score:Exists,3,1,1
Al_Score:Add,3,1,1
Al_Score:Update,3,1,1
Al_Score:Delete,3,1,1
Al_Score:GetModel,3,1,1
Al_Score:GetList,3,1,5
B_ES_Buy:B_ES_Buy,2,1,0
B_ES_Buy:Exists,3,1,1
B_ES_Buy:Add,3,1,4
B_ES_Buy:Update,3,1,5
B_ES_Buy:Delete,3,1,4
B_ES_Buy:GetModel,3,1,1
B_ES_Buy:GetList,3,1,6
B_ES_Buy:GetListBuyPage,3,1,4
B_ES_Lease:B_ES_Lease,2,1,0
B_ES_Lease:Exists,3,1,1
B_ES_Lease:Add,3,1,4
B_ES_Lease:Update,3,1,5
B_ES_Lease:Delete,3,1,4
B_ES_Lease:GetModel,3,1,1
B_ES_Lease:GetList,3,1,6
B_ES_Rent:B_ES_Rent,2,1,0
B_ES_Rent:Exists,3,1,1
