Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Al_Area,1,7,0,0,7,52,7,0,0,0,2,0
Al_Building,1,7,0,0,7,52,7,0,0,0,2,0
Al_BuildingFeatures,1,7,0,0,7,52,7,0,0,0,2,0
Al_BuildingImage,1,7,0,0,7,52,7,0,0,0,2,0
Al_BuildingImageType,1,7,0,0,7,52,7,0,0,0,2,0
Al_BuildingInfo,1,7,0,0,7,52,7,0,0,0,2,0
Al_BuildingPrice,1,7,0,0,7,52,7,0,0,0,2,0
Al_BuildingType,1,7,0,0,7,52,7,0,0,0,2,0
Al_BuildingYcbgImage,1,7,0,0,7,52,7,0,0,0,2,0
Al_BuildingYsxkz,1,7,0,0,7,52,7,0,0,0,2,0
Al_Comment,1,7,0,0,7,52,7,0,0,0,2,0
Al_Impression,1,7,0,0,7,52,7,0,0,0,2,0
Al_Score,1,7,0,0,7,52,7,0,0,0,2,0
B_ES_Buy,1,8,0,0,8,59,8,0,0,0,2,0
B_ES_Lease,1,7,0,0,7,78,7,0,0,0,2,0
B_ES_Rent,1,7,0,0,7,52,7,0,0,0,2,0
B_ES_Sale,1,7,0,0,7,52,7,0,0,0,2,0
Sys_GroupBuyInfo,1,10,0,0,10,77,10,0,0,0.3,2,0
Sys_GroupBuySignUp,1,9,0,0,9,70,9,0,0,0.33,2,0
Sys_Sms,1,7,0,0,7,54,7,0,0,0.14,2,0
Sys_SmsSend,1,7,0,0,7,54,7,0,0,0.14,2,0
Sys_WebPage,1,7,0,0,7,54,7,0,0,0.14,2,0
