Implementation smell,Namespace,Class,File,Method,Description
Long Statement,CefSharp.MinimalExample.Wpf,App,D:\research\architectureSmells\repos\cefsharp_CefSharp.MinimalExample\CefSharp.MinimalExample.Wpf\App.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/CefSharp.MinimalExample.Wpf;component/app.xaml"' System.UriKind.Relative); " is 120.
Long Statement,XamlGeneratedNamespace,GeneratedInternalTypeHelper,D:\research\architectureSmells\repos\cefsharp_CefSharp.MinimalExample\CefSharp.MinimalExample.Wpf\obj\Debug\GeneratedInternalTypeHelper.g.cs,CreateInstance,The length of the statement  "            return System.Activator.CreateInstance(type' ((System.Reflection.BindingFlags.Public | System.Reflection.BindingFlags.NonPublic)  " is 128.
