Architecture smell,Project,Namespace,Cause
Unstable Dependency,Cocktail.SL,Cocktail,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): TempHire
God Component,Cocktail.SL,Cocktail,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 104
