Architecture smell,Project,Namespace,Cause
Unstable Dependency,Common,Common,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Common.Errors
Unstable Dependency,Common,Common.Messages,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Cocktail
