Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
VolatileV40,0,26,0,0,26,202,26,0,0,0,0,1
ValidationStrings,2,1,6,0,0,48,1,0,0,0,0,0
Requires,0,6,0,0,6,48,12,0,0,0,1,11
ValidatedNotNullAttribute,0,0,0,0,0,4,0,0,0,0,0,1
IReadOnlyCollection,0,0,1,0,0,6,0,7,0,0,0,1
IReadOnlyDictionary,0,2,2,0,0,14,2,2,1,0,0,0
IReadOnlyList,0,0,0,0,0,6,0,2,1,0,0,0
IHashKeyCollection,0,0,1,0,0,6,0,1,0,0,0,0
ISortKeyCollection,0,0,1,0,0,6,0,0,0,0,0,0
DictionaryEnumerator,1,3,4,0,2,37,3,0,0,0.67,1,1
IImmutableDictionaryInternal,0,1,0,0,0,4,1,1,0,0,0,1
IImmutableDictionary,0,9,0,0,0,12,9,1,2,0,0,3
ImmutableDictionary,5,53,16,1,16,1300,80,0,3,0.93,3,1
ImmutableInterlocked,0,12,0,0,12,207,32,0,0,0,5,0
ImmutableStack,0,5,0,0,5,35,7,0,0,0,2,1
ImmutableQueue,0,5,0,0,5,35,7,0,0,0,2,1
ImmutableSortedSet,0,12,0,0,12,55,13,0,0,0,0,0
ImmutableHashSet,0,12,0,0,12,55,13,0,0,0,0,0
ImmutableSortedDictionary,0,15,0,0,15,73,16,0,0,0,1,2
Strings,2,1,8,0,0,58,1,0,0,0,0,0
ImmutableList,0,17,0,0,17,95,21,0,0,0,2,0
KeysOrValuesCollectionAccessor,2,9,5,0,6,80,11,2,0,0.89,2,0
KeysCollectionAccessor,0,2,0,0,1,10,2,0,1,0,1,0
ValuesCollectionAccessor,0,2,0,0,1,18,4,0,1,0,3,0
AllocFreeConcurrentStack,1,3,0,0,3,26,3,0,0,1,1,1
IBinaryTree,0,0,6,0,0,21,0,0,0,0,0,0
IImmutableListQueries,0,20,0,0,0,23,20,0,2,0,0,0
IImmutableSet,0,15,0,0,0,18,15,0,1,0,0,0
IOrderedCollection,0,0,1,0,0,9,0,0,0,0,0,1
ImmutableExtensions,0,5,0,0,0,128,12,0,0,0,3,0
IImmutableList,0,14,0,0,0,17,14,0,2,0,0,1
ISecurePooledObjectUser,0,0,1,0,0,6,0,0,0,0,0,0
IImmutableQueue,0,4,1,0,0,10,4,0,0,0,0,1
IImmutableStack,0,4,1,0,0,10,4,0,0,0,0,1
RefAsValueType,1,1,0,0,0,9,1,0,0,1,0,1
SecureObjectPool,1,4,0,0,4,33,5,0,0,1,3,0
SecurePooledObject,2,3,1,0,0,52,4,0,0,1,1,1
