Project,Namespace,Ca types,Ce types
ToxyFramework_dotnet4,Toxy,Toxy.Parsers.CnmEmailParser' HLIB.MailFormats.EMLReader' Toxy.Parsers.VCardDocumentParser' Toxy.Parsers.XMLDomParser' Toxy.Parsers.HtmlDomParser' Toxy.Parsers.AudioMetadataParser' Toxy.Parsers.OOXMLMetadataParser' Toxy.Parsers.ImageMetadataParser' Toxy.Parsers.OLE2MetadataParser' Toxy.Parsers.Powerpoint2007SlideshowParser' Toxy.Parsers.ExcelSpreadsheetParser' Toxy.Parsers.CSVSpreadsheetParser' Toxy.Parsers.MsgEmailParser' Toxy.Parsers.EMLEmailParser' Toxy.Parsers.Word2003DocumentParser' Toxy.Parsers.Word2007DocumentParser' Toxy.Parsers.PDFDocumentParser' Toxy.Parsers.PlainTextParser' Toxy.Parsers.Word2003TextParser' Toxy.Parsers.Word2007TextParser' Toxy.Parsers.PDFTextParser' Toxy.Parsers.EMLTextParser' Toxy.Parsers.RTFTextParser' Toxy.Parsers.ZipTextParser' Toxy.Parsers.ExcelTextParser' Toxy.Parsers.Powerpoint2007TextParser' Toxy.Parsers.VCardTextParser' Toxy.Parsers.MsgTextParser,
ToxyFramework_dotnet4,HLIB.MailFormats,Toxy.Parsers.EMLTextParser' Toxy.Parsers.EMLEmailParser,
ToxyFramework_dotnet4,Toxy.Parsers,Toxy.ParserFactory,
