Implementation smell,Namespace,Class,File,Method,Description
Long Method,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The method has 231 lines of code.
Long Statement,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,m_credsCb_SelectedIndexChanged,The length of the statement  "                map.Credentials = (DriveMap.CredentialOption)Enum.Parse(typeof(DriveMap.CredentialOption)' m_credsCb.SelectedItem.ToString()); " is 126.
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_mapListDgv.Location = new System.Drawing.Point(12' 12);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_mapListDgv.Location = new System.Drawing.Point(12' 12);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_mapListDgv.Size = new System.Drawing.Size(562' 303);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_mapListDgv.Size = new System.Drawing.Size(562' 303);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.groupBox1.Location = new System.Drawing.Point(12' 321);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.groupBox1.Location = new System.Drawing.Point(12' 321);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.groupBox1.Size = new System.Drawing.Size(562' 143);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.groupBox1.Size = new System.Drawing.Size(562' 143);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_deleteMapButton.Location = new System.Drawing.Point(481' 107);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_deleteMapButton.Location = new System.Drawing.Point(481' 107);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_deleteMapButton.Size = new System.Drawing.Size(75' 23);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_deleteMapButton.Size = new System.Drawing.Size(75' 23);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_deleteMapButton.TabIndex = 14;
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_newMapButton.Location = new System.Drawing.Point(410' 107);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_newMapButton.Location = new System.Drawing.Point(410' 107);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_newMapButton.Size = new System.Drawing.Size(65' 23);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_newMapButton.Size = new System.Drawing.Size(65' 23);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_newMapButton.TabIndex = 13;
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_groupTb.Location = new System.Drawing.Point(220' 48);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_groupTb.Location = new System.Drawing.Point(220' 48);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_groupTb.Size = new System.Drawing.Size(336' 20);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_groupTb.Size = new System.Drawing.Size(336' 20);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_groupTb.TabIndex = 12;
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label6.Location = new System.Drawing.Point(175' 51);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label6.Location = new System.Drawing.Point(175' 51);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label6.Size = new System.Drawing.Size(39' 13);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label6.Size = new System.Drawing.Size(39' 13);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label6.TabIndex = 11;
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_showPasswordCb.Location = new System.Drawing.Point(490' 77);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_showPasswordCb.Location = new System.Drawing.Point(490' 77);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_showPasswordCb.Size = new System.Drawing.Size(53' 17);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_showPasswordCb.Size = new System.Drawing.Size(53' 17);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_showPasswordCb.TabIndex = 10;
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_credsCb.Location = new System.Drawing.Point(70' 48);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_credsCb.Location = new System.Drawing.Point(70' 48);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_credsCb.Size = new System.Drawing.Size(99' 21);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_credsCb.Size = new System.Drawing.Size(99' 21);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_credsCb.TabIndex = 9;
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label5.Location = new System.Drawing.Point(6' 52);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label5.Location = new System.Drawing.Point(6' 52);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label5.Size = new System.Drawing.Size(62' 13);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label5.Size = new System.Drawing.Size(62' 13);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label5.TabIndex = 8;
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_passwordTb.Location = new System.Drawing.Point(267' 75);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_passwordTb.Location = new System.Drawing.Point(267' 75);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_passwordTb.Size = new System.Drawing.Size(217' 20);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_passwordTb.Size = new System.Drawing.Size(217' 20);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_passwordTb.TabIndex = 7;
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label4.Location = new System.Drawing.Point(205' 78);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label4.Location = new System.Drawing.Point(205' 78);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label4.Size = new System.Drawing.Size(56' 13);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label4.Size = new System.Drawing.Size(56' 13);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label4.TabIndex = 6;
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_usernameTb.Location = new System.Drawing.Point(70' 75);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_usernameTb.Location = new System.Drawing.Point(70' 75);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_usernameTb.Size = new System.Drawing.Size(129' 20);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_usernameTb.Size = new System.Drawing.Size(129' 20);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.m_usernameTb.TabIndex = 5;
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label3.Location = new System.Drawing.Point(6' 78);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label3.Location = new System.Drawing.Point(6' 78);
Magic Number,pGina.Plugin.DriveMapper,ConfigurationUi,C:\research\architectureSmells\repos\pgina_pgina\Plugins\Core\DriveMapper\ConfigurationUi.cs,InitializeComponent,The following statement contains a magic number: this.label3.Size = new System.Drawing.Size(58' 13);
