Method,LOC,CC,PC
AreaGenerator:AreaGenerator,22,5,4
AreaGenerator:GenerateCode,17,2,1
AreaGenerator:EnsureFolderLayout,20,5,1
ClassNameModel:ClassNameModel,5,1,2
ClassNameModel:ClassNameModel,14,2,1
CommonCommandLineModel:Clone,0,1,0
CommonCommandLineModel:CommonCommandLineModel,2,1,0
CommonCommandLineModel:CommonCommandLineModel,10,1,1
CommonGeneratorBase:CommonGeneratorBase,7,2,1
CommonGeneratorBase:ValidateAndGetOutputPath,14,2,2
EFValidationUtil:ValidateEFDependencies,13,2,1
RequiredFileEntity:RequiredFileEntity,12,3,2
ValidationUtil:ValidateType,28,6,4
MessageStrings:MessageStrings,2,1,0
ModelMetadataUtilities:ValidateModelAndGetCodeModelMetadata,10,1,3
ModelMetadataUtilities:ValidateModelAndGetEFMetadata,17,1,4
NameSpaceUtilities:GetSafeName,17,4,1
NameSpaceUtilities:GetSafeNameSpaceName,21,5,1
NameSpaceUtilities:GetSafeNameSpaceFromPath,12,3,2
RoslynUtilities:IsKeyWord,8,2,1
RoslynUtilities:CreateEscapedIdentifier,7,2,1
RoslynUtilities:IsValidNamespace,19,5,1
StringUtil:ToLowerInvariantFirstChar,11,3,1
CommandLineGenerator:CommandLineGenerator,7,2,1
CommandLineGenerator:GenerateCode,26,5,1
CommandLineGenerator:GetGenerator,3,1,0
CommandLineGeneratorModel:CommandLineGeneratorModel,2,1,0
CommandLineGeneratorModel:CommandLineGeneratorModel,7,1,1
CommandLineGeneratorModel:Clone,3,1,0
ControllerGeneratorBase:ControllerGeneratorBase,26,6,5
ControllerGeneratorBase:GetDefaultControllerNamespace,3,1,1
ControllerGeneratorBase:ValidateNameSpaceName,10,2,1
ControllerGeneratorBase:ValidateAndGetOutputPath,3,1,1
ControllerGeneratorBase:IsInArea,3,1,2
ControllerGeneratorBase:GetAreaName,8,2,2
ControllerGeneratorBase:Generate,0,1,1
ControllerGeneratorBase:GetTemplateName,0,1,1
ControllerWithContextGenerator:ControllerWithContextGenerator,12,3,7
ControllerWithContextGenerator:Generate,36,3,1
ControllerWithContextGenerator:ValidateEFDependencies,15,2,0
ControllerWithContextGenerator:GenerateViewsIfRequired,31,3,3
ControllerWithContextGenerator:GetTemplateName,3,1,1
ControllerWithContextTemplateModel:ControllerWithContextTemplateModel,14,3,2
MvcController:MvcController,2,1,5
MvcController:Generate,24,3,1
MvcControllerEmpty:MvcControllerEmpty,2,1,5
MvcControllerEmpty:GetTemplateName,3,1,1
MvcControllerWithReadWriteActionGenerator:MvcControllerWithReadWriteActionGenerator,2,1,5
MvcControllerWithReadWriteActionGenerator:GetTemplateName,3,1,1
DependencyGenerator:DependencyGenerator,7,2,1
DependencyGenerator:GenerateCode,13,3,1
DependencyInstaller:DependencyInstaller,27,6,5
DependencyInstaller:Execute,6,2,0
DependencyInstaller:InstallDependencies,21,4,0
DependencyInstaller:GetMsBuildMissingDependencyReadMeText,8,2,1
DependencyInstaller:GenerateCode,0,1,0
DependencyInstaller:CopyFolderContentsRecursive,20,4,2
MvcLayoutDependencyInstaller:MvcLayoutDependencyInstaller,2,1,5
MvcLayoutDependencyInstaller:GenerateCode,7,1,0
ReadMeGenerator:ReadMeGenerator,22,5,4
ReadMeGenerator:GenerateStartupOrReadme,13,2,1
ReadMeGenerator:GenerateReadmeForArea,14,1,0
ReadMeGenerator:GenerateReadMeWithContent,12,1,1
ReadMeGenerator:GenerateStartup,14,1,1
ReadMeGenerator:GenerateReadMe,14,1,1
StaticFilesDependencyInstaller:StaticFilesDependencyInstaller,2,1,5
StaticFilesDependencyInstaller:GenerateCode,3,1,0
StaticFilesDependencyInstaller:GetWebRoot,17,2,0
EFModelBasedRazorPageScaffolder:EFModelBasedRazorPageScaffolder,12,3,7
EFModelBasedRazorPageScaffolder:GenerateCode,35,6,1
EFModelBasedRazorPageScaffolder:GetRequiredFiles,8,2,1
EFModelBasedRazorPageScaffolder:GenerateViews,26,4,1
EFModelBasedRazorPageScaffolder:BaseGenerateViews,37,6,4
EmptyRazorPageScaffolder:EmptyRazorPageScaffolder,2,1,5
EmptyRazorPageScaffolder:GenerateCode,19,4,1
EmptyRazorPageScaffolder:GetRequiredFiles,3,1,1
RazorPageGenerator:RazorPageGenerator,16,4,3
RazorPageGenerator:GenerateCode,31,5,1
RazorPageGeneratorModel:RazorPageGeneratorModel,2,1,0
RazorPageGeneratorModel:RazorPageGeneratorModel,5,1,1
RazorPageGeneratorModel:Clone,3,1,0
RazorPageScaffolderBase:RazorPageScaffolderBase,26,6,5
RazorPageScaffolderBase:AddRequiredFiles,13,3,1
RazorPageScaffolderBase:GenerateCode,0,1,1
RazorPageScaffolderBase:GenerateView,21,3,3
RazorPageScaffolderBase:GetRequiredFiles,0,1,1
