Namespace,Type,Method,LOC,CC,PC
N2.Addons.MyAddon.Editables,EditableResetAttribute,EditableResetAttribute,2,1,2
N2.Addons.MyAddon.Editables,EditableResetAttribute,AddEditor,14,1,1
N2.Addons.MyAddon.Services,MyInitializer,Initialize,3,1,1
N2.Addons.MyAddon.Services,MyComponent,MyComponent,4,1,2
N2.Addons.MyAddon.Services,MyComponent,VisitParts,11,2,0
N2.Addons.MyAddon.Services,MyComponent,MyParts,4,1,0
N2.Addons.MyAddon.Services,MyScheduledAction,Execute,7,1,0
N2.Addons.MyAddon.Plugins,MyPlugin,Page_Load,12,2,2
N2.Addons.MyAddon.UI,MyPage,Page_Load,3,1,2
N2.Addons.MyAddon.UI,MyPart,Page_Load,3,1,2
