Implementation smell,Namespace,Class,File,Method,Description
Long Method,Potato.Examples.Plugins.TextCommands,Program,D:\newReposJune17\phogue_Potato\src\Potato.Examples.Plugins.TextCommands\Program.cs,GenericEvent,The method has 67 lines of code.
Complex Method,Potato.Examples.Plugins.TextCommands,Program,D:\newReposJune17\phogue_Potato\src\Potato.Examples.Plugins.TextCommands\Program.cs,FuzzyCommand,Cyclomatic complexity of the method is 9
Complex Method,Potato.Examples.Plugins.TextCommands,Program,D:\newReposJune17\phogue_Potato\src\Potato.Examples.Plugins.TextCommands\Program.cs,RouteCommand,Cyclomatic complexity of the method is 9
Long Statement,Potato.Examples.Plugins.TextCommands,Program,D:\newReposJune17\phogue_Potato\src\Potato.Examples.Plugins.TextCommands\Program.cs,GenericEvent,The length of the statement  "		// If you wanted to follow the execution of this eventually you will find yourself in Potato.Core.Connections.TextCommands.TextCommandController.RegisterTextCommand " is 164.
Long Statement,Potato.Examples.Plugins.TextCommands,Program,D:\newReposJune17\phogue_Potato\src\Potato.Examples.Plugins.TextCommands\Program.cs,FuzzyCommand,The length of the statement  "		Console.WriteLine ("Numeric: " + String.Join ("' "' match.Numeric.Select (x => String.Format ("{0:F2}"' x)).ToArray ())); " is 121.
Long Statement,Potato.Examples.Plugins.TextCommands,Program,D:\newReposJune17\phogue_Potato\src\Potato.Examples.Plugins.TextCommands\Program.cs,FuzzyCommand,The length of the statement  "		Console.WriteLine ("Alternate Commands: " + String.Join (" "' e.Now.TextCommands.Skip (1).Select (x => x.PluginCommand).ToArray ())); " is 133.
Long Statement,Potato.Examples.Plugins.TextCommands,Program,D:\newReposJune17\phogue_Potato\src\Potato.Examples.Plugins.TextCommands\Program.cs,FuzzyCommand,The length of the statement  "		Console.WriteLine ("Quotes: " + String.Join ("' "' match.Quotes.Select (x => String.Format ("--{0}--"' x)).ToArray ())); " is 120.
Long Statement,Potato.Examples.Plugins.TextCommands,Program,D:\newReposJune17\phogue_Potato\src\Potato.Examples.Plugins.TextCommands\Program.cs,RouteCommand,The length of the statement  "		Console.WriteLine ("Numeric: " + String.Join ("' "' match.Numeric.Select (x => String.Format ("{0:F2}"' x)).ToArray ())); " is 121.
Long Statement,Potato.Examples.Plugins.TextCommands,Program,D:\newReposJune17\phogue_Potato\src\Potato.Examples.Plugins.TextCommands\Program.cs,RouteCommand,The length of the statement  "		Console.WriteLine ("Alternate Commands: " + String.Join (" "' e.Now.TextCommands.Skip (1).Select (x => x.PluginCommand).ToArray ())); " is 133.
Long Statement,Potato.Examples.Plugins.TextCommands,Program,D:\newReposJune17\phogue_Potato\src\Potato.Examples.Plugins.TextCommands\Program.cs,RouteCommand,The length of the statement  "		Console.WriteLine ("Quotes: " + String.Join ("' "' match.Quotes.Select (x => String.Format ("--{0}--"' x)).ToArray ())); " is 120.
