Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
NUnit.Gui,AboutBox,14,5,0,0,1,236,11,0,0,0.6,1,1,NUnit.Core.RuntimeFramework,NUnit.Gui.NUnitForm
NUnit.Gui,AddinDialog,10,8,0,0,1,193,14,0,0,0.38,4,1,NUnit.Core.Extensibility.IAddinRegistry' NUnit.Util.Services' NUnit.Core.Extensibility.Addin' NUnit.Core.Extensibility.AddinStatus,NUnit.Gui.NUnitForm
NUnit.Gui,AppEntry,1,1,0,0,1,115,7,0,0,0,11,2,NUnit.Core.Logger' NUnit.Util.SettingsService' NUnit.Gui.GuiOptions' NUnit.UiKit.GuiAttachedConsole' NUnit.UiKit.AppContainer' NUnit.Gui.NUnitForm' NUnit.Core.InternalTrace' NUnit.Core.InternalTraceLevel' NUnit.UiKit.UserMessage' NUnit.Util.DomainManager' NUnit.Util.ServiceManager,NUnit.Gui.Class1' NUnit.Gui.Class1
NUnit.Gui,DetailResults,2,4,0,0,2,49,8,0,0,0,3,0,NUnit.Core.TestResult' NUnit.Util.TestResultItem' NUnit.Core.ResultState,
NUnit.Gui,ExceptionDetailsForm,5,9,0,0,1,141,14,0,0,0.22,0,1,,NUnit.Gui.NUnitForm
NUnit.Gui,GuiOptions,11,3,2,11,3,57,5,0,1,1,2,2,Codeblast.OptionAttribute' Codeblast.CommandLineOptions,NUnit.Gui.AppEntry' NUnit.Gui.NUnitForm
NUnit.Gui,NUnitForm,81,79,5,17,1,1797,139,0,0,0.23,35,1,NUnit.UiKit.RecentFileMenuHandler' NUnit.Util.RecentFiles' NUnit.Util.ISettings' NUnit.UiKit.LongRunningOperationDisplay' NUnit.Gui.GuiOptions' NUnit.UiKit.TestTree' NUnit.UiKit.TestProgressBar' NUnit.UiKit.ResultTabs' NUnit.UiKit.StatusBar' NUnit.Util.TestLoader' NUnit.Util.Services' NUnit.Core.RuntimeFramework' NUnit.Util.NUnitProject' NUnit.Core.NUnitConfiguration' NUnit.UiKit.TestLoaderUI' NUnit.Util.ProjectConfig' NUnit.Util.ProjectConfigCollection' NUnit.UiKit.AddConfigurationDialog' NUnit.UiKit.ConfigurationEditor' NUnit.Gui.ProjectEditor' NUnit.Gui.ExceptionDetailsForm' NUnit.Gui.OptionsDialog' NUnit.Gui.TestAssemblyInfoForm' NUnit.Gui.AddinDialog' NUnit.Gui.AboutBox' NUnit.Util.RecentFileEntry' NUnit.Util.ITestEvents' NUnit.UiKit.UserMessage' NUnit.Util.SettingsEventArgs' NUnit.UiKit.SelectedTestsChangedEventArgs' NUnit.Util.TestEventArgs' NUnit.Core.TestAssemblyInfo' NUnit.Util.ResultSummarizer' NUnit.Core.TestResult' NUnit.Core.ResultState,NUnit.Gui.AppEntry
NUnit.Gui,OptionsDialog,0,2,0,0,1,31,2,0,0,-1,1,1,NUnit.UiKit.TreeBasedSettingsDialog,NUnit.Gui.NUnitForm
NUnit.Gui,ProjectEditor,44,37,4,0,1,1151,85,0,0,0.08,13,1,NUnit.Util.NUnitProject' NUnit.Util.ProjectConfig' CP.Windows.Forms.ExpandingLabel' NUnit.Util.ProjectConfigCollection' NUnit.Core.RuntimeFramework' NUnit.Core.RuntimeType' NUnit.Util.BinPathType' NUnit.UiKit.UserMessage' NUnit.Util.PathUtils' NUnit.Core.ProcessModel' NUnit.UiKit.ConfigurationEditor' NUnit.UiKit.TestLoaderUI' NUnit.Util.AssemblyList,NUnit.Gui.NUnitForm
NUnit.Gui,TestAssemblyInfoForm,0,7,0,0,0,98,15,0,1,-1,5,1,NUnit.UiKit.ScrollingTextDisplayForm' NUnit.Core.RuntimeFramework' NUnit.Util.TestLoader' NUnit.Util.Services' NUnit.Core.TestAssemblyInfo,NUnit.Gui.NUnitForm
NUnit.Gui.SettingsPages,AdvancedLoaderSettingsPage,9,6,1,0,3,156,9,0,1,0.33,3,0,NUnit.UiKit.SettingsPage' NUnit.Util.Services' NUnit.Util.ISettings,
NUnit.Gui.SettingsPages,AssemblyReloadSettingsPage,7,7,0,0,3,129,9,0,1,0.43,2,0,NUnit.UiKit.SettingsPage' NUnit.Util.ISettings,
NUnit.Gui.SettingsPages,GuiSettingsPage,13,7,0,0,3,243,12,0,1,0.29,6,0,NUnit.UiKit.SettingsPage' NUnit.Util.ISettings' NUnit.Util.RecentFiles' NUnit.Util.Services' NUnit.Util.RecentFilesService' NUnit.UiKit.UserMessage,
NUnit.Gui.SettingsPages,InternalTraceSettingsPage,9,5,0,0,3,155,6,0,1,0.4,3,0,NUnit.Util.ISettings' NUnit.Core.InternalTraceLevel' NUnit.UiKit.SettingsPage,
NUnit.Gui.SettingsPages,TestLoaderSettingsPage,12,11,1,0,3,262,16,0,1,0.18,4,0,NUnit.UiKit.SettingsPage' NUnit.Core.ProcessModel' NUnit.Core.DomainUsage' NUnit.Util.ISettings,
NUnit.Gui.SettingsPages,TestResultSettingsPage,10,6,0,0,3,164,8,0,1,0.33,2,0,NUnit.UiKit.SettingsPage' NUnit.Util.ISettings,
NUnit.Gui.SettingsPages,TreeSettingsPage,13,6,1,0,3,224,8,0,1,0.33,4,0,NUnit.UiKit.SettingsPage' NUnit.Util.ISettings' NUnit.UiKit.DisplayStyle' NUnit.UiKit.TestSuiteTreeView,
NUnit.Gui.SettingsPages,VisualStudioSettingsPage,5,5,0,0,3,88,7,0,1,0.4,2,0,NUnit.UiKit.SettingsPage' NUnit.Util.ISettings,
