Implementation smell,Namespace,Class,File,Method,Description
Long Statement,AutoTest.TestRunners.SimpleTesting,Runner,D:\research\architectureSmells\repos\acken_AutoTest.Net\src\AutoTest.TestRunner\Plugins\AutoTest.TestRunners.SimpleTesting\Runner.cs,getAssembly,The length of the statement  "                _results.Add(new TestResult(Identifier' assembly' ""' 0' "Error while preparing runner"' TestState.Panic' getMessage(ex) + Environment.NewLine + ex.FileName + Environment.NewLine + ex.FusionLog)); " is 196.
Long Statement,AutoTest.TestRunners.SimpleTesting,Runner,D:\research\architectureSmells\repos\acken_AutoTest.Net\src\AutoTest.TestRunner\Plugins\AutoTest.TestRunners.SimpleTesting\Runner.cs,getAssembly,The length of the statement  "                _results.Add(new TestResult(Identifier' assembly' ""' 0' "Error while preparing runner"' TestState.Panic' getMessage(ex) + Environment.NewLine + ex.FileName + Environment.NewLine + ex.FusionLog)); " is 196.
Long Statement,AutoTest.TestRunners.SimpleTesting,Runner,D:\research\architectureSmells\repos\acken_AutoTest.Net\src\AutoTest.TestRunner\Plugins\AutoTest.TestRunners.SimpleTesting\Runner.cs,getAssembly,The length of the statement  "                _results.Add(new TestResult(Identifier' assembly' ""' 0' "Error while preparing runner"' TestState.Panic' getMessage(ex) + Environment.NewLine + ex.FileName + Environment.NewLine + ex.FusionLog)); " is 196.
Long Statement,AutoTest.TestRunners.SimpleTesting,Runner,D:\research\architectureSmells\repos\acken_AutoTest.Net\src\AutoTest.TestRunner\Plugins\AutoTest.TestRunners.SimpleTesting\Runner.cs,getAssembly,The length of the statement  "                _results.Add(new TestResult(Identifier' assembly' ""' 0' "Error while preparing runner"' TestState.Panic' getMessage(ex))); " is 123.
Long Statement,AutoTest.TestRunners.SimpleTesting,Runner,D:\research\architectureSmells\repos\acken_AutoTest.Net\src\AutoTest.TestRunner\Plugins\AutoTest.TestRunners.SimpleTesting\Runner.cs,getStackLines,The length of the statement  "            stackLines.AddRange(ex.StackTrace.Split(new string[] { Environment.NewLine }' StringSplitOptions.RemoveEmptyEntries).Select(x => new StackLine(x))); " is 148.
