Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ResetWebRole,0,0,0,0,0,11,0,0,0,0,0,0
ResetWebRoleResponse,0,0,1,0,0,13,0,0,0,0,0,0
CreateAccessToken,0,0,5,0,0,60,0,0,0,0,0,0
CreateAccessTokenResponse,0,0,6,0,0,55,0,0,0,0,0,0
CreateClientApplication,0,0,1,0,0,24,0,0,0,0,0,0
CreateClientApplicationResponse,0,0,2,0,0,20,0,0,0,0,0,0
CreateUserAccount,0,0,7,0,0,72,0,0,0,0,0,0
CreateUserAccountResponse,0,0,2,0,0,20,0,0,0,0,0,0
DeleteClientApplication,0,0,1,0,0,24,0,0,0,0,0,0
DeleteClientApplicationResponse,0,0,1,0,0,13,0,0,0,0,0,0
DeleteUserAccount,0,0,1,0,0,24,0,0,0,0,0,0
DeleteUserAccountResponse,0,0,1,0,0,13,0,0,0,0,0,0
GetClientApplication,0,0,1,0,0,24,0,0,0,0,0,0
GetClientApplicationResponse,0,0,2,0,0,20,0,0,0,0,0,0
GetUserAccount,0,0,1,0,0,24,0,0,0,0,0,0
GetUserAccountResponse,0,0,2,0,0,20,0,0,0,0,0,0
ListUserAccounts,0,0,2,0,0,32,0,0,0,0,0,0
ListUserAccountsResponse,0,0,2,0,0,20,0,0,0,0,0,0
UpdateUserAccount,0,0,8,0,0,80,0,0,0,0,0,0
UpdateUserAccountResponse,0,0,2,0,0,20,0,0,0,0,0,0
Resources,2,1,4,0,0,61,1,0,0,0,0,0
AccessToken,0,0,0,0,0,6,0,0,1,0,0,0
Address,0,0,3,0,0,27,0,0,0,0,0,0
ClientApplication,0,0,4,0,0,34,0,0,1,0,0,0
IAccessToken,0,0,0,0,0,6,0,1,0,0,0,0
IClientApplication,0,0,3,0,0,27,0,1,1,0,0,0
IUserAccount,0,0,9,0,0,69,0,1,1,0,0,0
UserAccount,0,0,10,0,0,76,0,0,2,0,0,1
UserAccountExtensions,0,3,0,0,3,27,3,0,0,0,1,0
ServiceInterfaces,0,0,0,0,0,9,0,0,0,0,0,0
