Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Device,0,0,6,0,0,27,0,0,0,0,0,1
DeviceMessage,0,2,5,0,2,34,2,1,0,0,0,3
MessageBatch,1,0,0,1,0,4,0,0,0,0,1,0
DeviceStatusMessage,0,2,2,0,2,24,2,0,1,0,1,1
DeviceStatusBatch,1,0,0,1,0,4,0,0,0,0,1,0
