Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,TfsLamp.Infrastructure.ChangeInfo,RelevantWorkItem,C:\repos\mattfurness_TfsLamp\src\TfsLamp.Infrastructure\ChangeInfo\RelevantWorkItem.cs,RelevantWorkItem,The method has 6 parameters.
Long Statement,TfsLamp.Infrastructure.Connection,TfsOperations,C:\repos\mattfurness_TfsLamp\src\TfsLamp.Infrastructure\Connection\TfsOperations.cs,GetMergeCandidates,The length of the statement  "	return VersionControl.GetMergeCandidates (sourceBranchName' targetBranchName' RecursionType.Full).Select (mc => MapChangeset (mc.Changeset)); " is 141.
Long Statement,TfsLamp.Infrastructure.Connection,TfsOperations,C:\repos\mattfurness_TfsLamp\src\TfsLamp.Infrastructure\Connection\TfsOperations.cs,GetChangesets,The length of the statement  "	return VersionControl.QueryHistory (sourceBranchName' VersionSpec.Latest' 0' RecursionType.Full' null' new ChangesetVersionSpec (firstId)' new ChangesetVersionSpec (lastId)' Int32.MaxValue' false' false).Cast<Changeset> ().Select (MapChangeset); " is 245.
