Method,LOC,CC,PC
MipsAssembler:StaticAssembleInstructions,10,1,1
MipsAssembler:MipsAssembler,6,1,1
MipsAssembler:ParseVfprRotate,37,5,1
MipsAssembler:ParseAndUpdateVfprDestinationPrefix,18,2,3
MipsAssembler:ParseAndUpdateVfprSourceTargetPrefix,77,4,3
MipsAssembler:ParseVfprConstantName,3,1,1
MipsAssembler:ParseVfprOffset,8,1,2
MipsAssembler:ParseVfprName,3,1,2
MipsAssembler:ParseFprName,5,2,1
MipsAssembler:ParseGprName,7,2,1
MipsAssembler:ParseIntegerConstant,3,1,1
MipsAssembler:AssembleInstruction,3,1,1
MipsAssembler:AssembleInstructions,4,1,1
MipsAssembler:AssembleInstructions,228,12,3
MipsAssembler:Assemble,69,8,2
MipsAssembler:MatchFormatRegex,34,2,1
MipsAssembler:_MatcherToRegexUncached,19,1,1
MipsAssembler:MatcherToRegex,7,2,1
MipsAssembler:Matcher,13,3,2
MipsDisassembler:Disassemble,23,4,2
MipsDisassembler:_InternalHandle,0,1,2
Result:GprIndexToRegisterName,0,1,1
Result:FprIndexToRegisterName,0,1,1
Result:ToString,0,1,0
FastPspMemoryUtils:GetFastMemoryReader,35,2,1
ICpuConnector:Yield,0,1,1
IInterruptManager:Interrupt,0,1,1
InvalidAddressException:InvalidAddressException,2,1,1
InvalidAddressException:InvalidAddressException,2,1,2
InvalidAddressException:InvalidAddressException,2,1,1
InvalidAddressException:InvalidAddressException,2,1,2
HalfFloat:FloatToHalfFloat,38,5,1
HalfFloat:ToFloat,36,4,1
Instruction:GetJumpAddress,0,1,2
Instruction:Set,0,1,3
Instruction:Get,0,1,2
Instruction:get_s,0,1,2
Instruction:GetBranchAddress,0,1,1
InstructionArrayReader:InstructionArrayReader,3,1,1
InstructionStreamReader:InstructionStreamReader,5,1,1
CpuThreadState:GetCurrentCallStack,7,2,0
CpuThreadState:CallStackPush,5,2,1
CpuThreadState:CallStackPop,3,2,0
CpuThreadState:GetMemoryPtr,5,1,1
CpuThreadState:GetMemoryPtrNotNull,0,1,1
CpuThreadState:GetMemoryPtrSafe,0,1,1
CpuThreadState:GetMemoryPtrSafeWithError,29,1,4
CpuThreadState:GprItems,0,1,1
CpuThreadState:CpuThreadState,2,1,0
CpuThreadState:CpuThreadState,14,4,1
CpuThreadState:Syscall,0,1,1
CpuThreadState:SyscallNative,0,1,1
CpuThreadState:Tick,12,3,0
CpuThreadState:Tick2,12,3,0
CpuThreadState:Reschedule,3,1,0
CpuThreadState:Yield,6,2,0
CpuThreadState:Trace,5,2,1
CpuThreadState:DumpRegisters,3,1,0
CpuThreadState:DumpRegistersCpu,10,4,1
CpuThreadState:DumpRegistersFpu,9,4,1
CpuThreadState:DumpRegistersVFpu,9,4,1
CpuThreadState:DumpRegisters,5,1,1
CpuThreadState:DumpVfpuRegisters,16,4,1
CpuThreadState:CopyRegistersFrom,24,1,1
CpuThreadState:ExecuteFunctionAndReturn,3,1,1
CpuThreadState:ExecuteAt,11,1,1
CpuThreadState:_MethodCacheInfo_SetInternal,0,1,2
CpuThreadState:SetPcWriteAddress,0,1,2
CpuThreadState:GetFuncAtPc,0,1,1
GprList:NameToIndex,0,1,1
VfprList:ClearAll,3,2,1
CpuProcessor:ExecuteInterrupt,6,2,1
CpuProcessor:RegisterNativeSyscall,0,1,2
CpuProcessor:RegisterNativeSyscall,4,1,2
CpuProcessor:GetSyscall,4,1,1
CpuProcessor:Syscall,11,2,2
CpuProcessor:SceKernelDcacheWritebackInvalidateAll,2,1,0
CpuProcessor:SceKernelDcacheWritebackRange,2,1,2
CpuProcessor:SceKernelDcacheWritebackInvalidateRange,2,1,2
CpuProcessor:SceKernelDcacheInvalidateRange,2,1,2
CpuProcessor:SceKernelDcacheWritebackAll,2,1,0
CpuProcessor:SceKernelIcacheInvalidateAll,0,1,0
CpuProcessor:SceKernelIcacheInvalidateRange,0,1,2
CpuProcessor:DebugCurrentThread,10,1,1
PspBreakException:PspBreakException,2,1,1
AstMipsGenerator:MethodCacheInfoCallStaticPc,15,2,2
AstMipsGenerator:MethodCacheInfoCallDynamicPc,31,2,2
AstMipsGenerator:GetMethodCacheInfoAtPc,4,1,1
AstMipsGenerator:FCR31_CC,3,1,0
AstMipsGenerator:BranchFlag,0,1,0
AstMipsGenerator:Reg,10,2,1
AstMipsGenerator:AstMipsGenerator,5,2,0
AstMipsGenerator:RefGprIndex,3,1,1
AstMipsGenerator:Fpr,0,1,1
AstMipsGenerator:HI_LO,0,1,0
AstMipsGenerator:FPR_I,0,1,1
AstMipsGenerator:GPR_F,0,1,1
AstMipsGenerator:AssignFPR_F,0,1,2
AstMipsGenerator:AssignFPR_I,0,1,2
AstMipsGenerator:AssignPc,0,1,1
AstMipsGenerator:AssignHi,0,1,1
AstMipsGenerator:AssignLo,0,1,1
AstMipsGenerator:AssignIc,0,1,1
AstMipsGenerator:AssignC0R,0,1,2
AstMipsGenerator:AssignHilo,0,1,1
AstMipsGenerator:AssignGpr,4,2,2
AstMipsGenerator:AssignGPR_F,4,2,2
AstMipsGenerator:PrefixSource,0,1,0
AstMipsGenerator:PrefixSourceEnabled,0,1,0
AstMipsGenerator:PrefixDestination,0,1,0
AstMipsGenerator:PrefixDestinationEnabled,0,1,0
AstMipsGenerator:Vcc,0,1,1
AstMipsGenerator:Vfr,0,1,1
AstMipsGenerator:AssignVcc,0,1,2
AstMipsGenerator:Ic,0,1,0
AstMipsGenerator:Pc,0,1,0
AstMipsGenerator:Hi,0,1,0
AstMipsGenerator:Lo,0,1,0
AstMipsGenerator:C0R,0,1,1
AstMipsGenerator:Gpr,0,1,1
AstMipsGenerator:GPR_l,0,1,1
AstMipsGenerator:GPR_f,4,2,1
AstMipsGenerator:GPR_s,0,1,1
AstMipsGenerator:GPR_sl,0,1,1
AstMipsGenerator:GPR_u,0,1,1
AstMipsGenerator:GPR_ul,0,1,1
AstMipsGenerator:Gpr,0,1,1
AstMipsGenerator:Gpr,7,5,2
AstMipsGenerator:HILO_sl,0,1,0
AstMipsGenerator:HILO_ul,0,1,0
AstMipsGenerator:MemoryGetPointer,37,2,5
AstMipsGenerator:MemoryGetPointer,0,1,2
AstMipsGenerator:MemoryGetPointerRef,0,1,3
AstMipsGenerator:MemoryGetPointerRef,0,1,2
AstMipsGenerator:MemorySetValue,0,1,4
AstMipsGenerator:MemorySetValue,0,1,3
AstMipsGenerator:MemoryGetValue,0,1,3
AstMipsGenerator:MemoryGetValue,0,1,2
AstMipsGenerator:GetTickCall,12,2,1
AstMipsGenerator:ErrorWriteLine,3,1,1
AstMipsGenerator:NotImplemented,5,1,3
CpuEmitter:Bc1F,0,1,0
CpuEmitter:Bc1Fl,0,1,0
CpuEmitter:Bc1T,0,1,0
CpuEmitter:Bc1Tl,0,1,0
CpuEmitter:CpuEmitter,5,1,3
CpuEmitter:LoadAt,0,1,1
CpuEmitter:IMM_s,0,1,0
CpuEmitter:IMM_u,0,1,0
CpuEmitter:IMM_uex,0,1,0
CpuEmitter:Address_RS_IMM14,0,1,1
CpuEmitter:Address_RS_IMM,0,1,0
CpuEmitter:Add,0,1,0
CpuEmitter:Addu,0,1,0
CpuEmitter:Sub,0,1,0
CpuEmitter:Subu,0,1,0
CpuEmitter:Addi,0,1,0
CpuEmitter:Addiu,0,1,0
CpuEmitter:And,0,1,0
CpuEmitter:Or,0,1,0
CpuEmitter:Xor,0,1,0
CpuEmitter:Nor,0,1,0
CpuEmitter:Andi,0,1,0
CpuEmitter:Ori,0,1,0
CpuEmitter:Xori,0,1,0
CpuEmitter:Sll,0,1,0
CpuEmitter:Sra,0,1,0
CpuEmitter:Srl,0,1,0
CpuEmitter:Rotr,0,1,0
CpuEmitter:Sllv,0,1,0
CpuEmitter:Srav,0,1,0
CpuEmitter:Srlv,0,1,0
CpuEmitter:Rotrv,0,1,0
CpuEmitter:Slt,0,1,0
CpuEmitter:Sltu,0,1,0
CpuEmitter:Slti,0,1,0
CpuEmitter:Sltiu,0,1,0
CpuEmitter:Lui,0,1,0
CpuEmitter:Seb,0,1,0
CpuEmitter:Seh,0,1,0
CpuEmitter:Bitrev,0,1,0
CpuEmitter:Max,0,1,0
CpuEmitter:Min,0,1,0
CpuEmitter:Div,0,1,0
CpuEmitter:Divu,0,1,0
CpuEmitter:Mult,0,1,0
CpuEmitter:Multu,0,1,0
CpuEmitter:Madd,0,1,0
CpuEmitter:Maddu,0,1,0
CpuEmitter:Msub,0,1,0
CpuEmitter:Msubu,0,1,0
CpuEmitter:Mfhi,0,1,0
CpuEmitter:Mflo,0,1,0
CpuEmitter:Mthi,0,1,0
CpuEmitter:Mtlo,0,1,0
CpuEmitter:Movz,0,1,0
CpuEmitter:Movn,0,1,0
CpuEmitter:Ext,0,1,0
CpuEmitter:Ins,0,1,0
CpuEmitter:Clz,0,1,0
CpuEmitter:Clo,0,1,0
CpuEmitter:Wsbh,0,1,0
CpuEmitter:Wsbw,0,1,0
CpuEmitter:Cfc0,0,1,0
CpuEmitter:Ctc0,0,1,0
CpuEmitter:Mfc0,0,1,0
CpuEmitter:Mtc0,0,1,0
CpuEmitter:Lb,0,1,0
CpuEmitter:Lbu,0,1,0
CpuEmitter:Lh,0,1,0
CpuEmitter:Lhu,0,1,0
CpuEmitter:Lw,0,1,0
CpuEmitter:Sb,0,1,0
CpuEmitter:Sh,0,1,0
CpuEmitter:Sw,0,1,0
CpuEmitter:Lwl,0,1,0
CpuEmitter:Lwr,0,1,0
CpuEmitter:Swl,0,1,0
CpuEmitter:Swr,0,1,0
CpuEmitter:Ll,0,1,0
CpuEmitter:Sc,0,1,0
CpuEmitter:Syscall,35,3,0
CpuEmitter:Cache,0,1,0
CpuEmitter:Sync,0,1,0
CpuEmitter:Break,0,1,0
CpuEmitter:Dbreak,0,1,0
CpuEmitter:Halt,0,1,0
CpuEmitter:Dret,0,1,0
CpuEmitter:Eret,0,1,0
CpuEmitter:Mfic,0,1,0
CpuEmitter:Mtic,0,1,0
CpuEmitter:Mfdr,0,1,0
CpuEmitter:Mtdr,0,1,0
CpuEmitter:Unknown,0,1,0
CpuEmitter:_branch_likely,0,1,1
CpuEmitter:_branch_post,20,2,2
CpuEmitter:BranchFlag,14,3,0
CpuEmitter:AssignBranchFlag,5,1,2
CpuEmitter:Beq,0,1,0
CpuEmitter:Beql,0,1,0
CpuEmitter:Bne,0,1,0
CpuEmitter:Bnel,0,1,0
CpuEmitter:Bltz,0,1,0
CpuEmitter:Bltzl,0,1,0
CpuEmitter:Bltzal,0,1,0
CpuEmitter:Bltzall,0,1,0
CpuEmitter:Blez,0,1,0
CpuEmitter:Blezl,0,1,0
CpuEmitter:Bgtz,0,1,0
CpuEmitter:Bgtzl,0,1,0
CpuEmitter:Bgez,0,1,0
CpuEmitter:Bgezl,0,1,0
CpuEmitter:Bgezal,0,1,0
CpuEmitter:Bgezall,0,1,0
CpuEmitter:_link,0,1,0
CpuEmitter:JumpDynamicToAddress,13,2,1
CpuEmitter:CallDynamicAddress,6,1,1
CpuEmitter:JumpToFixedAddress,16,2,1
CpuEmitter:CallFixedAddress,6,1,1
CpuEmitter:ReturnFromFunction,7,1,1
CpuEmitter:J,0,1,0
CpuEmitter:Jal,0,1,0
CpuEmitter:Jr,0,1,0
CpuEmitter:Jalr,0,1,0
CpuEmitter:add_s,0,1,0
CpuEmitter:sub_s,0,1,0
CpuEmitter:mul_s,0,1,0
CpuEmitter:div_s,0,1,0
