Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,CSPspEmu.Core.Gpu,CSPspEmu.Core.Gpu.Formats,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CSPspEmu.Core.Gpu.Formats' CSPspEmu.Core.Gpu.Impl.Opengl' CSPspEmu.Core.Gpu,CSPspEmu.Core.Gpu.Formats.PspWavefrontObjWriter' CSPspEmu.Core.Gpu.Impl.Opengl.OpenglGpuImpl' CSPspEmu.Core.Gpu.GpuImpl' CSPspEmu.Core.Gpu.GpuDisplayList' CSPspEmu.Core.Gpu.Texture<TGpuImpl>' CSPspEmu.Core.Gpu.TextureCache<TGpuImpl'TTexture>' CSPspEmu.Core.Gpu.Vector4FRawExtensions
Cyclic Dependency,CSPspEmu.Core.Gpu,CSPspEmu.Core.Gpu.Formats,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CSPspEmu.Core.Gpu.Formats' CSPspEmu.Core.Gpu.Impl.Opengl' CSPspEmu.Core.Gpu' CSPspEmu.Core.Gpu.State,CSPspEmu.Core.Gpu.Formats.PspWavefrontObjWriter' CSPspEmu.Core.Gpu.Impl.Opengl.OpenglGpuImpl' CSPspEmu.Core.Gpu.GpuImpl' CSPspEmu.Core.Gpu.GpuDisplayList' CSPspEmu.Core.Gpu.Texture<TGpuImpl>' CSPspEmu.Core.Gpu.TextureCache<TGpuImpl'TTexture>' CSPspEmu.Core.Gpu.Vector4FRawExtensions' CSPspEmu.Core.Gpu.State.BlendingStateStruct' CSPspEmu.Core.Gpu.State.LightStateStruct' CSPspEmu.Core.Gpu.State.TextureMappingStateStruct' CSPspEmu.Core.Gpu.State.TextureTransferStateStruct' CSPspEmu.Core.Gpu.State.VertexTypeStruct
Cyclic Dependency,CSPspEmu.Core.Gpu,CSPspEmu.Core.Gpu.Formats,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CSPspEmu.Core.Gpu.Formats' CSPspEmu.Core.Gpu.Impl.Opengl' CSPspEmu.Core.Gpu' CSPspEmu.Core.Gpu.State' CSPspEmu.Core.Gpu,CSPspEmu.Core.Gpu.Formats.PspWavefrontObjWriter' CSPspEmu.Core.Gpu.Impl.Opengl.OpenglGpuImpl' CSPspEmu.Core.Gpu.GpuImpl' CSPspEmu.Core.Gpu.GpuDisplayList' CSPspEmu.Core.Gpu.Texture<TGpuImpl>' CSPspEmu.Core.Gpu.TextureCache<TGpuImpl'TTexture>' CSPspEmu.Core.Gpu.Vector4FRawExtensions' CSPspEmu.Core.Gpu.State.BlendingStateStruct' CSPspEmu.Core.Gpu.State.LightStateStruct' CSPspEmu.Core.Gpu.State.TextureMappingStateStruct' CSPspEmu.Core.Gpu.State.TextureTransferStateStruct' CSPspEmu.Core.Gpu.State.VertexTypeStruct
Cyclic Dependency,CSPspEmu.Core.Gpu,CSPspEmu.Core.Gpu,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CSPspEmu.Core.Gpu' CSPspEmu.Core.Gpu.State,CSPspEmu.Core.Gpu.GpuImpl' CSPspEmu.Core.Gpu.GpuDisplayList' CSPspEmu.Core.Gpu.Texture<TGpuImpl>' CSPspEmu.Core.Gpu.TextureCache<TGpuImpl'TTexture>' CSPspEmu.Core.Gpu.Vector4FRawExtensions' CSPspEmu.Core.Gpu.State.BlendingStateStruct' CSPspEmu.Core.Gpu.State.LightStateStruct' CSPspEmu.Core.Gpu.State.TextureMappingStateStruct' CSPspEmu.Core.Gpu.State.TextureTransferStateStruct' CSPspEmu.Core.Gpu.State.VertexTypeStruct
Cyclic Dependency,CSPspEmu.Core.Gpu,CSPspEmu.Core.Gpu,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CSPspEmu.Core.Gpu' CSPspEmu.Core.Gpu.State' CSPspEmu.Core.Gpu.Run,CSPspEmu.Core.Gpu.GpuImpl' CSPspEmu.Core.Gpu.GpuDisplayList' CSPspEmu.Core.Gpu.Texture<TGpuImpl>' CSPspEmu.Core.Gpu.TextureCache<TGpuImpl'TTexture>' CSPspEmu.Core.Gpu.Vector4FRawExtensions' CSPspEmu.Core.Gpu.State.BlendingStateStruct' CSPspEmu.Core.Gpu.State.LightStateStruct' CSPspEmu.Core.Gpu.State.TextureMappingStateStruct' CSPspEmu.Core.Gpu.State.TextureTransferStateStruct' CSPspEmu.Core.Gpu.State.VertexTypeStruct' CSPspEmu.Core.Gpu.Run.GpuDisplayListRunner
Cyclic Dependency,CSPspEmu.Core.Gpu,CSPspEmu.Core.Gpu,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CSPspEmu.Core.Gpu' CSPspEmu.Core.Gpu.State' CSPspEmu.Core.Gpu.VertexReading' CSPspEmu.Core.Gpu.Run,CSPspEmu.Core.Gpu.GpuImpl' CSPspEmu.Core.Gpu.GpuDisplayList' CSPspEmu.Core.Gpu.Texture<TGpuImpl>' CSPspEmu.Core.Gpu.TextureCache<TGpuImpl'TTexture>' CSPspEmu.Core.Gpu.Vector4FRawExtensions' CSPspEmu.Core.Gpu.State.BlendingStateStruct' CSPspEmu.Core.Gpu.State.LightStateStruct' CSPspEmu.Core.Gpu.State.TextureMappingStateStruct' CSPspEmu.Core.Gpu.State.TextureTransferStateStruct' CSPspEmu.Core.Gpu.State.VertexTypeStruct' CSPspEmu.Core.Gpu.VertexReading.VertexReader' CSPspEmu.Core.Gpu.Run.GpuDisplayListRunner
Cyclic Dependency,CSPspEmu.Core.Gpu,CSPspEmu.Core.Gpu,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CSPspEmu.Core.Gpu' CSPspEmu.Core.Gpu.VertexReading' CSPspEmu.Core.Gpu.Impl.Opengl' CSPspEmu.Core.Gpu.Impl.Opengl.Modules' CSPspEmu.Core.Gpu.Impl.Opengl,CSPspEmu.Core.Gpu.GpuImpl' CSPspEmu.Core.Gpu.GpuDisplayList' CSPspEmu.Core.Gpu.Texture<TGpuImpl>' CSPspEmu.Core.Gpu.TextureCache<TGpuImpl'TTexture>' CSPspEmu.Core.Gpu.Vector4FRawExtensions' CSPspEmu.Core.Gpu.VertexReading.VertexReader' CSPspEmu.Core.Gpu.Impl.Opengl.OpenglGpuImpl' CSPspEmu.Core.Gpu.Impl.Opengl.Modules.OpenglGpuImplClear' CSPspEmu.Core.Gpu.Impl.Opengl.Modules.OpenglGpuImplMatrix' CSPspEmu.Core.Gpu.Impl.Opengl.Modules.RenderbufferManager
Cyclic Dependency,CSPspEmu.Core.Gpu,CSPspEmu.Core.Gpu.Impl.Opengl.Modules,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CSPspEmu.Core.Gpu.Impl.Opengl.Modules' CSPspEmu.Core.Gpu.Impl.Opengl,CSPspEmu.Core.Gpu.Impl.Opengl.Modules.OpenglGpuImplClear' CSPspEmu.Core.Gpu.Impl.Opengl.Modules.OpenglGpuImplMatrix' CSPspEmu.Core.Gpu.Impl.Opengl.Modules.RenderbufferManager' CSPspEmu.Core.Gpu.Impl.Opengl.OpenglGpuImpl
Cyclic Dependency,CSPspEmu.Core.Gpu,CSPspEmu.Core.Gpu.Impl.Opengl.Modules,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CSPspEmu.Core.Gpu.Impl.Opengl.Modules' CSPspEmu.Core.Gpu.Impl.Opengl' CSPspEmu.Core.Gpu' CSPspEmu.Core.Gpu.State,CSPspEmu.Core.Gpu.Impl.Opengl.Modules.OpenglGpuImplClear' CSPspEmu.Core.Gpu.Impl.Opengl.Modules.OpenglGpuImplMatrix' CSPspEmu.Core.Gpu.Impl.Opengl.Modules.RenderbufferManager' CSPspEmu.Core.Gpu.Impl.Opengl.OpenglGpuImpl' CSPspEmu.Core.Gpu.GpuImpl' CSPspEmu.Core.Gpu.GpuDisplayList' CSPspEmu.Core.Gpu.Texture<TGpuImpl>' CSPspEmu.Core.Gpu.TextureCache<TGpuImpl'TTexture>' CSPspEmu.Core.Gpu.Vector4FRawExtensions' CSPspEmu.Core.Gpu.State.BlendingStateStruct' CSPspEmu.Core.Gpu.State.LightStateStruct' CSPspEmu.Core.Gpu.State.TextureMappingStateStruct' CSPspEmu.Core.Gpu.State.TextureTransferStateStruct' CSPspEmu.Core.Gpu.State.VertexTypeStruct
Cyclic Dependency,CSPspEmu.Core.Gpu,CSPspEmu.Core.Gpu.Impl.Opengl,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: CSPspEmu.Core.Gpu.Impl.Opengl' CSPspEmu.Core.Gpu,CSPspEmu.Core.Gpu.Impl.Opengl.OpenglGpuImpl' CSPspEmu.Core.Gpu.GpuImpl' CSPspEmu.Core.Gpu.GpuDisplayList' CSPspEmu.Core.Gpu.Texture<TGpuImpl>' CSPspEmu.Core.Gpu.TextureCache<TGpuImpl'TTexture>' CSPspEmu.Core.Gpu.Vector4FRawExtensions
