Implementation smell,Namespace,Class,File,Method,Description
Complex Method,JsonConfig,DynamicJsonObject,C:\repos\andreazevedo_JsonConfig\src\JsonConfig\DynamicJsonObject.cs,ToString,Cyclomatic complexity of the method is 10
Long Statement,JsonConfig,DynamicJsonObject,C:\repos\andreazevedo_JsonConfig\src\JsonConfig\DynamicJsonObject.cs,GetMember,The length of the statement  "			result = new List<object> (resultAsArrayList.Cast<IDictionary<string' object>> ().Select (x => new DynamicJsonObject (x))); " is 123.
Long Statement,JsonConfig,TypeInfo,C:\repos\andreazevedo_JsonConfig\src\JsonConfig\TypeInfo.cs,ExistsFieldOrProperty,The length of the statement  "	return (_fields.ContainsKey (name) || _properties.ContainsKey (name) || _fields.ContainsKey (nameUpperCased) || _properties.ContainsKey (nameUpperCased)); " is 154.
