Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Feature Concentration,Orchard.Themes,Orchard.Themes.Services,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IThemeService' ThemeService]' [SafeModeThemeSelector]' [SiteThemeSelector' ISiteThemeService' SiteThemeService]. LCC (Lack of Component Cohesion) = 0.5,Orchard.Themes.Services.IThemeService' Orchard.Themes.Services.ThemeService' Orchard.Themes.Services.SafeModeThemeSelector,Orchard.Themes.Services.IThemeService' Orchard.Themes.Services.SafeModeThemeSelector' Orchard.Themes.Services.SiteThemeSelector' Orchard.Themes.Services.ISiteThemeService' Orchard.Themes.Services.SiteThemeService' Orchard.Themes.Services.ThemeService
Scattered Functionality,Orchard.Themes,Orchard.Themes.Controllers,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Orchard.Security' Orchard.Environment.Extensions' Orchard.Environment.Extensions.Models' Orchard.UI.Notify' Orchard.Themes.Services,Orchard.Security.IAuthorizer' Orchard.Environment.Extensions.IExtensionManager' Orchard.Environment.Extensions.Models.DefaultExtensionTypes' Orchard.UI.Notify.NotifierExtensions' Orchard.Themes.Services.IThemeService' Orchard.Themes.Services.ISiteThemeService,Orchard.Security.IAuthorizer' Orchard.Environment.Extensions.IExtensionManager' Orchard.Environment.Extensions.Models.DefaultExtensionTypes' Orchard.UI.Notify.NotifierExtensions' Orchard.Themes.Services.IThemeService' Orchard.Themes.Services.ISiteThemeService
Scattered Functionality,Orchard.Themes,Orchard.Themes.Services,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Orchard.ContentManagement' Orchard.Data' Orchard.Caching,Orchard.ContentManagement.ContentExtensions' Orchard.Data.IRepository' Orchard.Caching.ISignals' Orchard.Caching.ICacheManager,Orchard.ContentManagement.ContentExtensions' Orchard.Data.IRepository' Orchard.Caching.ISignals' Orchard.Caching.ICacheManager
Scattered Functionality,Orchard.Themes,Orchard.Themes.Services,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Orchard.Environment.Extensions' Orchard.Environment.Features,Orchard.Environment.Extensions.IExtensionManager' Orchard.Environment.Features.IFeatureManager,Orchard.Environment.Extensions.IExtensionManager' Orchard.Environment.Features.IFeatureManager
