Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
God Component,NDepend.Path,NDepend.Path,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 60,NDepend.Path.AbsolutePathKind' NDepend.Path.EnvVarPathResolvingStatus' NDepend.Path.TryResolveInnerSpecialDirResult' NDepend.Path.TryGetNextVariableResult' NDepend.Path.PathMode' NDepend.Path.VariablePathResolvingStatus' NDepend.Path.IDriveLetter' NDepend.Path.IDriveLetterContract' NDepend.Path.IEnvVarPath' NDepend.Path.IPath' NDepend.Path.IPathContract' NDepend.Path.IRelativePath' NDepend.Path.IVariablePath' NDepend.Path.ExtensionMethodsOnPathsCollection' NDepend.Path.IAbsoluteFilePath' NDepend.Path.IAbsolutePath' NDepend.Path.IDirectoryPath' NDepend.Path.IEnvVarPathContract' NDepend.Path.IFilePath' NDepend.Path.IRelativeFilePath' NDepend.Path.FileNameHelpers' NDepend.Path.RelativePathBase' NDepend.Path.IAbsoluteDirectoryPath' NDepend.Path.IEnvVarFilePath' NDepend.Path.IRelativeDirectoryPath' NDepend.Path.IRelativePathContract' NDepend.Path.IVariablePathContract' NDepend.Path.AbsolutePathBase' NDepend.Path.PathBrowsingHelpers' NDepend.Path.UNCPathHelper' NDepend.Path.IDirectoryPathContract,NDepend.Path.AbsolutePathKind' NDepend.Path.EnvVarPathResolvingStatus' NDepend.Path.ExtensionMethodsOnPathsCollection' NDepend.Path.IAbsoluteDirectoryPath' NDepend.Path.IAbsoluteDirectoryPathContract' NDepend.Path.IAbsoluteFilePath' NDepend.Path.IAbsoluteFilePathContract' NDepend.Path.IAbsolutePath' NDepend.Path.IAbsolutePathContract' NDepend.Path.IDirectoryPath' NDepend.Path.IDirectoryPathContract' NDepend.Path.IDriveLetter' NDepend.Path.IDriveLetterContract' NDepend.Path.IEnvVarDirectoryPath' NDepend.Path.IEnvVarDirectoryPathContract' NDepend.Path.IEnvVarFilePath' NDepend.Path.IEnvVarFilePathContract' NDepend.Path.IEnvVarPath' NDepend.Path.IEnvVarPathContract' NDepend.Path.IFilePath' NDepend.Path.IFilePathContract' NDepend.Path.IPath' NDepend.Path.IPathContract' NDepend.Path.IRelativeDirectoryPath' NDepend.Path.IRelativeDirectoryPathContract' NDepend.Path.IRelativeFilePath' NDepend.Path.IRelativeFilePathContract' NDepend.Path.IRelativePath' NDepend.Path.IRelativePathContract' NDepend.Path.IVariableDirectoryPath' NDepend.Path.IVariableDirectoryPathContract' NDepend.Path.IVariableFilePath' NDepend.Path.IVariableFilePathContract' NDepend.Path.IVariablePath' NDepend.Path.IVariablePathContract' NDepend.Path.PathHelpers' NDepend.Path.AbsoluteDirectoryPath' NDepend.Path.AbsoluteFilePath' NDepend.Path.AbsolutePathBase' NDepend.Path.AbsoluteRelativePathHelpers' NDepend.Path.TryResolveInnerSpecialDirResult' NDepend.Path.DriveLetter' NDepend.Path.EnvVarDirectoryPath' NDepend.Path.EnvVarFilePath' NDepend.Path.EnvVarPathBase' NDepend.Path.FileNameHelpers' NDepend.Path.MiscHelpers' NDepend.Path.PathBase' NDepend.Path.PathBrowsingHelpers' NDepend.Path.RelativeDirectoryPath' NDepend.Path.RelativeFilePath' NDepend.Path.RelativePathBase' NDepend.Path.UNCPathHelper' NDepend.Path.VariableDirectoryPath' NDepend.Path.VariableFilePath' NDepend.Path.VariablePathBase' NDepend.Path.VariablePathHelpers' NDepend.Path.TryGetNextVariableResult' NDepend.Path.PathMode' NDepend.Path.VariablePathResolvingStatus
Feature Concentration,NDepend.Path,NDepend.Helpers,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExtensionMethodsEnumerable' DicoLookup<TKey'T>' Grouping' CollectionReadOnlyWrapper<T>' ListReadOnlyWrapper<T>' IReadOnlyCollection' IReadOnlyList]' [ExtensionMethodsSet]' [ExtensionMethodsString]. LCC (Lack of Component Cohesion) = 0.33,NDepend.Helpers.ExtensionMethodsSet' NDepend.Helpers.ExtensionMethodsString,NDepend.Helpers.ExtensionMethodsEnumerable' NDepend.Helpers.DicoLookup<TKey'T>' NDepend.Helpers.Grouping' NDepend.Helpers.CollectionReadOnlyWrapper<T>' NDepend.Helpers.ListReadOnlyWrapper<T>' NDepend.Helpers.ExtensionMethodsSet' NDepend.Helpers.ExtensionMethodsString' NDepend.Helpers.IReadOnlyCollection' NDepend.Helpers.IReadOnlyList
