Namespace,Type,Method,LOC,CC,PC
MonoDevelop.D.Building,IArgumentMacroProvider,ManipulateMacros,0,1,1
MonoDevelop.D.Building,DCompilerMacroProvider,ManipulateMacros,5,1,1
MonoDevelop.D.Building,DLinkerMacroProvider,ManipulateMacros,8,1,1
MonoDevelop.D.Building,OneStepBuildArgumentMacroProvider,ManipulateMacros,11,1,1
MonoDevelop.D.Building,ErrorExtracting,HandleReturnCode,12,4,3
MonoDevelop.D.Building,ErrorExtracting,HandleCompilerOutput,25,6,3
MonoDevelop.D.Building,ErrorExtracting,IsWarning,4,1,1
MonoDevelop.D.Building,ErrorExtracting,FindError,61,9,2
MonoDevelop.D.Building,ErrorExtracting,HandleOptLinkOutput,54,8,3
MonoDevelop.D.Building,ErrorExtracting,HandleLdOutput,29,5,3
MonoDevelop.D.Building,ErrorExtracting,DemangleLdOutput,15,2,1
MonoDevelop.D.Building,ProjectBuilder,BuildTargetType,1,1,1
MonoDevelop.D.Building,ProjectBuilder,LinkTargetCfg,1,1,1
MonoDevelop.D.Building,ProjectBuilder,BuildArguments,1,1,1
MonoDevelop.D.Building,ProjectBuilder,ObjectDirectory,3,1,1
MonoDevelop.D.Building,ProjectBuilder,AbsoluteObjectDirectory,6,2,1
MonoDevelop.D.Building,ProjectBuilder,ProjectBuilder,3,1,1
MonoDevelop.D.Building,ProjectBuilder,CompileProject,3,1,3
MonoDevelop.D.Building,ProjectBuilder,Build,29,6,2
MonoDevelop.D.Building,ProjectBuilder,BuildOneStepBuildString,29,4,3
MonoDevelop.D.Building,ProjectBuilder,DoOneStepBuild,60,11,0
MonoDevelop.D.Building,ProjectBuilder,DoStepByStepBuild,50,12,0
MonoDevelop.D.Building,ProjectBuilder,CompileSource,43,6,2
MonoDevelop.D.Building,ProjectBuilder,CompileResourceScript,31,2,2
MonoDevelop.D.Building,ProjectBuilder,LinkToTarget,41,5,2
MonoDevelop.D.Building,ProjectBuilder,EnsureCorrectPathSeparators,6,2,1
MonoDevelop.D.Building,ProjectBuilder,MakeRelativeToPrjBase,4,1,2
MonoDevelop.D.Building,ProjectBuilder,GetRelativeObjectFileName,6,1,3
MonoDevelop.D.Building,ProjectBuilder,PrefixedExtraLinkerFlags,32,7,1
MonoDevelop.D.Building,ProjectBuilder,FillInMacros,22,5,2
MonoDevelop.D.Building,ProjectBuilder,FillInMacros,8,2,2
MonoDevelop.D.Building,ProjectBuilder,FillCommonMacros,3,1,1
MonoDevelop.D.Building,ProjectBuilder,GetLibraries,17,5,2
MonoDevelop.D.Building,ProjectBuilder,GenAdditionalAttributes,47,17,2
MonoDevelop.D.Building,ProjectBuilder,HandleGdcSpecificLibraryReferencing,15,5,2
MonoDevelop.D.Building,ProjectBuilder,HandleOverLongArgumentStrings,16,4,5
MonoDevelop.D.Building,ProjectBuilder,ExecuteCommand,44,7,6
MonoDevelop.D.Building,ProjectBuilder,TryHandleSheBang,20,3,2
MonoDevelop.D.Building,ProjectBuilder,TryExpandPathEnvVariable,30,7,2
MonoDevelop.D.Building,PrjPathMacroProvider,ManipulateMacros,3,1,1
MonoDevelop.D.Building,DCompilerConfiguration,DCompilerConfiguration,7,1,0
MonoDevelop.D.Building,DCompilerConfiguration,DCompilerConfiguration,2,1,0
MonoDevelop.D.Building,DCompilerConfiguration,DCompilerConfiguration,3,1,1
MonoDevelop.D.Building,DCompilerConfiguration,HasVendorProfilerSupport,3,1,1
MonoDevelop.D.Building,DCompilerConfiguration,ResetToDefaults,3,1,1
MonoDevelop.D.Building,DCompilerConfiguration,GetOrCreateTargetConfiguration,6,2,1
MonoDevelop.D.Building,DCompilerConfiguration,GenParseCacheView,3,1,0
MonoDevelop.D.Building,DCompilerConfiguration,parsingFinished,5,2,1
MonoDevelop.D.Building,DCompilerConfiguration,UpdateParseCacheAsync,4,1,0
MonoDevelop.D.Building,DCompilerConfiguration,UpdateParseCacheAsync,5,2,5
MonoDevelop.D.Building,DCompilerConfiguration,UpdateParseCacheAsync,5,2,3
MonoDevelop.D.Building,DCompilerConfiguration,AssignFrom,20,3,1
MonoDevelop.D.Building,DCompilerConfiguration,ReadFrom,47,14,1
MonoDevelop.D.Building,DCompilerConfiguration,SaveTo,39,4,1
MonoDevelop.D.Building,LinkTargetConfiguration,GetArguments,3,1,1
MonoDevelop.D.Building,LinkTargetConfiguration,CopyFrom,6,1,1
MonoDevelop.D.Building,LinkTargetConfiguration,SaveTo,12,1,1
MonoDevelop.D.Building,LinkTargetConfiguration,LoadFrom,33,8,2
MonoDevelop.D.Building,CmdLineArgumentPatterns,CopyFrom,16,2,1
MonoDevelop.D.Building,CmdLineArgumentPatterns,SaveTo,44,2,1
MonoDevelop.D.Building,CmdLineArgumentPatterns,ReadFrom,48,14,1
MonoDevelop.D.Building,BuildConfiguration,CopyFrom,5,1,1
MonoDevelop.D.Building,BuildConfiguration,Clone,7,1,0
MonoDevelop.D.Building,BuildConfiguration,SaveTo,11,1,1
