Namespace,Type,Method,LOC,CC,PC
Rasterizr.Studio,App,InitializeComponent,13,2,0
Rasterizr.Studio,App,Main,5,1,0
Rasterizr.Studio,Bootstrapper,Configure,14,1,0
Rasterizr.Studio.Framework.Controls,DebugImage,DebugImage,4,1,0
Rasterizr.Studio.Framework.Controls,DebugImage,OnMouseMove,5,1,1
Rasterizr.Studio.Framework.Controls,NearestNeighborImage,OnRender,4,1,1
Rasterizr.Studio.Framework.Controls,WriteableBitmapImage,MeasureOverride,4,1,1
Rasterizr.Studio.Framework.Controls,WriteableBitmapImage,ArrangeOverride,12,2,1
Rasterizr.Studio.Framework.Controls,ZoomBorder,GetTranslateTransform,4,1,1
Rasterizr.Studio.Framework.Controls,ZoomBorder,GetScaleTransform,4,1,1
Rasterizr.Studio.Framework.Controls,ZoomBorder,Initialize,19,2,1
Rasterizr.Studio.Framework.Controls,ZoomBorder,Reset,14,2,0
Rasterizr.Studio.Framework.Controls,ZoomBorder,child_MouseWheel,20,3,2
Rasterizr.Studio.Framework.Controls,ZoomBorder,child_MouseLeftButtonDown,10,2,2
Rasterizr.Studio.Framework.Controls,ZoomBorder,child_MouseLeftButtonUp,7,2,2
Rasterizr.Studio.Framework.Controls,ZoomBorder,child_PreviewMouseRightButtonDown,3,1,2
Rasterizr.Studio.Framework.Controls,ZoomBorder,child_MouseMove,12,3,2
Rasterizr.Studio.Framework.Converters,ColorToBrushConverter,Convert,7,2,4
Rasterizr.Studio.Framework.Converters,ColorToBrushConverter,ConvertBack,3,1,4
Rasterizr.Studio.Framework,Int32Point,Int32Point,4,1,2
Rasterizr.Studio.Framework,Int32Point,ToString,3,1,0
Rasterizr.Studio.Modules.GraphicsDebugging.Design,DesignTimeTracefile,DesignTimeTracefile,15,1,0
Rasterizr.Studio.Modules.GraphicsDebugging,Module,Initialize,10,1,0
Rasterizr.Studio.Modules.GraphicsDebugging,Module,OpenTool,3,1,0
Rasterizr.Studio.Modules.GraphicsDebugging,PixelChangedEventArgs,PixelChangedEventArgs,3,1,1
Rasterizr.Studio.Modules.GraphicsDebugging,SelectionService,OnSelectedFrameChanged,4,2,1
Rasterizr.Studio.Modules.GraphicsDebugging,SelectionService,OnSelectedEventChanged,4,2,1
Rasterizr.Studio.Modules.GraphicsDebugging,SelectionService,OnSelectedPixelChanged,4,2,1
Rasterizr.Studio.Modules.GraphicsDebugging,TracefileEventChangedEventArgs,TracefileEventChangedEventArgs,3,1,1
Rasterizr.Studio.Modules.GraphicsDebugging,TracefileFrameChangedEventArgs,TracefileFrameChangedEventArgs,3,1,1
Rasterizr.Studio.Modules.GraphicsDebugging.ViewModels,TracefileEventViewModel,TracefileEventViewModel,3,1,1
