Namespace,Type,Method,LOC,CC,PC
Benchmarque.Console,DependencyGraph<T>,DependencyGraph,3,1,0
Benchmarque.Console,DependencyGraph<T>,DefaultNodeFactory,3,1,2
Benchmarque.Console,DependencyGraph<T>,Add,3,1,2
Benchmarque.Console,DependencyGraph<T>,GetItemsInDependencyOrder,5,1,0
Benchmarque.Console,DependencyGraph<T>,GetItemsInDependencyOrder,5,1,1
Benchmarque.Console,DependencyGraph<T>,EnsureGraphIsAcyclic,18,5,0
Benchmarque.Console,Program,Main,53,5,1
Benchmarque.Console,Program,Display,7,2,1
Benchmarque.Console,Program,DisplayGroupResults,17,2,1
Benchmarque.Console,Program,DisplayResult,12,1,2
Benchmarque.Console,Program,GetDependentAssemblies,13,2,1
Benchmarque.Console,Program,AddDependentAssembly,16,3,3
Benchmarque.Console.Implementations,AdjacencyList<T;TNode>,AdjacencyList,5,1,1
Benchmarque.Console.Implementations,AdjacencyList<T;TNode>,GetEdges,6,2,1
Benchmarque.Console.Implementations,AdjacencyList<T;TNode>,GetEdges,3,1,1
Benchmarque.Console.Implementations,AdjacencyList<T;TNode>,AddEdge,5,1,3
Benchmarque.Console.Implementations,AdjacencyList<T;TNode>,AddEdge,9,2,3
Benchmarque.Console.Implementations,AdjacencyList<T;TNode>,ReverseEdge,6,2,1
Benchmarque.Console.Implementations,AdjacencyList<T;TNode>,ReverseList,3,1,0
Benchmarque.Console.Implementations,AdjacencyList<T;TNode>,Transform,9,3,1
Benchmarque.Console.Implementations,AdjacencyList<T;TNode>,Clone,3,1,0
Benchmarque.Console.Implementations,AdjacencyList<T;TNode>,Reverse,9,3,0
Benchmarque.Console.Implementations,AdjacencyList<T;TNode>,GetNode,3,1,1
Benchmarque.Console.Implementations,DependencyGraphNode<T>,DependencyGraphNode,5,1,2
Benchmarque.Console.Implementations,Edge,Edge,5,1,3
Benchmarque.Console.Implementations,Edge,CompareTo,3,1,1
Benchmarque.Console.Implementations,Node<T>,Node,4,1,2
Benchmarque.Console.Implementations,Node<T>,CompareTo,5,1,1
Benchmarque.Console.Implementations,Node<T>,Equals,7,3,1
Benchmarque.Console.Implementations,Node<T>,GetHashCode,3,1,0
Benchmarque.Console.Implementations,NodeList<T>,NodeList,2,1,0
Benchmarque.Console.Implementations,NodeList<T>,NodeList,2,1,1
Benchmarque.Console.Implementations,NodeList<T>,DefaultNodeFactory,3,1,2
Benchmarque.Console.Implementations,NodeList<T;TNode>,NodeList,5,1,1
Benchmarque.Console.Implementations,NodeList<T;TNode>,NodeList,5,1,2
Benchmarque.Console.Implementations,NodeList<T;TNode>,Index,8,2,1
Benchmarque.Console.Implementations,NodeTable<T>,NodeTable,3,1,0
Benchmarque.Console.Implementations,NodeTable<T>,NodeTable,3,1,1
Benchmarque.Console.Implementations,Tarjan<T;TNode>,Tarjan,12,3,1
Benchmarque.Console.Implementations,Tarjan<T;TNode>,Compute,30,6,1
Benchmarque.Console.Implementations,TopologicalSort<T;TNode>,TopologicalSort,6,1,1
Benchmarque.Console.Implementations,TopologicalSort<T;TNode>,TopologicalSort,7,1,2
Benchmarque.Console.Implementations,TopologicalSort<T;TNode>,Sort,7,3,0
Benchmarque.Console.Implementations,TopologicalSort<T;TNode>,Sort,9,3,1
