Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,CommandLine,NuGet,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NuGet' NuGet.Commands,NuGet.DefaultManifestValuesRule' NuGet.Program' NuGet.Commands.Command,NuGet.DefaultManifestValuesRule' NuGet.Program' NuGet.Commands.Command
Cyclic Dependency,CommandLine,NuGet,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NuGet' NuGet.Common' NuGet.Commands,NuGet.DefaultManifestValuesRule' NuGet.Program' NuGet.Common.SelfUpdater' NuGet.Commands.Command,NuGet.DefaultManifestValuesRule' NuGet.Program' NuGet.Common.SelfUpdater' NuGet.Commands.Command
Cyclic Dependency,CommandLine,NuGet.Commands,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NuGet.Commands' NuGet' NuGet.Common' NuGet,NuGet.Commands.Command' NuGet.DefaultManifestValuesRule' NuGet.Program' NuGet.Common.SelfUpdater,NuGet.Commands.Command' NuGet.DefaultManifestValuesRule' NuGet.Program' NuGet.Common.SelfUpdater
Cyclic Dependency,CommandLine,NuGet.Commands,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NuGet.Commands' NuGet' NuGet.Common' NuGet' NuGet.Common,NuGet.Commands.Command' NuGet.DefaultManifestValuesRule' NuGet.Program' NuGet.Common.SelfUpdater,NuGet.Commands.Command' NuGet.DefaultManifestValuesRule' NuGet.Program' NuGet.Common.SelfUpdater
Cyclic Dependency,CommandLine,NuGet.Common,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: NuGet.Common' NuGet,NuGet.Common.SelfUpdater' NuGet.DefaultManifestValuesRule' NuGet.Program,NuGet.Common.SelfUpdater' NuGet.DefaultManifestValuesRule' NuGet.Program
Unstable Dependency,CommandLine,NuGet,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): NuGet.Commands' NuGet.Common,NuGet.SpecCommand' NuGet.Command' NuGet.HelpCommand' NuGet.CommandLineRepositoryFactory' NuGet.Console' NuGet.IConsole,NuGet.SpecCommand' NuGet.Command' NuGet.HelpCommand' NuGet.CommandLineRepositoryFactory' NuGet.Console' NuGet.IConsole
Feature Concentration,CommandLine,NuGet.Common,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CachedPackageSourceProvider]' [PackageExtractor]' [SelfUpdater' IConsole' Console]' [AggregateRepositoryHelper]' [CommandLineConstants' CommandLineRepositoryFactory]' [IMSBuildProjectSystem' MSBuildProjectSystem]' [PackageSourceProviderExtensions]' [ProjectHelper]' [ReadOnlyPackageRepository]. LCC (Lack of Component Cohesion) = 0.69,NuGet.Common.CommandLineConstants' NuGet.Common.CommandLineRepositoryFactory' NuGet.Common.IMSBuildProjectSystem' NuGet.Common.MSBuildProjectSystem' NuGet.Common.CachedPackageSourceProvider' NuGet.Common.PackageExtractor' NuGet.Common.AggregateRepositoryHelper' NuGet.Common.PackageSourceProviderExtensions' NuGet.Common.ProjectHelper' NuGet.Common.ReadOnlyPackageRepository,NuGet.Common.CachedPackageSourceProvider' NuGet.Common.PackageExtractor' NuGet.Common.SelfUpdater' NuGet.Common.AggregateRepositoryHelper' NuGet.Common.CommandLineConstants' NuGet.Common.CommandLineRepositoryFactory' NuGet.Common.Console' NuGet.Common.IConsole' NuGet.Common.IMSBuildProjectSystem' NuGet.Common.MSBuildProjectSystem' NuGet.Common.PackageSourceProviderExtensions' NuGet.Common.ProjectHelper' NuGet.Common.ReadOnlyPackageRepository
Scattered Functionality,CommandLine,NuGet.Commands,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: NuGet' NuGet.Common,NuGet.SettingsExtensions' NuGet.Common.IConsole' NuGet.PackageRepositoryExtensions' NuGet.PackageExtensions' NuGet.Common.PackageExtractor' NuGet.Common.PackageSourceProviderExtensions' NuGet.IPackageSourceProvider' NuGet.PathValidator' NuGet.AssemblyMetadataExtractor' NuGet.SemanticVersion' NuGet.Manifest' NuGet.StreamExtensions' NuGet.PackageServer' NuGet.PackageBuilder' NuGet.PackageDependency' NuGet.LocalPackage' NuGet.Common.SelfUpdater' NuGet.IFileSystem' NuGet.IProjectManager,NuGet.SettingsExtensions' NuGet.Common.IConsole' NuGet.PackageRepositoryExtensions' NuGet.PackageExtensions' NuGet.Common.PackageExtractor' NuGet.Common.PackageSourceProviderExtensions' NuGet.IPackageSourceProvider' NuGet.PathValidator' NuGet.AssemblyMetadataExtractor' NuGet.SemanticVersion' NuGet.Manifest' NuGet.StreamExtensions' NuGet.PackageServer' NuGet.PackageBuilder' NuGet.PackageDependency' NuGet.LocalPackage' NuGet.Common.SelfUpdater' NuGet.IFileSystem' NuGet.IProjectManager
Scattered Functionality,CommandLine,NuGet.Commands,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: NuGet' NuGet,NuGet.ILogger' NuGet.AssemblyMetadataExtractor' NuGet.PackageReferenceFile' NuGet.PackageRepositoryExtensions' NuGet.PackageExtensions' NuGet.Manifest' NuGet.PackageBuilder' NuGet.IPackageFile' NuGet.StreamExtensions,NuGet.ILogger' NuGet.AssemblyMetadataExtractor' NuGet.PackageReferenceFile' NuGet.PackageRepositoryExtensions' NuGet.PackageExtensions' NuGet.Manifest' NuGet.PackageBuilder' NuGet.IPackageFile' NuGet.StreamExtensions
Scattered Functionality,CommandLine,NuGet.Commands,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: NuGet.Common' NuGet,NuGet.Common.IConsole' NuGet.ICommandManager,NuGet.Common.IConsole' NuGet.ICommandManager
