Namespace,Type,Method,LOC,CC,PC
UnitTest,CommonTest,Test,5,1,0
UnitTest,CrawlerTest,GroupListTest,7,1,0
UnitTest,CrawlerTest,UserListTest,7,1,0
UnitTest,CrawlerTest,UserListByOtherGroupTest,7,1,0
UnitTest,CrawlerTest,UserInfo,30,1,0
UnitTest,CrawlerTest,SendTextMsg,28,2,0
UnitTest,CrawlerTest,SendToAllOverText,7,1,0
UnitTest,CrawlerTest,SendSingleNewsMsg,28,2,0
UnitTest,CredentialTest,AccessToken,17,2,0
UnitTest,CredentialTest,MultiTokenCacheTest,8,1,0
UnitTest,GroupTest,CreateGroupTest,16,2,0
UnitTest,GroupTest,QueryGroupTest,22,3,0
UnitTest,GroupTest,UpdateGroupTest,9,2,0
UnitTest,MediaTest,UpdateMediaTest,21,2,0
UnitTest,MediaTest,DownloadMediaTest,13,2,0
UnitTest,MenuTest,CreateMenu,17,1,0
UnitTest,MenuTest,QueryMenu,7,1,0
UnitTest,MenuTest,DeleteMenu,7,1,0
UnitTest,MsgTest,TestMethod1,2,1,0
UnitTest,MsgTest,ParseMessage_Success,23,1,0
UnitTest,MsgTest,CheckResponseXml,25,1,0
UnitTest,PushMsgTest,PushTextStruct,13,1,0
UnitTest,PushMsgTest,PushImageStruct,13,1,0
UnitTest,PushMsgTest,PushVoiceStruct,13,1,0
UnitTest,PushMsgTest,PushVideoStruct,14,1,0
UnitTest,PushMsgTest,PushMusicStruct,17,1,0
UnitTest,PushMsgTest,PushNewsStruct,25,1,0
UnitTest,PushMsgTest,PushTextMsg,15,2,0
UnitTest,PushMsgTest,PushImageMsg,15,2,0
UnitTest,PushMsgTest,PushNewsTest,40,2,0
UnitTest,QrCodeTest,QrCreateTest,22,2,0
UnitTest,QrCodeTest,QrDownTest,16,2,0
UnitTest,UserTest,UserListTest,20,3,0
UnitTest,UserTest,UserPagedListTest,24,2,0
UnitTest,UserTest,UserInfoTest,16,2,0
UnitTest,UserTest,UserMoveTo,13,2,0
