Namespace,Type,Method,LOC,CC,PC
Controls,Application,Main,5,1,1
Controls,AppDelegate,OnResignActivation,2,1,1
Controls,AppDelegate,DidEnterBackground,2,1,1
Controls,AppDelegate,WillEnterForeground,2,1,1
Controls,AppDelegate,WillTerminate,2,1,1
Controls,ControlsViewController,ControlsViewController,2,1,1
Controls,ControlsViewController,DidReceiveMemoryWarning,5,1,0
Controls,ControlsViewController,ViewDidLoad,55,1,0
Controls,ControlsViewController,slider1_valueChanged,3,1,1
Controls,ControlsViewController,button2_TouchUpInside,7,1,1
Controls,ControlsViewController,button3_TouchUpInside,14,1,1
Controls,ControlsViewController,button4_TouchUpInside,12,1,1
Controls,ControlsViewController,ViewWillAppear,3,1,1
Controls,ControlsViewController,ViewDidAppear,3,1,1
Controls,ControlsViewController,ViewWillDisappear,3,1,1
Controls,ControlsViewController,ViewDidDisappear,3,1,1
Controls,ControlsViewController,button2_TouchUpInside,0,1,1
Controls,ControlsViewController,button3_TouchUpInside,0,1,1
Controls,ControlsViewController,button4_TouchUpInside,0,1,1
Controls,ControlsViewController,slider1_valueChanged,0,1,1
Controls,ControlsViewController,ReleaseDesignerOutlets,42,11,0
