Implementation smell,Namespace,Class,File,Method,Description
Long Statement,TextKitDemo,PersonViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\TextKitDemo\TextKitDemo\PersonViewController.cs,PreferredContentSizeChanged,The length of the statement  "			shortDescriptionTextView.Font = UIFont.GetPreferredFontForTextStyle (shortDescriptionTextView.Font.FontDescriptor.FontAttributes.TextStyle); " is 140.
Long Statement,TextKitDemo,PersonViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\TextKitDemo\TextKitDemo\PersonViewController.cs,PreferredContentSizeChanged,The length of the statement  "			descriptionTextView.Font = UIFont.GetPreferredFontForTextStyle (descriptionTextView.Font.FontDescriptor.FontAttributes.TextStyle); " is 130.
Long Statement,TextKitDemo,InteractiveTextColoringViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\TextKitDemo\TextKitDemo\InteractiveTextColoringViewController.cs,SetText,The length of the statement  "					"here and there she saw maps and pictures hung upon pegs. She took down a jar from one of the shelves as she passed; " + " is 120.
Long Statement,TextKitDemo,InteractiveTextColoringTextStorage,D:\research\architectureSmells\repos\xamarin_monotouch-samples\TextKitDemo\TextKitDemo\InteractiveTextColoringTextStorage.cs,Replace,The length of the statement  "			Edited (NSTextStorageEditActions.Characters | NSTextStorageEditActions.Attributes' range' newValue.Length - range.Length); " is 122.
Magic Number,TextKitDemo,PersonViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\TextKitDemo\TextKitDemo\PersonViewController.cs,ViewDidLayoutSubviews,The following statement contains a magic number: imageView.Layer.CornerRadius = imageView.Bounds.Size.Width / 2.0f;
Magic Number,TextKitDemo,InteractiveTextColoringViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\TextKitDemo\TextKitDemo\InteractiveTextColoringViewController.cs,ViewDidLoad,The following statement contains a magic number: newTextViewRect.X += 8;
Magic Number,TextKitDemo,InteractiveTextColoringViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\TextKitDemo\TextKitDemo\InteractiveTextColoringViewController.cs,ViewDidLoad,The following statement contains a magic number: newTextViewRect.Width -= 16;
Magic Number,TextKitDemo,CollectionViewCell,D:\research\architectureSmells\repos\xamarin_monotouch-samples\TextKitDemo\TextKitDemo\CollectionViewCell.cs,Initialize,The following statement contains a magic number: Layer.CornerRadius = 5;
Magic Number,TextKitDemo,CollectionViewCell,D:\research\architectureSmells\repos\xamarin_monotouch-samples\TextKitDemo\TextKitDemo\CollectionViewCell.cs,FormatCell,The following statement contains a magic number: containerView.Layer.CornerRadius = 2;
Magic Number,TextKitDemo,CollectionViewCell,D:\research\architectureSmells\repos\xamarin_monotouch-samples\TextKitDemo\TextKitDemo\CollectionViewCell.cs,CalculateAndSetFonts,The following statement contains a magic number: const float cellTitleTextScaleFactor = 0.85f;
Magic Number,TextKitDemo,CollectionViewCell,D:\research\architectureSmells\repos\xamarin_monotouch-samples\TextKitDemo\TextKitDemo\CollectionViewCell.cs,CalculateAndSetFonts,The following statement contains a magic number: const float cellBodyTextScaleFactor = 0.7f;
