Implementation smell,Namespace,Class,File,Method,Description
Long Statement,WeatherWidget,ForecastViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\WeatherWidget\WeatherWidget\ForecastViewController.cs,GetCell,The length of the statement  "            var cell = collectionView.DequeueReusableCell(ForecastCollectionViewCell.ReuseIdentifier' indexPath) as ForecastCollectionViewCell; " is 131.
Magic Number,WeatherWidget,WeatherForecast,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\WeatherWidget\WeatherWidget.Shared\WeatherForecast.cs,GenerateRandomForecastData,The following statement contains a magic number: daysFromNow < 4
