Implementation smell,Namespace,Class,File,Method,Description
Long Statement,MapDemo,MapViewDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\MapDemo\MapDemo\MapViewDelegate.cs,GetViewForAnnotation,The length of the statement  "                var annotationView = mapView.DequeueReusableAnnotation(PinId) as MKPinAnnotationView ?? new MKPinAnnotationView(annotation' PinId); " is 131.
Magic Number,MapDemo,MapViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\MapDemo\MapDemo\MapViewController.cs,ViewDidLoad,The following statement contains a magic number: const double lat = 42.374260;
Magic Number,MapDemo,MapViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\MapDemo\MapDemo\MapViewController.cs,ViewDidLoad,The following statement contains a magic number: const double lon = -71.120824;
Magic Number,MapDemo,MapViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\MapDemo\MapDemo\MapViewController.cs,ViewDidLoad,The following statement contains a magic number: var mapRegion = MKCoordinateRegion.FromDistance(mapCenter' 2000' 2000);
Magic Number,MapDemo,MapViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\MapDemo\MapDemo\MapViewController.cs,ViewDidLoad,The following statement contains a magic number: var mapRegion = MKCoordinateRegion.FromDistance(mapCenter' 2000' 2000);
Magic Number,MapDemo,MapViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\MapDemo\MapDemo\MapViewController.cs,ViewDidLoad,The following statement contains a magic number: map.AddAnnotation(new MKPointAnnotation             {                  Title = "MyAnnotation"'                 Coordinate = new CLLocationCoordinate2D(42.364260' -71.120824)              });
Magic Number,MapDemo,MapViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\MapDemo\MapDemo\MapViewController.cs,ViewDidLoad,The following statement contains a magic number: map.AddAnnotation(new MKPointAnnotation             {                  Title = "MyAnnotation"'                 Coordinate = new CLLocationCoordinate2D(42.364260' -71.120824)              });
Magic Number,MapDemo,MapViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\MapDemo\MapDemo\MapViewController.cs,ViewDidLoad,The following statement contains a magic number: map.AddOverlay(MKCircle.Circle(mapCenter' 1000));
Magic Number,MapDemo,MapViewDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\MapDemo\MapDemo\MapViewDelegate.cs,OverlayRenderer,The following statement contains a magic number: return new MKCircleRenderer(overlay as MKCircle)              {                  FillColor = UIColor.Red'                  Alpha = 0.4f              };
Magic Number,MapDemo,SearchResultsViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\MapDemo\MapDemo\SearchResultsViewController.cs,UpdateSearchResults,The following statement contains a magic number: var searchRequest = new MKLocalSearchRequest                  {                      NaturalLanguageQuery = query'                      Region = new MKCoordinateRegion(map.UserLocation.Coordinate' new MKCoordinateSpan(0.25' 0.25))                  };
Magic Number,MapDemo,SearchResultsViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\MapDemo\MapDemo\SearchResultsViewController.cs,UpdateSearchResults,The following statement contains a magic number: var searchRequest = new MKLocalSearchRequest                  {                      NaturalLanguageQuery = query'                      Region = new MKCoordinateRegion(map.UserLocation.Coordinate' new MKCoordinateSpan(0.25' 0.25))                  };
