Namespace,Type,Method,LOC,CC,PC
SimpleBackgroundFetch,Application,Main,5,1,1
SimpleBackgroundFetch,AppDelegate,FinishedLaunching,4,1,2
SimpleBackgroundFetch,AppDelegate,PerformFetch,10,2,2
SimpleBackgroundFetch,AppDelegate,WillEnterForeground,3,1,1
SimpleBackgroundFetch,RootViewController,RootViewController,4,1,1
SimpleBackgroundFetch,RootViewController,InsertNewObjectForFetch,4,1,1
SimpleBackgroundFetch,RootViewController,AddNewItem,5,1,2
SimpleBackgroundFetch,RootViewController,DidReceiveMemoryWarning,5,1,0
SimpleBackgroundFetch,RootViewController,ViewDidLoad,7,1,0
SimpleBackgroundFetch,RootViewController,PrepareForSegue,7,2,2
SimpleBackgroundFetch,RootViewController,ReleaseDesignerOutlets,2,1,0
SimpleBackgroundFetch,DataSource,DataSource,3,1,1
SimpleBackgroundFetch,DataSource,NumberOfSections,3,1,1
SimpleBackgroundFetch,DataSource,RowsInSection,3,1,2
SimpleBackgroundFetch,DataSource,GetCell,5,1,2
SimpleBackgroundFetch,DataSource,CanEditRow,4,1,2
SimpleBackgroundFetch,DataSource,CommitEditingStyle,7,2,3
SimpleBackgroundFetch,DetailViewController,DetailViewController,2,1,1
SimpleBackgroundFetch,DetailViewController,SetDetailItem,7,2,1
SimpleBackgroundFetch,DetailViewController,ConfigureView,5,2,0
SimpleBackgroundFetch,DetailViewController,DidReceiveMemoryWarning,5,1,0
SimpleBackgroundFetch,DetailViewController,ViewDidLoad,5,1,0
SimpleBackgroundFetch,DetailViewController,ReleaseDesignerOutlets,10,3,0
