Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Calendars,MainViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\Calendars\Calendars\MainViewController.cs,RequestAccess,The length of the statement  "                        var alert = UIAlertController.Create("Access Denied"' "User Denied Access to Calendars/Reminders"' UIAlertControllerStyle.Alert); " is 129.
Long Statement,Calendars,MainViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\Calendars\Calendars\MainViewController.cs,SaveAndRetrieveEvent,The length of the statement  "                var alert = UIAlertController.Create("Event Saved"' $"Event ID: {newEvent.EventIdentifier}"' UIAlertControllerStyle.Alert); " is 123.
Long Statement,Calendars,MainViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\Calendars\Calendars\MainViewController.cs,CreateReminder,The length of the statement  "                var alert = UIAlertController.Create("Reminder saved"' $"ID: {reminder.CalendarItemIdentifier}"' UIAlertControllerStyle.Alert); " is 127.
Magic Number,Calendars,MainViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\Calendars\Calendars\MainViewController.cs,LaunchModifyEvent,The following statement contains a magic number: newEvent.AddAlarm(EKAlarm.FromDate((NSDate)DateTime.Now.AddMinutes(10)));
Magic Number,Calendars,MainViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\Calendars\Calendars\MainViewController.cs,LaunchModifyEvent,The following statement contains a magic number: newEvent.StartDate = (NSDate)DateTime.Now.AddMinutes(20);
Magic Number,Calendars,MainViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\Calendars\Calendars\MainViewController.cs,LaunchModifyEvent,The following statement contains a magic number: newEvent.EndDate = (NSDate)DateTime.Now.AddMinutes(50);
Magic Number,Calendars,MainViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\Calendars\Calendars\MainViewController.cs,SaveAndRetrieveEvent,The following statement contains a magic number: newEvent.AddAlarm(EKAlarm.FromDate((NSDate)DateTime.Now.AddMinutes(5)));
Magic Number,Calendars,MainViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\Calendars\Calendars\MainViewController.cs,SaveAndRetrieveEvent,The following statement contains a magic number: newEvent.StartDate = (NSDate)DateTime.Now.AddMinutes(10);
Magic Number,Calendars,MainViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\Calendars\Calendars\MainViewController.cs,SaveAndRetrieveEvent,The following statement contains a magic number: newEvent.EndDate = (NSDate)DateTime.Now.AddMinutes(40);
Magic Number,Calendars,EventsController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\Calendars\Calendars\EventsController.cs,ViewDidLoad,The following statement contains a magic number: var startDate = (NSDate)DateTime.Now.AddDays(-7);
Missing Default,Calendars.Delegates,CreateEventEditViewDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\Calendars\Calendars\Delegates\CreateEventEditViewDelegate.cs,Completed,The following switch statement is missing a default case: switch (action)              {                  case EventKitUI.EKEventEditViewAction.Canceled:                      break;                  case EventKitUI.EKEventEditViewAction.Deleted:                      break;                  case EventKitUI.EKEventEditViewAction.Saved:                      // if you wanted to modify the event you could do so here' and then                      // save:                      //App.Current.EventStore.SaveEvent ( controller.Event' )                      break;              }
